subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
67,EC_subj_only,normal,EC_subj_only,normal,0,laumens,positive,50_60,paired_cs,2040.bmp,2791.bmp,2057.bmp,7350.bmp,2040.bmp,2311.bmp,2660.bmp,no,no,no,no,no,no,yes,2566747,2569740
67,EC_subj_only,normal,EC_subj_only,normal,1,ubajec,negative,90_10,paired_cs,3220.bmp,3220.bmp,9265.bmp,2900.bmp,2710.bmp,2141.bmp,6838.bmp,no,no,no,yes,no,no,no,2570765,2576514
67,EC_subj_only,normal,EC_subj_only,normal,2,gowann,negative,30_40,paired_cs,6311.bmp,9102.bmp,6311.bmp,9331.bmp,1525.bmp,9280.bmp,2710.bmp,no,no,no,no,no,no,yes,2577538,2579488
67,EC_subj_only,normal,EC_subj_only,normal,3,oesgubi,positive,70_80,paired_cs,2660.bmp,1463.bmp,2660.bmp,5831.bmp,8496.bmp,2091.bmp,7330.bmp,no,no,no,no,no,no,yes,2580512,2584072
67,EC_subj_only,normal,EC_subj_only,normal,4,umeuken,positive,90_10,distractor,none_correct,2091.bmp,8501.bmp,4220.bmp,8170.bmp,1440.bmp,1650.bmp,no,no,no,no,no,no,yes,2585096,2586792
67,EC_subj_only,normal,EC_subj_only,normal,5,molkate,positive,90_10,paired_cs,8496.bmp,2058.bmp,8496.bmp,8470.bmp,7230.bmp,5910.bmp,5629.bmp,no,no,no,yes,no,no,no,2587816,2591805
67,EC_subj_only,normal,EC_subj_only,normal,6,frask,negative,NA,neither,none_correct,9340.bmp,2053.bmp,6555.bmp,2276.bmp,9435.bmp,3300.bmp,no,no,no,no,no,no,yes,2592829,2594610
67,EC_subj_only,normal,EC_subj_only,normal,7,botsy,positive,70_80,distractor,none_correct,2071.bmp,2058.bmp,8470.bmp,1440.bmp,2340.bmp,5594.bmp,no,no,no,no,no,no,yes,2595634,2596987
67,EC_subj_only,normal,EC_subj_only,normal,8,jaciyn,positive,30_40,paired_cs,7230.bmp,2070.bmp,4622.bmp,8190.bmp,2900.2.bmp,1999.bmp,7230.bmp,no,no,no,no,no,no,yes,2598012,2599118
67,EC_subj_only,normal,EC_subj_only,normal,9,ampfong,negative,90_10,paired_cs,9182.bmp,9421.bmp,9330.bmp,8485.bmp,9182.bmp,9432.bmp,2375.1.bmp,no,no,no,yes,no,no,no,2600142,2605064
67,EC_subj_only,normal,EC_subj_only,normal,10,hilejin,positive,30_40,paired_cs,5460.bmp,2208.bmp,2080.bmp,4622.bmp,8190.bmp,5460.bmp,8501.bmp,no,no,no,no,no,no,yes,2606089,2607277
67,EC_subj_only,normal,EC_subj_only,normal,11,polust,negative,NA,neither,none_correct,8485.bmp,6242.bmp,6838.bmp,6020.bmp,9265.bmp,9220.bmp,no,no,no,no,no,no,yes,2608301,2609488
67,EC_subj_only,normal,EC_subj_only,normal,12,fuhrrud,positive,30_40,distractor,none_correct,1710.bmp,2660.bmp,2080.bmp,2550.bmp,5594.bmp,2040.bmp,no,no,no,no,no,no,yes,2610512,2611787
