subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
61,EC_only,exclusion,EC_only,exclusion,0,ursitz,positive,30_40,distractor,none_correct,2058.bmp,2160.bmp,1999.bmp,8080.bmp,2900.2.bmp,4622.bmp,no,no,no,no,no,no,yes,2302974,2311815
61,EC_only,exclusion,EC_only,exclusion,1,noste,negative,50_60,paired_cs,9220.bmp,3220.bmp,9432.bmp,9220.bmp,2900.bmp,6570.1.bmp,9102.bmp,no,no,no,no,no,no,yes,2312840,2318755
61,EC_only,exclusion,EC_only,exclusion,2,frask,positive,90_10,distractor,none_correct,5831.bmp,7230.bmp,1710.bmp,5910.bmp,2340.bmp,2660.bmp,no,yes,no,no,no,no,no,2319780,2324168
61,EC_only,exclusion,EC_only,exclusion,3,stodeen,positive,90_10,paired_cs,2311.bmp,8170.bmp,2070.bmp,2091.bmp,2311.bmp,8540.bmp,4220.bmp,no,no,no,yes,no,no,no,2325192,2327509
61,EC_only,exclusion,EC_only,exclusion,4,sebjukt,negative,50_60,paired_cs,9520.bmp,9342.bmp,2710.bmp,6242.bmp,8485.bmp,3160.bmp,9520.bmp,no,no,no,no,no,no,yes,2328534,2335414
61,EC_only,exclusion,EC_only,exclusion,5,yosud,positive,70_80,paired_cs,8190.bmp,2311.bmp,4622.bmp,1710.bmp,1999.bmp,2080.bmp,8190.bmp,no,no,no,no,no,no,yes,2336438,2343650
61,EC_only,exclusion,EC_only,exclusion,6,hilejin,negative,70_80,distractor,none_correct,6020.bmp,9435.bmp,9404.bmp,3550.bmp,9007.bmp,9430.bmp,no,no,no,no,no,no,yes,2344674,2350768
61,EC_only,exclusion,EC_only,exclusion,7,kibono,positive,50_60,paired_cs,2040.bmp,1999.bmp,2040.bmp,7330.bmp,7502.bmp,1440.bmp,2080.bmp,no,no,no,no,yes,no,no,2351792,2364399
61,EC_only,exclusion,EC_only,exclusion,8,banzon,positive,70_80,paired_cs,8420.bmp,8190.bmp,8330.bmp,8420.bmp,7580.bmp,1440.bmp,5629.bmp,no,no,yes,no,no,no,no,2365423,2370071
61,EC_only,exclusion,EC_only,exclusion,9,polust,negative,90_10,paired_cs,9330.bmp,9330.bmp,6570.1.bmp,2375.1.bmp,6530.bmp,9280.bmp,1525.bmp,yes,no,no,no,no,no,no,2371095,2372646
61,EC_only,exclusion,EC_only,exclusion,10,hiwawa,negative,30_40,paired_cs,3220.bmp,9920.bmp,9340.bmp,2750.bmp,9280.bmp,3220.bmp,2141.bmp,no,no,no,no,no,no,yes,2373670,2379408
61,EC_only,exclusion,EC_only,exclusion,11,umeuken,positive,NA,neither,none_correct,2209.bmp,7350.bmp,2791.bmp,5460.bmp,2071.bmp,8190.bmp,no,no,no,no,no,no,yes,2380432,2388128
61,EC_only,exclusion,EC_only,exclusion,12,pimuide,positive,90_10,paired_cs,4220.bmp,4220.bmp,5910.bmp,2071.bmp,1463.bmp,8080.bmp,8370.bmp,yes,no,no,no,no,no,no,2389152,2391131
61,EC_only,exclusion,EC_only,exclusion,13,trupfan,negative,50_60,paired_cs,9430.bmp,9430.bmp,9560.bmp,9520.bmp,3300.bmp,9330.bmp,9182.bmp,no,yes,no,no,no,no,no,2392155,2394999
61,EC_only,exclusion,EC_only,exclusion,14,tewok,negative,70_80,paired_cs,1525.bmp,9432.bmp,6838.bmp,9500.bmp,2900.bmp,9400.bmp,1525.bmp,no,no,no,no,no,yes,no,2396023,2401508
61,EC_only,exclusion,EC_only,exclusion,15,schese,positive,50_60,paired_cs,2791.bmp,2208.bmp,2050.bmp,2340.bmp,5460.bmp,7502.bmp,2791.bmp,no,no,no,no,no,no,yes,2402532,2405023
61,EC_only,exclusion,EC_only,exclusion,16,laumens,positive,NA,neither,none_correct,1463.bmp,7470.bmp,8170.bmp,5994.bmp,7580.bmp,2209.bmp,no,no,no,no,no,no,yes,2406047,2409226
61,EC_only,exclusion,EC_only,exclusion,17,uwimor,positive,70_80,distractor,none_correct,2550.bmp,8501.bmp,7470.bmp,2791.bmp,7230.bmp,2660.bmp,no,no,no,no,no,no,yes,2410251,2413774
61,EC_only,exclusion,EC_only,exclusion,18,kantekt,negative,70_80,paired_cs,9560.bmp,9050.bmp,9265.bmp,6831.bmp,6838.bmp,6555.bmp,9560.bmp,no,no,no,no,yes,no,no,2414799,2418836
61,EC_only,exclusion,EC_only,exclusion,19,oesgubi,negative,90_10,paired_cs,9041.bmp,6530.bmp,9421.bmp,9006.bmp,9041.bmp,9520.bmp,9102.bmp,no,no,no,yes,no,no,no,2419860,2423913
61,EC_only,exclusion,EC_only,exclusion,20,obacu,negative,90_10,paired_cs,7380.bmp,2053.bmp,9006.bmp,9050.bmp,7380.bmp,9265.bmp,9830.bmp,no,no,no,yes,no,no,no,2424937,2427509
61,EC_only,exclusion,EC_only,exclusion,21,permife,negative,30_40,paired_cs,9830.bmp,9830.bmp,9180.bmp,9404.bmp,9430.bmp,8485.bmp,2710.bmp,no,yes,no,no,no,no,no,2428533,2433864
61,EC_only,exclusion,EC_only,exclusion,22,plistuk,negative,70_80,paired_cs,6831.bmp,6831.bmp,9041.bmp,9330.bmp,3300.bmp,9340.bmp,6242.bmp,yes,no,no,no,no,no,no,2434890,2441675
61,EC_only,exclusion,EC_only,exclusion,23,faloilo,negative,30_40,paired_cs,6530.bmp,7380.bmp,1525.bmp,9041.bmp,6530.bmp,9830.bmp,9561.bmp,no,no,no,no,yes,no,no,2442699,2447338
61,EC_only,exclusion,EC_only,exclusion,24,nalber,positive,50_60,paired_cs,2208.bmp,2340.bmp,8496.bmp,2311.bmp,2208.bmp,5830.bmp,5629.bmp,no,no,no,no,no,no,yes,2448362,2452581
61,EC_only,exclusion,EC_only,exclusion,25,fuhrrud,positive,70_80,paired_cs,2091.bmp,8330.bmp,2050.bmp,2091.bmp,8501.bmp,8370.bmp,2040.bmp,no,no,no,no,no,no,yes,2453605,2456529
61,EC_only,exclusion,EC_only,exclusion,26,kiwehon,negative,30_40,distractor,none_correct,9920.bmp,9182.bmp,2141.bmp,9421.bmp,2276.bmp,2900.bmp,no,no,no,no,no,no,yes,2457553,2471358
61,EC_only,exclusion,EC_only,exclusion,27,ikzunt,positive,NA,neither,none_correct,2208.bmp,8200.bmp,2150.bmp,5594.bmp,8470.bmp,2550.bmp,no,no,no,no,no,no,yes,2472382,2479346
61,EC_only,exclusion,EC_only,exclusion,28,larnist,positive,NA,neither,none_correct,4606.bmp,7330.bmp,2040.bmp,8200.bmp,8420.bmp,5594.bmp,no,no,no,no,no,no,yes,2480370,2482519
61,EC_only,exclusion,EC_only,exclusion,29,sprong,positive,90_10,paired_cs,2058.bmp,5831.bmp,8200.bmp,2160.bmp,5994.bmp,2091.bmp,2058.bmp,no,no,no,no,no,yes,no,2483544,2486993
61,EC_only,exclusion,EC_only,exclusion,30,molkate,negative,NA,neither,none_correct,9400.bmp,2276.bmp,9220.bmp,9331.bmp,6020.bmp,9007.bmp,no,no,no,no,no,no,yes,2488017,2497386
61,EC_only,exclusion,EC_only,exclusion,31,muoror,positive,30_40,paired_cs,5831.bmp,2070.bmp,8470.bmp,5831.bmp,7350.bmp,2209.bmp,8170.bmp,no,no,no,yes,no,no,no,2498410,2508383
61,EC_only,exclusion,EC_only,exclusion,32,ampfong,negative,50_60,distractor,none_correct,9342.bmp,2750.bmp,9435.bmp,3220.bmp,9560.bmp,6555.bmp,no,no,no,no,yes,no,no,2509407,2511735
61,EC_only,exclusion,EC_only,exclusion,33,fonstir,negative,NA,neither,none_correct,2375.1.bmp,9435.bmp,9180.bmp,9500.bmp,2053.bmp,9630.bmp,no,no,no,no,no,no,yes,2512760,2520253
61,EC_only,exclusion,EC_only,exclusion,34,furasti,positive,30_40,paired_cs,5910.bmp,7330.bmp,7470.bmp,2058.bmp,8420.bmp,2660.bmp,5910.bmp,no,no,no,no,no,no,yes,2521277,2524456
61,EC_only,exclusion,EC_only,exclusion,35,offukt,negative,NA,neither,none_correct,9007.bmp,6242.bmp,2276.bmp,9050.bmp,2750.bmp,2710.bmp,yes,no,no,no,no,no,no,2525480,2532180
61,EC_only,exclusion,EC_only,exclusion,36,medan,negative,NA,neither,none_correct,7380.bmp,9400.bmp,9331.bmp,3160.bmp,9220.bmp,6831.bmp,no,no,no,no,yes,no,no,2533204,2542734
61,EC_only,exclusion,EC_only,exclusion,37,novuui,positive,50_60,distractor,none_correct,8501.bmp,8540.bmp,4220.bmp,2150.bmp,5830.bmp,8370.bmp,no,no,no,no,no,no,yes,2543758,2550015
61,EC_only,exclusion,EC_only,exclusion,38,virlog,positive,30_40,paired_cs,8330.bmp,8496.bmp,7230.bmp,2550.bmp,8330.bmp,4606.bmp,2900.2.bmp,no,no,no,no,no,no,yes,2551039,2554469
61,EC_only,exclusion,EC_only,exclusion,39,emkruas,negative,90_10,distractor,none_correct,3160.bmp,9630.bmp,9561.bmp,6020.bmp,9342.bmp,3550.bmp,no,no,no,no,no,no,yes,2555493,2562801
