subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
58,EC_only,inclusion,EC_only,inclusion,0,hiwawa,NA,NA,neither,17,1959102,1966205
58,EC_only,inclusion,EC_only,inclusion,1,ikzunt,negative,70_80,paired_cs,18,1967224,1972404
58,EC_only,inclusion,EC_only,inclusion,2,umeuken,positive,50_60,paired_cs,11,1973423,1978378
58,EC_only,inclusion,EC_only,inclusion,3,faloilo,NA,NA,neither,14,1979397,1991295
58,EC_only,inclusion,EC_only,inclusion,4,sebjukt,negative,30_40,paired_cs,11,1992314,2002207
58,EC_only,inclusion,EC_only,inclusion,5,kibono,negative,50_60,paired_cs,10,2003226,2007493
58,EC_only,inclusion,EC_only,inclusion,6,godacht,positive,50_60,paired_cs,6,2008512,2014361
58,EC_only,inclusion,EC_only,inclusion,7,fonstir,NA,NA,neither,9,2015380,2022118
58,EC_only,inclusion,EC_only,inclusion,8,novuui,NA,NA,neither,10,2023137,2030195
58,EC_only,inclusion,EC_only,inclusion,9,nalber,negative,50_60,paired_cs,7,2031213,2035371
58,EC_only,inclusion,EC_only,inclusion,10,uwimor,NA,NA,neither,6,2036390,2041453
58,EC_only,inclusion,EC_only,inclusion,11,furasti,NA,NA,neither,11,2042472,2046299
58,EC_only,inclusion,EC_only,inclusion,12,botsy,negative,90_10,paired_cs,14,2047318,2050696
58,EC_only,inclusion,EC_only,inclusion,13,botuyn,positive,70_80,paired_cs,10,2051716,2056884
58,EC_only,inclusion,EC_only,inclusion,14,oesgubi,negative,70_80,paired_cs,8,2057903,2062652
58,EC_only,inclusion,EC_only,inclusion,15,imstind,NA,NA,neither,12,2063670,2069892
58,EC_only,inclusion,EC_only,inclusion,16,virlog,negative,90_10,paired_cs,8,2070910,2075989
58,EC_only,inclusion,EC_only,inclusion,17,pimuide,NA,NA,neither,12,2077007,2084101
58,EC_only,inclusion,EC_only,inclusion,18,trupfan,negative,30_40,paired_cs,13,2085120,2089976
58,EC_only,inclusion,EC_only,inclusion,19,plonim,positive,70_80,paired_cs,15,2090994,2096309
58,EC_only,inclusion,EC_only,inclusion,20,medan,NA,NA,neither,13,2097327,2103974
58,EC_only,inclusion,EC_only,inclusion,21,ampfong,NA,NA,neither,14,2104992,2111068
58,EC_only,inclusion,EC_only,inclusion,22,kumutoa,negative,70_80,paired_cs,8,2112086,2117496
58,EC_only,inclusion,EC_only,inclusion,23,hilejin,positive,90_10,paired_cs,7,2118514,2124368
58,EC_only,inclusion,EC_only,inclusion,24,frask,positive,70_80,paired_cs,8,2125388,2130787
58,EC_only,inclusion,EC_only,inclusion,25,muoror,NA,NA,neither,13,2131805,2137100
58,EC_only,inclusion,EC_only,inclusion,26,ubajec,NA,NA,neither,10,2138119,2143289
58,EC_only,inclusion,EC_only,inclusion,27,noste,positive,30_40,paired_cs,13,2144308,2148589
58,EC_only,inclusion,EC_only,inclusion,28,plistuk,negative,90_10,paired_cs,10,2149608,2155587
58,EC_only,inclusion,EC_only,inclusion,29,permife,NA,NA,neither,7,2156606,2162796
58,EC_only,inclusion,EC_only,inclusion,30,kiwehon,positive,90_10,paired_cs,13,2163814,2171912
58,EC_only,inclusion,EC_only,inclusion,31,gowann,positive,30_40,paired_cs,7,2172931,2178988
58,EC_only,inclusion,EC_only,inclusion,32,uhnong,positive,30_40,paired_cs,7,2180007,2185087
58,EC_only,inclusion,EC_only,inclusion,33,laumens,negative,30_40,paired_cs,7,2186105,2191825
58,EC_only,inclusion,EC_only,inclusion,34,stodeen,positive,90_10,paired_cs,13,2192844,2198896
58,EC_only,inclusion,EC_only,inclusion,35,larnist,NA,NA,neither,11,2199915,2206140
58,EC_only,inclusion,EC_only,inclusion,36,sprong,NA,NA,neither,12,2207160,2212791
58,EC_only,inclusion,EC_only,inclusion,37,yosud,positive,50_60,paired_cs,9,2213810,2218985
58,EC_only,inclusion,EC_only,inclusion,38,obacu,negative,50_60,paired_cs,12,2220003,2223276
58,EC_only,inclusion,EC_only,inclusion,39,jaciyn,NA,NA,neither,9,2224295,2230954
