subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,gowann,positive,90_10,paired_cs,2057.bmp,2208.bmp,2791.bmp,2340.bmp,4622.bmp,4606.bmp,2057.bmp,no,no,no,yes,no,no,no,2891203,2898301
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,jaciyn,negative,NA,neither,none_correct,9331.bmp,9220.bmp,6242.bmp,9920.bmp,9400.bmp,9041.bmp,no,no,no,no,no,no,yes,2899327,2901271
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,laumens,positive,90_10,paired_cs,2550.bmp,7350.bmp,5994.bmp,2091.bmp,5629.bmp,2550.bmp,7580.bmp,no,no,no,no,yes,no,no,2902296,2903897
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,kumutoa,positive,90_10,distractor,8470.bmp,2311.bmp,5460.bmp,2091.bmp,1440.bmp,8470.bmp,7330.bmp,no,no,no,no,no,no,yes,2904934,2911276
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,sprong,positive,30_40,paired_cs,2091.bmp,8501.bmp,1650.bmp,8330.bmp,2091.bmp,2550.bmp,8540.bmp,yes,no,no,no,no,no,no,2912301,2914918
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,uwimor,negative,70_80,paired_cs,6838.bmp,6838.bmp,9280.bmp,9050.bmp,1525.bmp,2053.bmp,2900.bmp,no,no,no,no,yes,no,no,2915942,2918314
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,novuui,positive,NA,neither,none_correct,8080.bmp,7502.bmp,8496.bmp,8470.bmp,8170.bmp,2160.bmp,yes,no,no,no,no,no,no,2919338,2923900
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,uhnong,positive,70_80,paired_cs,2050.bmp,5910.bmp,2209.bmp,8190.bmp,2050.bmp,2057.bmp,5830.bmp,yes,no,no,no,no,no,no,2924924,2928654
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,sleshen,negative,NA,neither,none_correct,6570.1.bmp,9561.bmp,7380.bmp,9330.bmp,9404.bmp,6530.bmp,no,no,yes,no,no,no,no,2929678,2931796
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,kiwehon,negative,30_40,distractor,7380.bmp,2375.1.bmp,7380.bmp,9102.bmp,9830.bmp,9561.bmp,3300.bmp,no,no,yes,no,no,no,no,2932820,2935446
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,doscho,negative,30_40,paired_cs,2710.bmp,6311.bmp,9280.bmp,6831.bmp,2710.bmp,6242.bmp,3550.bmp,no,no,no,no,yes,no,no,2936470,2939424
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,offukt,negative,90_10,paired_cs,6311.bmp,9630.bmp,8485.bmp,9432.bmp,9050.bmp,9830.bmp,6311.bmp,no,no,no,no,no,yes,no,2940449,2942231
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,oesgubi,positive,NA,neither,none_correct,5910.bmp,2150.bmp,4220.bmp,2791.bmp,8370.bmp,4622.bmp,no,no,no,no,no,no,yes,2943255,2945456
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,hiwawa,negative,NA,neither,none_correct,6311.bmp,9920.bmp,6570.1.bmp,2750.bmp,3160.bmp,6555.bmp,no,no,no,no,yes,no,no,2946480,2948171
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,virlog,negative,NA,neither,none_correct,9006.bmp,9265.bmp,2141.bmp,9182.bmp,9561.bmp,9430.bmp,no,no,no,no,no,no,yes,2949195,2951392
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,permife,positive,50_60,paired_cs,7470.bmp,5629.bmp,8540.bmp,1463.bmp,7470.bmp,2058.bmp,2050.bmp,no,no,no,no,yes,no,no,2952417,2958942
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,zofoll,positive,NA,neither,none_correct,2160.bmp,7470.bmp,8501.bmp,2080.bmp,8080.bmp,2311.bmp,no,no,no,no,no,no,yes,2959966,2963684
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,pimuide,negative,90_10,paired_cs,9102.bmp,9102.bmp,9432.bmp,2710.bmp,9520.bmp,9421.bmp,8485.bmp,no,no,yes,no,no,no,no,2964708,2968000
