subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
34,EC_subj_obj,inclusion,0,subjective,cs9,1,first,50_60,no,yes,positive,8170.bmp,noste,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,203662,204567,204671,204735,204789,207179,212329,NA,214951
34,EC_subj_obj,inclusion,1,subjective,cs3,1,first,30_40,no,yes,positive,1440.bmp,emkruas,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,215138,216042,216146,216180,216234,218654,221465,NA,226028
34,EC_subj_obj,inclusion,2,subjective,cs13,1,first,50_60,no,yes,positive,8420.bmp,godacht,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,226209,227113,227217,227271,227325,229725,230602,NA,233532
34,EC_subj_obj,inclusion,3,objective,cs7,1,first,30_40,no,yes,positive,2040.bmp,sleshen,maske_6.bmp,30,50,2420,kantekt,molkate,emkruas,sleshen,unpaired,other_cs,other_cs,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,233715,234620,234724,234758,234812,237232,NA,237922,241845
34,EC_subj_obj,inclusion,4,objective,cs19,1,first,70_80,no,yes,positive,8200.bmp,medan,maske_4.bmp,80,50,2370,medan,umeuken,kumutoa,tewok,current_cs,other_cs,other_cs,unpaired,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,242023,242927,243031,243115,243169,245539,NA,247163,248561
34,EC_subj_obj,inclusion,5,objective,cs8,1,first,30_40,no,yes,negative,6831.bmp,botuyn,maske_8.bmp,40,50,2410,botuyn,trupfan,uwimor,oesgubi,current_cs,other_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,248738,249643,249747,249791,249845,252255,NA,253554,256522
34,EC_subj_obj,inclusion,6,subjective,cs16,1,first,70_80,no,yes,negative,9830.bmp,virlog,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,256700,257605,257709,257783,257837,260217,261265,NA,271373
34,EC_subj_obj,inclusion,7,subjective,cs6,1,first,30_40,no,yes,negative,2900.bmp,trupfan,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,271550,272454,272558,272602,272656,275066,276931,NA,279340
34,EC_subj_obj,inclusion,8,subjective,cs1,1,first,30_40,yes,yes,positive,7502.bmp,NA,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,279515,280419,280523,280567,280621,283031,284011,NA,288488
34,EC_subj_obj,inclusion,9,objective,cs15,1,first,70_80,no,yes,positive,2208.bmp,kumutoa,maske_6.bmp,70,50,2380,medan,umeuken,tewok,kumutoa,other_cs,other_cs,unpaired,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,288667,289571,289675,289749,289803,292183,NA,293654,296501
