subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
70,EC_subj_only,normal,EC_subj_only,normal,0,banzon,negative,30_40,distractor,none_correct,9041.bmp,9342.bmp,6570.1.bmp,6311.bmp,9000.bmp,2141.bmp,no,no,no,no,no,no,yes,2830478,2835493
70,EC_subj_only,normal,EC_subj_only,normal,1,schese,positive,50_60,paired_cs,5830.bmp,1463.bmp,2071.bmp,7330.bmp,2791.bmp,5830.bmp,5460.bmp,no,no,yes,no,no,no,no,2836518,2841925
70,EC_subj_only,normal,EC_subj_only,normal,2,kiwehon,positive,NA,neither,none_correct,2040.bmp,1710.bmp,8496.bmp,5830.bmp,2208.bmp,2900.2.bmp,no,no,no,no,no,no,yes,2842949,2851077
70,EC_subj_only,normal,EC_subj_only,normal,3,ikzunt,negative,30_40,paired_cs,9050.bmp,9220.bmp,9050.bmp,1525.bmp,9400.bmp,6555.bmp,3550.bmp,no,no,no,no,yes,no,no,2852101,2855564
70,EC_subj_only,normal,EC_subj_only,normal,4,oesgubi,positive,90_10,paired_cs,1463.bmp,8370.bmp,2340.bmp,8540.bmp,7230.bmp,1463.bmp,2160.bmp,no,yes,no,no,no,no,no,2856590,2859640
70,EC_subj_only,normal,EC_subj_only,normal,5,offukt,negative,90_10,paired_cs,9561.bmp,9630.bmp,9561.bmp,6570.1.bmp,9041.bmp,9007.bmp,9000.bmp,no,yes,no,no,no,no,no,2860664,2864382
70,EC_subj_only,normal,EC_subj_only,normal,6,ampfong,positive,30_40,paired_cs,2091.bmp,7502.bmp,2660.bmp,5594.bmp,2091.bmp,5831.bmp,2057.bmp,no,no,no,no,no,yes,no,2865406,2868449
70,EC_subj_only,normal,EC_subj_only,normal,7,hiwawa,positive,70_80,distractor,none_correct,2057.bmp,5594.bmp,8470.bmp,2071.bmp,2058.bmp,2209.bmp,no,no,no,yes,no,no,no,2869473,2874205
70,EC_subj_only,normal,EC_subj_only,normal,8,frask,negative,50_60,distractor,none_correct,2900.bmp,6838.bmp,6831.bmp,3550.bmp,9180.bmp,9520.bmp,no,no,no,yes,no,no,no,2875234,2878958
70,EC_subj_only,normal,EC_subj_only,normal,9,molkate,positive,70_80,paired_cs,2311.bmp,2311.bmp,2209.bmp,8200.bmp,4622.bmp,5910.bmp,2660.bmp,yes,no,no,no,no,no,no,2879982,2882351
