subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
69,EC_subj_only,exclusion,EC_subj_only,exclusion,0,schese,positive,50_60,paired_cs,13,1994839,2000454
69,EC_subj_only,exclusion,EC_subj_only,exclusion,1,virlog,positive,30_40,paired_cs,6,2001473,2003738
69,EC_subj_only,exclusion,EC_subj_only,exclusion,2,sebjukt,NA,NA,neither,13,2004757,2008252
69,EC_subj_only,exclusion,EC_subj_only,exclusion,3,larnist,positive,70_80,paired_cs,11,2009271,2011308
69,EC_subj_only,exclusion,EC_subj_only,exclusion,4,sleshen,negative,50_60,paired_cs,11,2012327,2014918
69,EC_subj_only,exclusion,EC_subj_only,exclusion,5,kumutoa,NA,NA,neither,16,2015936,2018791
69,EC_subj_only,exclusion,EC_subj_only,exclusion,6,emkruas,NA,NA,neither,10,2019809,2025139
69,EC_subj_only,exclusion,EC_subj_only,exclusion,7,umeuken,negative,30_40,paired_cs,12,2026157,2030014
69,EC_subj_only,exclusion,EC_subj_only,exclusion,8,nalber,NA,NA,neither,9,2031032,2033636
69,EC_subj_only,exclusion,EC_subj_only,exclusion,9,tewok,NA,NA,neither,14,2034656,2039961
69,EC_subj_only,exclusion,EC_subj_only,exclusion,10,kibono,NA,NA,neither,16,2040979,2042562
69,EC_subj_only,exclusion,EC_subj_only,exclusion,11,gowann,negative,50_60,paired_cs,14,2043581,2045273
69,EC_subj_only,exclusion,EC_subj_only,exclusion,12,uwimor,NA,NA,neither,12,2046292,2048990
69,EC_subj_only,exclusion,EC_subj_only,exclusion,13,stodeen,negative,70_80,paired_cs,7,2050008,2052610
69,EC_subj_only,exclusion,EC_subj_only,exclusion,14,polust,positive,90_10,paired_cs,4,2053629,2056905
69,EC_subj_only,exclusion,EC_subj_only,exclusion,15,laumens,NA,NA,neither,7,2057923,2060295
69,EC_subj_only,exclusion,EC_subj_only,exclusion,16,fonstir,negative,30_40,paired_cs,11,2061313,2063239
69,EC_subj_only,exclusion,EC_subj_only,exclusion,17,fuhrrud,NA,NA,neither,7,2064258,2067877
69,EC_subj_only,exclusion,EC_subj_only,exclusion,18,trupfan,positive,30_40,paired_cs,9,2068895,2072744
69,EC_subj_only,exclusion,EC_subj_only,exclusion,19,medan,positive,50_60,paired_cs,15,2073763,2077507
69,EC_subj_only,exclusion,EC_subj_only,exclusion,20,misukor,negative,90_10,paired_cs,12,2078525,2080450
69,EC_subj_only,exclusion,EC_subj_only,exclusion,21,obacu,positive,90_10,paired_cs,11,2081469,2084517
69,EC_subj_only,exclusion,EC_subj_only,exclusion,22,botsy,NA,NA,neither,13,2085536,2087909
69,EC_subj_only,exclusion,EC_subj_only,exclusion,23,permife,NA,NA,neither,11,2088927,2090729
69,EC_subj_only,exclusion,EC_subj_only,exclusion,24,molkate,positive,70_80,paired_cs,12,2091747,2094454
69,EC_subj_only,exclusion,EC_subj_only,exclusion,25,godacht,NA,NA,neither,13,2095474,2097622
69,EC_subj_only,exclusion,EC_subj_only,exclusion,26,oesgubi,NA,NA,neither,8,2098640,2101580
69,EC_subj_only,exclusion,EC_subj_only,exclusion,27,pimuide,negative,90_10,paired_cs,5,2102599,2104636
69,EC_subj_only,exclusion,EC_subj_only,exclusion,28,ubajec,NA,NA,neither,9,2105655,2108030
69,EC_subj_only,exclusion,EC_subj_only,exclusion,29,hilejin,negative,90_10,paired_cs,10,2109048,2111303
69,EC_subj_only,exclusion,EC_subj_only,exclusion,30,zofoll,negative,70_80,paired_cs,9,2112338,2114697
69,EC_subj_only,exclusion,EC_subj_only,exclusion,31,botuyn,positive,90_10,paired_cs,6,2115716,2117402
69,EC_subj_only,exclusion,EC_subj_only,exclusion,32,uhnong,NA,NA,neither,7,2118420,2120451
69,EC_subj_only,exclusion,EC_subj_only,exclusion,33,yosud,negative,30_40,paired_cs,5,2121471,2123272
69,EC_subj_only,exclusion,EC_subj_only,exclusion,34,kantekt,negative,70_80,paired_cs,6,2124290,2126098
69,EC_subj_only,exclusion,EC_subj_only,exclusion,35,hiwawa,positive,30_40,paired_cs,6,2127116,2129131
69,EC_subj_only,exclusion,EC_subj_only,exclusion,36,frask,NA,NA,neither,7,2130149,2131837
69,EC_subj_only,exclusion,EC_subj_only,exclusion,37,plonim,positive,50_60,paired_cs,6,2132855,2134763
69,EC_subj_only,exclusion,EC_subj_only,exclusion,38,ampfong,positive,70_80,paired_cs,7,2135781,2140078
69,EC_subj_only,exclusion,EC_subj_only,exclusion,39,offukt,negative,50_60,paired_cs,6,2141097,2142338
