subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
81,EC_only,exclusion,EC_only,exclusion,0,polust,negative,30_40,paired_cs,3,1619167,1622305
81,EC_only,exclusion,EC_only,exclusion,1,kantekt,positive,30_40,paired_cs,4,1623357,1624532
81,EC_only,exclusion,EC_only,exclusion,2,frask,NA,NA,neither,5,1625584,1626110
81,EC_only,exclusion,EC_only,exclusion,3,uwimor,negative,30_40,paired_cs,6,1627164,1628474
81,EC_only,exclusion,EC_only,exclusion,4,schese,negative,70_80,paired_cs,7,1629527,1630185
81,EC_only,exclusion,EC_only,exclusion,5,fonstir,negative,90_10,paired_cs,8,1631238,1631895
81,EC_only,exclusion,EC_only,exclusion,6,ampfong,NA,NA,neither,9,1632947,1633474
81,EC_only,exclusion,EC_only,exclusion,7,kibono,positive,90_10,paired_cs,10,1634527,1635052
81,EC_only,exclusion,EC_only,exclusion,8,hiwawa,NA,NA,neither,11,1636106,1637025
81,EC_only,exclusion,EC_only,exclusion,9,tewok,NA,NA,neither,3,1638078,1639391
81,EC_only,exclusion,EC_only,exclusion,10,muoror,negative,50_60,paired_cs,4,1640443,1641493
81,EC_only,exclusion,EC_only,exclusion,11,uhnong,negative,70_80,paired_cs,5,1642545,1643071
81,EC_only,exclusion,EC_only,exclusion,12,banzon,NA,NA,neither,6,1644124,1644650
81,EC_only,exclusion,EC_only,exclusion,13,offukt,NA,NA,neither,7,1645702,1646360
81,EC_only,exclusion,EC_only,exclusion,14,fuhrrud,positive,90_10,paired_cs,6,1647412,1647938
81,EC_only,exclusion,EC_only,exclusion,15,ursitz,positive,70_80,paired_cs,5,1648990,1649518
81,EC_only,exclusion,EC_only,exclusion,16,pimuide,positive,50_60,paired_cs,4,1650570,1650964
81,EC_only,exclusion,EC_only,exclusion,17,sebjukt,positive,70_80,paired_cs,3,1652017,1652414
81,EC_only,exclusion,EC_only,exclusion,18,laumens,positive,50_60,paired_cs,4,1653467,1654254
81,EC_only,exclusion,EC_only,exclusion,19,imstind,NA,NA,neither,5,1655307,1655962
81,EC_only,exclusion,EC_only,exclusion,20,medan,NA,NA,neither,4,1657014,1657538
81,EC_only,exclusion,EC_only,exclusion,21,nalber,NA,NA,neither,3,1658591,1659513
81,EC_only,exclusion,EC_only,exclusion,22,sprong,positive,70_80,paired_cs,4,1660565,1661484
81,EC_only,exclusion,EC_only,exclusion,23,plistuk,NA,NA,neither,5,1662537,1663197
81,EC_only,exclusion,EC_only,exclusion,24,faloilo,negative,50_60,paired_cs,6,1664250,1664905
81,EC_only,exclusion,EC_only,exclusion,25,kumutoa,positive,50_60,paired_cs,7,1665957,1666614
81,EC_only,exclusion,EC_only,exclusion,26,stodeen,NA,NA,neither,6,1667667,1667931
81,EC_only,exclusion,EC_only,exclusion,27,virlog,positive,30_40,paired_cs,5,1668983,1669771
81,EC_only,exclusion,EC_only,exclusion,28,trupfan,negative,70_80,paired_cs,4,1670823,1671352
81,EC_only,exclusion,EC_only,exclusion,29,oesgubi,negative,90_10,paired_cs,3,1672405,1672670
81,EC_only,exclusion,EC_only,exclusion,30,botuyn,NA,NA,neither,2,1673722,1673986
81,EC_only,exclusion,EC_only,exclusion,31,kiwehon,NA,NA,neither,3,1675039,1675826
81,EC_only,exclusion,EC_only,exclusion,32,noste,negative,50_60,paired_cs,4,1676878,1677012
81,EC_only,exclusion,EC_only,exclusion,33,misukor,negative,30_40,paired_cs,5,1678065,1679245
81,EC_only,exclusion,EC_only,exclusion,34,furasti,NA,NA,neither,6,1680297,1681086
81,EC_only,exclusion,EC_only,exclusion,35,umeuken,NA,NA,neither,6,1682138,1682928
81,EC_only,exclusion,EC_only,exclusion,36,ubajec,negative,90_10,paired_cs,5,1683980,1684507
81,EC_only,exclusion,EC_only,exclusion,37,plonim,positive,30_40,paired_cs,5,1685559,1685692
81,EC_only,exclusion,EC_only,exclusion,38,obacu,NA,NA,neither,5,1686744,1687141
81,EC_only,exclusion,EC_only,exclusion,39,doscho,positive,90_10,paired_cs,5,1688194,1688852
