subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
16,EC_subj_obj,normal,EC_subj_obj,normal,0,hilejin,negative,70_80,paired_cs,9050.bmp,9050.bmp,9342.bmp,9630.bmp,9220.bmp,1525.bmp,2900.bmp,yes,no,no,no,no,no,no,4638926,4653769
16,EC_subj_obj,normal,EC_subj_obj,normal,1,zofoll,positive,30_40,paired_cs,2057.bmp,2057.bmp,2311.bmp,8370.bmp,4622.bmp,5629.bmp,8540.bmp,no,no,no,no,no,no,yes,4654794,4660434
16,EC_subj_obj,normal,EC_subj_obj,normal,2,sebjukt,positive,NA,neither,none_correct,1463.bmp,2070.bmp,2091.bmp,7230.bmp,8170.bmp,1999.bmp,no,no,no,no,no,no,yes,4661459,4669968
16,EC_subj_obj,normal,EC_subj_obj,normal,3,botsy,negative,30_40,paired_cs,9400.bmp,9330.bmp,2053.bmp,9400.bmp,9432.bmp,6838.bmp,2276.bmp,no,no,no,no,no,yes,no,4670992,4679997
16,EC_subj_obj,normal,EC_subj_obj,normal,4,emkruas,positive,30_40,distractor,2900.2.bmp,5460.bmp,1463.bmp,7580.bmp,8200.bmp,2900.2.bmp,8501.bmp,no,no,no,no,no,no,yes,4681021,4696289
16,EC_subj_obj,normal,EC_subj_obj,normal,5,molkate,negative,30_40,paired_cs,6838.bmp,9000.bmp,6838.bmp,9560.bmp,9561.bmp,9830.bmp,2141.bmp,yes,no,no,no,no,no,no,4697313,4705647
16,EC_subj_obj,normal,EC_subj_obj,normal,6,trupfan,negative,NA,neither,none_correct,3550.bmp,2750.bmp,6242.bmp,3220.bmp,9560.bmp,9561.bmp,no,no,yes,no,no,no,no,4706673,4713684
16,EC_subj_obj,normal,EC_subj_obj,normal,7,pimuide,positive,50_60,paired_cs,5910.bmp,4220.bmp,5910.bmp,7470.bmp,1710.bmp,8170.bmp,1650.bmp,no,no,no,no,no,no,yes,4714709,4732889
16,EC_subj_obj,normal,EC_subj_obj,normal,8,fonstir,negative,50_60,paired_cs,6242.bmp,6020.bmp,8485.bmp,9340.bmp,6242.bmp,9182.bmp,9404.bmp,no,yes,no,no,no,no,no,4733913,4743380
16,EC_subj_obj,normal,EC_subj_obj,normal,9,umeuken,positive,70_80,paired_cs,8200.bmp,7580.bmp,8200.bmp,5594.bmp,2080.bmp,7502.bmp,2791.bmp,no,no,yes,no,no,no,no,4744404,4754766
16,EC_subj_obj,normal,EC_subj_obj,normal,10,sleshen,negative,30_40,distractor,9421.bmp,9421.bmp,6831.bmp,2750.bmp,9920.bmp,9007.bmp,3160.bmp,no,no,no,no,no,no,yes,4755790,4764391
16,EC_subj_obj,normal,EC_subj_obj,normal,11,nalber,positive,90_10,paired_cs,1999.bmp,1999.bmp,2058.bmp,8200.bmp,2071.bmp,2340.bmp,5910.bmp,no,yes,no,no,no,no,no,4765415,4773093
16,EC_subj_obj,normal,EC_subj_obj,normal,12,novuui,positive,50_60,distractor,7230.bmp,8540.bmp,2040.bmp,8470.bmp,2311.bmp,7230.bmp,1710.bmp,no,no,no,no,no,no,yes,4774117,4795560
16,EC_subj_obj,normal,EC_subj_obj,normal,13,noste,positive,70_80,paired_cs,5831.bmp,2900.2.bmp,2208.bmp,4220.bmp,5831.bmp,2160.bmp,8080.bmp,no,no,no,yes,no,no,no,4796584,4800550
16,EC_subj_obj,normal,EC_subj_obj,normal,14,ampfong,positive,70_80,distractor,5629.bmp,4606.bmp,2050.bmp,2070.bmp,8470.bmp,5629.bmp,2791.bmp,no,no,no,no,no,no,yes,4801574,4811872
16,EC_subj_obj,normal,EC_subj_obj,normal,15,kiwehon,negative,50_60,paired_cs,9342.bmp,9102.bmp,2141.bmp,9421.bmp,9342.bmp,9331.bmp,6530.bmp,no,no,no,no,no,no,yes,4812896,4826102
16,EC_subj_obj,normal,EC_subj_obj,normal,16,medan,positive,90_10,paired_cs,2160.bmp,8370.bmp,2160.bmp,8496.bmp,5830.bmp,1650.bmp,4622.bmp,no,no,no,no,no,yes,no,4827127,4835825
16,EC_subj_obj,normal,EC_subj_obj,normal,17,kumutoa,positive,90_10,paired_cs,8370.bmp,8496.bmp,8370.bmp,2071.bmp,2900.2.bmp,8330.bmp,5830.bmp,no,no,no,no,no,no,yes,4836849,4850791
16,EC_subj_obj,normal,EC_subj_obj,normal,18,uwimor,negative,90_10,paired_cs,9340.bmp,3160.bmp,9006.bmp,9340.bmp,9265.bmp,8485.bmp,9421.bmp,no,no,yes,no,no,no,no,4851815,4858316
16,EC_subj_obj,normal,EC_subj_obj,normal,19,doscho,negative,90_10,paired_cs,9102.bmp,9435.bmp,9102.bmp,9830.bmp,3300.bmp,9000.bmp,2750.bmp,no,yes,no,no,no,no,no,4859340,4866666
16,EC_subj_obj,normal,EC_subj_obj,normal,20,banzon,negative,70_80,paired_cs,2710.bmp,6311.bmp,9435.bmp,9180.bmp,6242.bmp,9331.bmp,2710.bmp,no,no,no,no,no,no,yes,4867690,4883207
16,EC_subj_obj,normal,EC_subj_obj,normal,21,muoror,negative,50_60,paired_cs,7380.bmp,3550.bmp,2053.bmp,2375.1.bmp,9342.bmp,9280.bmp,7380.bmp,no,no,no,no,no,yes,no,4884232,4902239
16,EC_subj_obj,normal,EC_subj_obj,normal,22,uhnong,negative,NA,neither,none_correct,3220.bmp,9400.bmp,2375.1.bmp,6311.bmp,9041.bmp,2710.bmp,no,no,no,no,no,no,yes,4903263,4909672
16,EC_subj_obj,normal,EC_subj_obj,normal,23,ikzunt,negative,90_10,paired_cs,9435.bmp,9102.bmp,9340.bmp,9050.bmp,9006.bmp,9435.bmp,9265.bmp,no,yes,no,no,no,no,no,4910696,4924083
16,EC_subj_obj,normal,EC_subj_obj,normal,24,jaciyn,positive,NA,neither,none_correct,8190.bmp,2660.bmp,4606.bmp,8080.bmp,7470.bmp,2150.bmp,no,no,no,no,no,no,yes,4925108,4928573
16,EC_subj_obj,normal,EC_subj_obj,normal,25,sprong,positive,70_80,paired_cs,2071.bmp,5594.bmp,2550.bmp,7502.bmp,1999.bmp,2660.bmp,2071.bmp,no,no,no,no,no,yes,no,4929598,4933066
16,EC_subj_obj,normal,EC_subj_obj,normal,26,botuyn,positive,50_60,paired_cs,1440.bmp,2050.bmp,2040.bmp,2070.bmp,1440.bmp,2208.bmp,2091.bmp,yes,no,no,no,no,no,no,4934090,4950344
16,EC_subj_obj,normal,EC_subj_obj,normal,27,stodeen,negative,90_10,distractor,2276.bmp,9430.bmp,2276.bmp,6555.bmp,9920.bmp,6831.bmp,2900.bmp,no,no,no,no,no,no,yes,4951368,4956096
16,EC_subj_obj,normal,EC_subj_obj,normal,28,plonim,positive,30_40,paired_cs,8540.bmp,2550.bmp,8330.bmp,2209.bmp,5629.bmp,7330.bmp,8540.bmp,no,no,no,no,no,no,yes,4957121,4968099
16,EC_subj_obj,normal,EC_subj_obj,normal,29,frask,negative,70_80,paired_cs,6555.bmp,7380.bmp,3220.bmp,3300.bmp,8485.bmp,6555.bmp,9220.bmp,no,no,no,no,yes,no,no,4969124,4970996
16,EC_subj_obj,normal,EC_subj_obj,normal,30,offukt,positive,NA,neither,none_correct,2058.bmp,2160.bmp,8080.bmp,5910.bmp,8170.bmp,2340.bmp,no,no,no,no,no,no,yes,4972020,4977925
16,EC_subj_obj,normal,EC_subj_obj,normal,31,schese,negative,NA,neither,none_correct,9630.bmp,1525.bmp,6020.bmp,9432.bmp,9404.bmp,2710.bmp,no,no,no,no,no,no,yes,4978950,4986691
16,EC_subj_obj,normal,EC_subj_obj,normal,32,obacu,positive,50_60,paired_cs,5460.bmp,1440.bmp,7350.bmp,2050.bmp,5831.bmp,5460.bmp,2057.bmp,no,no,no,no,no,yes,no,4987716,4996835
16,EC_subj_obj,normal,EC_subj_obj,normal,33,gowann,positive,90_10,distractor,1710.bmp,7330.bmp,7230.bmp,2209.bmp,1710.bmp,2057.bmp,5831.bmp,no,no,no,no,no,no,yes,4997859,5001498
16,EC_subj_obj,normal,EC_subj_obj,normal,34,laumens,positive,NA,neither,none_correct,8190.bmp,7330.bmp,1440.bmp,2150.bmp,2080.bmp,5460.bmp,no,no,no,no,no,no,yes,5002522,5005392
16,EC_subj_obj,normal,EC_subj_obj,normal,35,kantekt,negative,30_40,paired_cs,9404.bmp,7380.bmp,9180.bmp,9404.bmp,3160.bmp,6555.bmp,9050.bmp,no,no,no,no,no,no,yes,5006416,5028637
16,EC_subj_obj,normal,EC_subj_obj,normal,36,permife,positive,30_40,paired_cs,7470.bmp,2040.bmp,1463.bmp,8501.bmp,7350.bmp,7470.bmp,2208.bmp,no,no,no,no,no,yes,no,5029662,5037579
16,EC_subj_obj,normal,EC_subj_obj,normal,37,kibono,negative,NA,neither,none_correct,9041.bmp,6838.bmp,9400.bmp,2276.bmp,6020.bmp,9280.bmp,no,no,no,no,no,no,yes,5038604,5050512
16,EC_subj_obj,normal,EC_subj_obj,normal,38,hiwawa,negative,50_60,distractor,6831.bmp,9430.bmp,9500.bmp,6831.bmp,6530.bmp,9182.bmp,9330.bmp,no,no,no,no,no,yes,no,5051536,5059471
16,EC_subj_obj,normal,EC_subj_obj,normal,39,oesgubi,negative,70_80,distractor,3550.bmp,9280.bmp,9500.bmp,9265.bmp,9006.bmp,9007.bmp,3550.bmp,no,no,no,no,no,no,yes,5060495,5064635
