subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,noste,negative,30_40,paired_cs,1,1,no,yes,2398594,2404190
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,kantekt,positive,30_40,paired_cs,1,1,no,yes,2405266,2410923
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,schese,negative,50_60,paired_cs,1,1,yes,no,2411999,2416625
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,kiwehon,positive,70_80,paired_cs,1,1,yes,no,2417700,2420124
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,trupfan,positive,90_10,paired_cs,1,1,yes,no,2421197,2425192
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,uwimor,NA,NA,neither,1,1,no,yes,2426265,2427909
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,faloilo,NA,NA,neither,1,1,no,yes,2428983,2432600
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,molkate,negative,70_80,distractor,1,1,yes,no,2433673,2436164
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,ampfong,negative,30_40,paired_cs,1,1,no,yes,2437237,2439556
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,frask,positive,50_60,paired_cs,1,1,no,yes,2440629,2443461
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,obacu,positive,70_80,distractor,1,1,yes,no,2444534,2447421
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,ubajec,positive,30_40,paired_cs,1,1,no,yes,2448494,2450764
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,offukt,positive,90_10,paired_cs,1,1,yes,no,2451837,2463176
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,sleshen,negative,30_40,distractor,1,1,yes,no,2464249,2465739
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,furasti,positive,50_60,distractor,1,1,no,yes,2466813,2471281
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,kumutoa,NA,NA,neither,1,1,no,yes,2472354,2474162
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,laumens,NA,NA,neither,1,1,yes,no,2475237,2476704
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,kibono,negative,50_60,paired_cs,1,1,yes,no,2477777,2479897
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,sebjukt,negative,70_80,paired_cs,1,1,yes,no,2480971,2482576
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,novuui,positive,50_60,paired_cs,1,1,no,yes,2483650,2485311
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,permife,NA,NA,neither,1,1,no,yes,2486384,2490905
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,zofoll,positive,70_80,paired_cs,1,1,yes,no,2491980,2493556
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,pimuide,negative,50_60,distractor,1,1,no,yes,2494630,2496170
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,virlog,negative,90_10,paired_cs,1,1,no,yes,2497244,2499376
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,banzon,negative,90_10,paired_cs,1,1,yes,no,2500450,2503814
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,fonstir,positive,30_40,paired_cs,1,1,yes,no,2504887,2507208
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,stodeen,NA,NA,neither,1,1,no,yes,2508289,2509498
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,emkruas,negative,30_40,paired_cs,1,1,yes,no,2510572,2512307
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,oesgubi,NA,NA,neither,1,1,yes,no,2513380,2516190
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,muoror,positive,90_10,distractor,1,1,yes,no,2517265,2518818
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,botsy,negative,90_10,paired_cs,1,1,no,yes,2519891,2521871
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,misukor,positive,90_10,paired_cs,1,1,no,yes,2522945,2525047
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,plonim,negative,90_10,distractor,1,1,no,yes,2526121,2532111
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,hilejin,negative,50_60,paired_cs,1,1,yes,no,2533184,2534584
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,godacht,negative,70_80,paired_cs,1,1,no,yes,2535657,2557681
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,fuhrrud,positive,70_80,paired_cs,1,1,no,yes,2558754,2560179
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,larnist,positive,30_40,distractor,1,1,yes,no,2561253,2562516
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,yosud,negative,70_80,paired_cs,1,1,no,yes,2563590,2564637
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,uhnong,NA,NA,neither,1,1,yes,no,2565711,2566875
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,botuyn,positive,50_60,paired_cs,1,1,yes,no,2567949,2569231
