subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
60,EC_subj_only,exclusion,EC_subj_only,exclusion,0,uhnong,NA,NA,neither,3,0.5,no,yes,3999613,4048887
60,EC_subj_only,exclusion,EC_subj_only,exclusion,1,polust,positive,70_80,paired_cs,3,0.5,yes,no,4049915,4063738
60,EC_subj_only,exclusion,EC_subj_only,exclusion,2,ampfong,negative,70_80,paired_cs,3,0.5,no,yes,4064839,4074248
60,EC_subj_only,exclusion,EC_subj_only,exclusion,3,sprong,NA,NA,neither,3,0.5,yes,no,4075276,4082590
60,EC_subj_only,exclusion,EC_subj_only,exclusion,4,kumutoa,NA,NA,neither,3,0.5,no,yes,4083618,4091899
60,EC_subj_only,exclusion,EC_subj_only,exclusion,5,plonim,negative,90_10,paired_cs,3,0.5,no,yes,4092927,4111494
60,EC_subj_only,exclusion,EC_subj_only,exclusion,6,misukor,positive,50_60,paired_cs,3,0.5,yes,no,4112523,4116386
60,EC_subj_only,exclusion,EC_subj_only,exclusion,7,ursitz,negative,50_60,paired_cs,3,0.5,yes,no,4117414,4128808
60,EC_subj_only,exclusion,EC_subj_only,exclusion,8,schese,positive,50_60,paired_cs,3,0.5,yes,no,4129838,4137757
60,EC_subj_only,exclusion,EC_subj_only,exclusion,9,sebjukt,positive,50_60,paired_cs,3,0.5,yes,no,4138785,4145478
60,EC_subj_only,exclusion,EC_subj_only,exclusion,10,jaciyn,positive,30_40,paired_cs,3,0.5,yes,no,4146507,4153435
60,EC_subj_only,exclusion,EC_subj_only,exclusion,11,hiwawa,positive,70_80,paired_cs,3,0.5,yes,no,4154467,4166636
60,EC_subj_only,exclusion,EC_subj_only,exclusion,12,tewok,positive,90_10,paired_cs,3,0.5,yes,no,4167664,4170018
60,EC_subj_only,exclusion,EC_subj_only,exclusion,13,noste,positive,90_10,paired_cs,3,0.5,yes,no,4171046,4172284
60,EC_subj_only,exclusion,EC_subj_only,exclusion,14,botsy,NA,NA,neither,3,0.5,no,yes,4173312,4184462
60,EC_subj_only,exclusion,EC_subj_only,exclusion,15,yosud,NA,NA,neither,3,0.5,yes,no,4185490,4198791
60,EC_subj_only,exclusion,EC_subj_only,exclusion,16,molkate,NA,NA,neither,3,0.5,no,yes,4199819,4206175
60,EC_subj_only,exclusion,EC_subj_only,exclusion,17,godacht,negative,90_10,paired_cs,3,0.5,no,yes,4207204,4208939
60,EC_subj_only,exclusion,EC_subj_only,exclusion,18,novuui,negative,30_40,paired_cs,3,0.5,no,yes,4209971,4213441
60,EC_subj_only,exclusion,EC_subj_only,exclusion,19,imstind,NA,NA,neither,3,0.5,no,yes,4214470,4220161
60,EC_subj_only,exclusion,EC_subj_only,exclusion,20,muoror,positive,70_80,paired_cs,3,0.5,yes,no,4221189,4224652
60,EC_subj_only,exclusion,EC_subj_only,exclusion,21,kiwehon,positive,90_10,paired_cs,3,0.5,yes,no,4225681,4235516
60,EC_subj_only,exclusion,EC_subj_only,exclusion,22,larnist,negative,50_60,paired_cs,3,0.5,no,yes,4236544,4241753
60,EC_subj_only,exclusion,EC_subj_only,exclusion,23,laumens,NA,NA,neither,3,0.5,no,yes,4242781,4247125
60,EC_subj_only,exclusion,EC_subj_only,exclusion,24,kantekt,NA,NA,neither,3,0.5,no,yes,4248153,4254247
60,EC_subj_only,exclusion,EC_subj_only,exclusion,25,obacu,NA,NA,neither,3,0.5,yes,no,4255279,4261486
60,EC_subj_only,exclusion,EC_subj_only,exclusion,26,hilejin,NA,NA,neither,3,0.5,no,yes,4262514,4266127
60,EC_subj_only,exclusion,EC_subj_only,exclusion,27,pimuide,negative,50_60,paired_cs,3,0.5,no,yes,4267155,4270632
60,EC_subj_only,exclusion,EC_subj_only,exclusion,28,ikzunt,negative,30_40,paired_cs,3,0.5,no,yes,4271661,4283209
60,EC_subj_only,exclusion,EC_subj_only,exclusion,29,frask,NA,NA,neither,3,0.5,yes,no,4284238,4289944
60,EC_subj_only,exclusion,EC_subj_only,exclusion,30,banzon,positive,30_40,paired_cs,3,0.5,yes,no,4290972,4295081
60,EC_subj_only,exclusion,EC_subj_only,exclusion,31,uwimor,NA,NA,neither,3,0.5,yes,no,4296109,4303664
60,EC_subj_only,exclusion,EC_subj_only,exclusion,32,stodeen,negative,70_80,paired_cs,3,0.5,no,yes,4304718,4316122
60,EC_subj_only,exclusion,EC_subj_only,exclusion,33,emkruas,NA,NA,neither,3,0.5,no,yes,4317150,4325439
60,EC_subj_only,exclusion,EC_subj_only,exclusion,34,virlog,negative,70_80,paired_cs,3,0.5,yes,no,4326467,4334261
60,EC_subj_only,exclusion,EC_subj_only,exclusion,35,permife,negative,90_10,paired_cs,3,0.5,no,yes,4335289,4342838
60,EC_subj_only,exclusion,EC_subj_only,exclusion,36,trupfan,positive,30_40,paired_cs,3,0.5,no,yes,4343871,4346108
60,EC_subj_only,exclusion,EC_subj_only,exclusion,37,furasti,NA,NA,neither,3,0.5,yes,no,4347136,4351727
60,EC_subj_only,exclusion,EC_subj_only,exclusion,38,gowann,negative,30_40,paired_cs,3,0.5,yes,no,4352755,4355858
60,EC_subj_only,exclusion,EC_subj_only,exclusion,39,sleshen,NA,NA,neither,3,0.5,no,yes,4356886,4365337
