sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
18,1,36,deterministic,sequence concealed,contingent sound,3,3,0.9567,0.8,0,
18,1,37,deterministic,sequence concealed,contingent sound,4,4,0.5297,0.8,0,
18,1,38,deterministic,sequence concealed,contingent sound,5,5,0.315,0.8,0,
18,1,39,deterministic,sequence concealed,contingent sound,1,1,0.3289,0.8,0,
18,1,40,deterministic,sequence concealed,contingent sound,3,3,0.2941,0.8,0,
18,1,41,deterministic,sequence concealed,contingent sound,5,5,0.4405,0.8,0,
18,1,42,deterministic,sequence concealed,contingent sound,4,4,0.3777,0.8,0,
18,1,43,deterministic,sequence concealed,contingent sound,6,6,0.336,0.8,0,
18,1,44,deterministic,sequence concealed,contingent sound,2,2,0.4404,0.8,0,
18,1,45,deterministic,sequence concealed,contingent sound,5,4,0.315,0.8,1,
18,1,46,deterministic,sequence concealed,contingent sound,3,2,0.4715,0.8,1,
18,1,47,deterministic,sequence concealed,contingent sound,2,2,0.4541,0.8,0,
18,1,48,deterministic,sequence concealed,contingent sound,6,6,0.4549,0.8,0,
18,1,49,deterministic,sequence concealed,contingent sound,5,5,0.5101,0.7,0,
18,1,50,deterministic,sequence concealed,contingent sound,2,2,0.4964,0.7,0,
18,1,51,deterministic,sequence concealed,contingent sound,1,1,0.4476,0.7,0,
18,1,52,deterministic,sequence concealed,contingent sound,6,6,0.3986,0.7,0,
18,1,53,deterministic,sequence concealed,contingent sound,3,3,0.3358,0.7,0,
18,1,54,deterministic,sequence concealed,contingent sound,1,1,0.4757,0.7,0,
18,1,55,deterministic,sequence concealed,contingent sound,2,2,0.5241,0.7,0,
18,1,56,deterministic,sequence concealed,contingent sound,4,4,0.3219,0.7,0,
18,1,57,deterministic,sequence concealed,contingent sound,1,1,0.4547,0.7,0,
18,1,58,deterministic,sequence concealed,contingent sound,5,5,0.3707,0.7,0,
18,1,59,deterministic,sequence concealed,contingent sound,6,6,0.4058,0.7,0,
18,1,60,deterministic,sequence concealed,contingent sound,4,4,0.3219,0.7,0,
18,1,61,deterministic,sequence concealed,contingent sound,3,3,0.3847,0.7,0,
18,1,62,deterministic,sequence concealed,contingent sound,6,6,0.4055,0.7,0,
18,1,63,deterministic,sequence concealed,contingent sound,1,1,0.4336,0.7,0,
18,1,64,deterministic,sequence concealed,contingent sound,4,4,0.4474,0.7,0,
18,1,65,deterministic,sequence concealed,contingent sound,2,2,0.6147,0.7,0,
18,1,66,deterministic,sequence concealed,contingent sound,3,3,0.5179,0.7,0,
18,1,67,deterministic,sequence concealed,contingent sound,4,4,0.3359,0.7,0,
18,1,68,deterministic,sequence concealed,contingent sound,5,5,0.4057,0.7,0,
18,1,69,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.7,0,
18,1,70,deterministic,sequence concealed,contingent sound,3,3,0.3783,0.7,0,
18,1,71,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.7,0,
18,1,72,deterministic,sequence concealed,contingent sound,4,4,0.343,0.7,0,
18,1,73,deterministic,sequence concealed,contingent sound,6,6,0.3288,0.6,0,
18,1,74,deterministic,sequence concealed,contingent sound,2,2,0.4614,0.6,0,
18,1,75,deterministic,sequence concealed,contingent sound,5,5,0.4544,0.6,0,
18,1,76,deterministic,sequence concealed,contingent sound,3,3,0.3429,0.6,0,
18,1,77,deterministic,sequence concealed,contingent sound,2,2,0.3359,0.6,0,
18,1,78,deterministic,sequence concealed,contingent sound,6,6,0.3709,0.6,0,
18,1,79,deterministic,sequence concealed,contingent sound,5,5,0.4474,0.6,0,
18,1,80,deterministic,sequence concealed,contingent sound,2,2,0.462,0.6,0,
18,1,81,deterministic,sequence concealed,contingent sound,1,1,0.3985,0.6,0,
18,1,82,deterministic,sequence concealed,contingent sound,6,6,0.3712,0.6,0,
18,1,83,deterministic,sequence concealed,contingent sound,3,3,0.3499,0.6,0,
18,1,84,deterministic,sequence concealed,contingent sound,1,1,0.4404,0.6,0,
18,1,85,deterministic,sequence concealed,contingent sound,2,2,0.4617,0.6,0,
18,1,86,deterministic,sequence concealed,contingent sound,4,4,0.3428,0.6,0,
18,1,87,deterministic,sequence concealed,contingent sound,1,1,0.4755,0.6,0,
18,1,88,deterministic,sequence concealed,contingent sound,5,5,0.3574,0.6,0,
18,1,89,deterministic,sequence concealed,contingent sound,6,6,0.3705,0.6,0,
18,1,90,deterministic,sequence concealed,contingent sound,4,3,0.3083,0.6,1,
18,1,91,deterministic,sequence concealed,contingent sound,3,3,0.3809,0.6,0,
18,1,92,deterministic,sequence concealed,contingent sound,6,6,0.4268,0.6,0,
18,1,93,deterministic,sequence concealed,contingent sound,1,1,0.4824,0.6,0,
18,1,94,deterministic,sequence concealed,contingent sound,4,4,0.3569,0.6,0,
18,1,95,deterministic,sequence concealed,contingent sound,2,2,0.4753,0.6,0,
18,1,96,deterministic,sequence concealed,contingent sound,3,3,0.399,0.6,0,
18,1,97,deterministic,sequence concealed,contingent sound,4,4,0.3917,0.5,0,
18,1,98,deterministic,sequence concealed,contingent sound,5,5,0.3847,0.5,0,
18,1,99,deterministic,sequence concealed,contingent sound,1,1,0.4055,0.5,0,
18,1,100,deterministic,sequence concealed,contingent sound,3,3,0.3293,0.5,0,
18,1,101,deterministic,sequence concealed,contingent sound,5,5,0.4542,0.5,0,
18,1,102,deterministic,sequence concealed,contingent sound,4,4,0.3987,0.5,0,
18,1,103,deterministic,sequence concealed,contingent sound,6,6,0.3779,0.5,0,
18,1,104,deterministic,sequence concealed,contingent sound,2,2,0.4266,0.5,0,
18,1,105,deterministic,sequence concealed,contingent sound,5,5,0.5031,0.5,0,
18,1,106,deterministic,sequence concealed,contingent sound,3,3,0.5314,0.5,0,
18,1,107,deterministic,sequence concealed,contingent sound,2,2,0.4044,0.5,0,
18,1,108,deterministic,sequence concealed,contingent sound,6,6,0.4196,0.5,0,
18,1,109,deterministic,sequence concealed,contingent sound,5,5,0.3502,0.5,0,
18,1,110,deterministic,sequence concealed,contingent sound,2,2,0.5313,0.5,0,
18,1,111,deterministic,sequence concealed,contingent sound,1,1,0.4176,0.5,0,
18,1,112,deterministic,sequence concealed,contingent sound,6,6,0.3917,0.5,0,
18,1,113,deterministic,sequence concealed,contingent sound,3,3,0.2872,0.5,0,
18,1,114,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
18,1,115,deterministic,sequence concealed,contingent sound,2,2,0.4475,0.5,0,
18,1,116,deterministic,sequence concealed,contingent sound,4,4,0.4127,0.5,0,
18,1,117,deterministic,sequence concealed,contingent sound,1,1,0.4683,0.5,0,
18,1,118,deterministic,sequence concealed,contingent sound,5,5,0.3429,0.5,0,
18,1,119,deterministic,sequence concealed,contingent sound,6,6,0.3427,0.5,0,
18,1,120,deterministic,sequence concealed,contingent sound,4,4,0.385,0.5,0,
18,1,121,deterministic,sequence concealed,contingent sound,3,3,0.2869,0.5,0,
18,1,122,deterministic,sequence concealed,contingent sound,6,6,0.3707,0.5,0,
18,1,123,deterministic,sequence concealed,contingent sound,1,1,0.3431,0.5,0,
18,1,124,deterministic,sequence concealed,contingent sound,4,4,0.3987,0.5,0,
18,1,125,deterministic,sequence concealed,contingent sound,2,2,0.3638,0.5,0,
18,1,126,deterministic,sequence concealed,contingent sound,3,3,0.4683,0.5,0,
18,1,127,deterministic,sequence concealed,contingent sound,4,4,0.3566,0.5,0,
18,1,128,deterministic,sequence concealed,contingent sound,5,5,0.3503,0.5,0,
18,1,129,deterministic,sequence concealed,contingent sound,1,1,0.3289,0.5,0,
18,1,130,deterministic,sequence concealed,contingent sound,3,3,0.3917,0.5,0,
18,1,131,deterministic,sequence concealed,contingent sound,5,5,0.3154,0.5,0,
18,1,132,deterministic,sequence concealed,contingent sound,4,4,0.3078,0.5,0,
18,1,133,deterministic,sequence concealed,contingent sound,6,6,0.2876,0.5,0,
18,1,134,deterministic,sequence concealed,contingent sound,2,2,0.3916,0.5,0,
18,1,135,deterministic,sequence concealed,contingent sound,5,5,0.3708,0.5,0,
18,1,136,deterministic,sequence concealed,contingent sound,3,3,0.3219,0.5,0,
18,1,137,deterministic,sequence concealed,contingent sound,2,2,0.4614,0.5,0,
18,1,138,deterministic,sequence concealed,contingent sound,6,6,0.336,0.5,0,
18,1,139,deterministic,sequence concealed,contingent sound,5,5,0.4823,0.5,0,
18,1,140,deterministic,sequence concealed,contingent sound,2,2,0.4614,0.5,0,
18,1,141,deterministic,sequence concealed,contingent sound,1,1,0.322,0.5,0,
18,1,142,deterministic,sequence concealed,contingent sound,6,6,0.35,0.5,0,
18,1,143,deterministic,sequence concealed,contingent sound,3,3,0.308,0.5,0,
18,1,144,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.5,0,
18,2,145,deterministic,sequence concealed,contingent sound,2,2,0.3761,0.5,0,
18,2,146,deterministic,sequence concealed,contingent sound,4,4,0.2942,0.5,0,
18,2,147,deterministic,sequence concealed,contingent sound,1,1,0.3429,0.5,0,
18,2,148,deterministic,sequence concealed,contingent sound,5,5,0.3567,0.5,0,
18,2,149,deterministic,sequence concealed,contingent sound,6,6,0.3358,0.5,0,
18,2,150,deterministic,sequence concealed,contingent sound,4,4,0.3156,0.5,0,
18,2,151,deterministic,sequence concealed,contingent sound,3,2,0.3219,0.5,1,
18,2,152,deterministic,sequence concealed,contingent sound,6,6,0.3215,0.5,0,
18,2,153,deterministic,sequence concealed,contingent sound,1,1,0.3568,0.5,0,
18,2,154,deterministic,sequence concealed,contingent sound,4,4,0.4823,0.5,0,
18,2,155,deterministic,sequence concealed,contingent sound,2,2,0.4616,0.5,0,
18,2,156,deterministic,sequence concealed,contingent sound,3,3,0.3358,0.5,0,
18,2,157,deterministic,sequence concealed,contingent sound,4,4,0.3567,0.5,0,
18,2,158,deterministic,sequence concealed,contingent sound,5,5,0.3499,0.5,0,
18,2,159,deterministic,sequence concealed,contingent sound,1,1,0.3289,0.5,0,
18,2,160,deterministic,sequence concealed,contingent sound,3,3,0.301,0.5,0,
18,2,161,deterministic,sequence concealed,contingent sound,5,5,0.3289,0.5,0,
18,2,162,deterministic,sequence concealed,contingent sound,4,4,0.315,0.5,0,
18,2,163,deterministic,sequence concealed,contingent sound,6,6,0.3219,0.5,0,
18,2,164,deterministic,sequence concealed,contingent sound,2,2,0.4614,0.5,0,
18,2,165,deterministic,sequence concealed,contingent sound,5,5,0.3986,0.5,0,
18,2,166,deterministic,sequence concealed,contingent sound,3,3,0.322,0.5,0,
18,2,167,deterministic,sequence concealed,contingent sound,2,2,0.4334,0.5,0,
18,2,168,deterministic,sequence concealed,contingent sound,6,6,0.3568,0.5,0,
18,2,169,deterministic,sequence concealed,contingent sound,5,5,0.4264,0.5,0,
18,2,170,deterministic,sequence concealed,contingent sound,2,2,0.5593,0.5,0,
18,2,171,deterministic,sequence concealed,contingent sound,1,1,0.3267,0.5,0,
18,2,172,deterministic,sequence concealed,contingent sound,6,6,0.3639,0.5,0,
18,2,173,deterministic,sequence concealed,contingent sound,3,3,0.3082,0.5,0,
18,2,174,deterministic,sequence concealed,contingent sound,1,1,0.3922,0.5,0,
18,2,175,deterministic,sequence concealed,contingent sound,2,2,0.4545,0.5,0,
18,2,176,deterministic,sequence concealed,contingent sound,4,4,0.4475,0.5,0,
18,2,177,deterministic,sequence concealed,contingent sound,1,1,0.4406,0.5,0,
18,2,178,deterministic,sequence concealed,contingent sound,5,5,0.3568,0.5,0,
18,2,179,deterministic,sequence concealed,contingent sound,6,6,0.3359,0.5,0,
18,2,180,deterministic,sequence concealed,contingent sound,4,4,0.3776,0.5,0,
18,2,181,deterministic,sequence concealed,contingent sound,3,3,0.3497,0.5,0,
18,2,182,deterministic,sequence concealed,contingent sound,6,6,0.4059,0.5,0,
18,2,183,deterministic,sequence concealed,contingent sound,1,1,0.3917,0.5,0,
18,2,184,deterministic,sequence concealed,contingent sound,4,4,0.434,0.5,0,
18,2,185,deterministic,sequence concealed,contingent sound,2,2,0.3708,0.5,0,
18,2,186,deterministic,sequence concealed,contingent sound,3,3,0.3219,0.5,0,
18,2,187,deterministic,sequence concealed,contingent sound,4,5,0.3359,0.5,1,
18,2,188,deterministic,sequence concealed,contingent sound,5,5,0.468,0.5,0,
18,2,189,deterministic,sequence concealed,contingent sound,1,1,0.3917,0.5,0,
18,2,190,deterministic,sequence concealed,contingent sound,3,3,0.2801,0.5,0,
18,2,191,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.5,0,
18,2,192,deterministic,sequence concealed,contingent sound,4,4,0.4264,0.5,0,
18,2,193,deterministic,sequence concealed,contingent sound,6,6,0.315,0.5,0,
18,2,194,deterministic,sequence concealed,contingent sound,2,2,0.4195,0.5,0,
18,2,195,deterministic,sequence concealed,contingent sound,5,4,0.3915,0.5,1,
18,2,196,deterministic,sequence concealed,contingent sound,3,3,0.6006,0.5,0,
18,2,197,deterministic,sequence concealed,contingent sound,2,2,0.5156,0.5,0,
18,2,198,deterministic,sequence concealed,contingent sound,6,6,0.3548,0.5,0,
18,2,199,deterministic,sequence concealed,contingent sound,5,5,0.4197,0.5,0,
18,2,200,deterministic,sequence concealed,contingent sound,2,2,0.4479,0.5,0,
18,2,201,deterministic,sequence concealed,contingent sound,1,1,0.4197,0.5,0,
18,2,202,deterministic,sequence concealed,contingent sound,6,6,0.3708,0.5,0,
18,2,203,deterministic,sequence concealed,contingent sound,3,3,0.3154,0.5,0,
18,2,204,deterministic,sequence concealed,contingent sound,1,1,0.4267,0.5,0,
18,2,205,deterministic,sequence concealed,contingent sound,2,2,0.4824,0.5,0,
18,2,206,deterministic,sequence concealed,contingent sound,4,4,0.4266,0.5,0,
18,2,207,deterministic,sequence concealed,contingent sound,1,1,0.4475,0.5,0,
18,2,208,deterministic,sequence concealed,contingent sound,5,5,0.4266,0.5,0,
18,2,209,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.5,0,
18,2,210,deterministic,sequence concealed,contingent sound,4,4,0.4825,0.5,0,
18,2,211,deterministic,sequence concealed,contingent sound,3,3,0.3081,0.5,0,
18,2,212,deterministic,sequence concealed,contingent sound,6,6,0.3707,0.5,0,
18,2,213,deterministic,sequence concealed,contingent sound,1,1,0.4334,0.5,0,
18,2,214,deterministic,sequence concealed,contingent sound,4,4,0.4265,0.5,0,
18,2,215,deterministic,sequence concealed,contingent sound,2,2,0.4265,0.5,0,
18,2,216,deterministic,sequence concealed,contingent sound,3,3,0.35,0.5,0,
18,2,217,deterministic,sequence concealed,contingent sound,4,4,0.3498,0.5,0,
18,2,218,deterministic,sequence concealed,contingent sound,5,5,0.3708,0.5,0,
18,2,219,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
18,2,220,deterministic,sequence concealed,contingent sound,3,3,0.476,0.5,0,
18,2,221,deterministic,sequence concealed,contingent sound,5,5,0.4264,0.5,0,
18,2,222,deterministic,sequence concealed,contingent sound,4,4,0.3706,0.5,0,
18,2,223,deterministic,sequence concealed,contingent sound,6,6,0.3009,0.5,0,
18,2,224,deterministic,sequence concealed,contingent sound,2,2,0.4337,0.5,0,
18,2,225,deterministic,sequence concealed,contingent sound,5,5,0.4405,0.5,0,
18,2,226,deterministic,sequence concealed,contingent sound,3,3,0.3852,0.5,0,
18,2,227,deterministic,sequence concealed,contingent sound,2,2,0.3917,0.5,0,
18,2,228,deterministic,sequence concealed,contingent sound,6,6,0.3845,0.5,0,
18,2,229,deterministic,sequence concealed,contingent sound,5,5,0.559,0.5,0,
18,2,230,deterministic,sequence concealed,contingent sound,2,2,0.3847,0.5,0,
18,2,231,deterministic,sequence concealed,contingent sound,1,1,0.4063,0.5,0,
18,2,232,deterministic,sequence concealed,contingent sound,6,6,0.3567,0.5,0,
18,2,233,deterministic,sequence concealed,contingent sound,3,3,0.5521,0.5,0,
18,2,234,deterministic,sequence concealed,contingent sound,1,1,0.3549,0.5,0,
18,2,235,deterministic,sequence concealed,contingent sound,2,2,0.4335,0.5,0,
18,2,236,deterministic,sequence concealed,contingent sound,4,4,0.3916,0.5,0,
18,2,237,deterministic,sequence concealed,contingent sound,1,1,0.3986,0.5,0,
18,2,238,deterministic,sequence concealed,contingent sound,5,5,0.42,0.5,0,
18,2,239,deterministic,sequence concealed,contingent sound,6,6,0.3568,0.5,0,
18,2,240,deterministic,sequence concealed,contingent sound,4,4,0.4475,0.5,0,
18,2,241,deterministic,sequence concealed,contingent sound,3,3,0.2871,0.5,0,
18,2,242,deterministic,sequence concealed,contingent sound,6,6,0.3502,0.5,0,
18,2,243,deterministic,sequence concealed,contingent sound,1,1,0.3776,0.5,0,
18,2,244,deterministic,sequence concealed,contingent sound,4,4,0.4057,0.5,0,
18,2,245,deterministic,sequence concealed,contingent sound,2,2,0.294,0.5,0,
18,2,246,deterministic,sequence concealed,contingent sound,3,3,0.3218,0.5,0,
18,2,247,deterministic,sequence concealed,contingent sound,4,4,0.427,0.5,0,
18,2,248,deterministic,sequence concealed,contingent sound,5,5,0.35,0.5,0,
18,2,249,deterministic,sequence concealed,contingent sound,1,1,0.343,0.5,0,
18,2,250,deterministic,sequence concealed,contingent sound,3,3,0.322,0.5,0,
18,2,251,deterministic,sequence concealed,contingent sound,5,5,0.4405,0.5,0,
18,2,252,deterministic,sequence concealed,contingent sound,4,4,0.336,0.5,0,
18,2,253,deterministic,sequence concealed,contingent sound,6,6,0.3569,0.5,0,
18,2,254,deterministic,sequence concealed,contingent sound,2,2,0.3922,0.5,0,
18,2,255,deterministic,sequence concealed,contingent sound,5,5,0.406,0.5,0,
18,2,256,deterministic,sequence concealed,contingent sound,3,3,0.3359,0.5,0,
18,2,257,deterministic,sequence concealed,contingent sound,2,1,0.3359,0.5,1,
18,2,258,deterministic,sequence concealed,contingent sound,6,6,0.3181,0.5,0,
18,2,259,deterministic,sequence concealed,contingent sound,5,5,0.4057,0.5,0,
18,2,260,deterministic,sequence concealed,contingent sound,2,2,0.434,0.5,0,
18,2,261,deterministic,sequence concealed,contingent sound,1,1,0.3987,0.5,0,
18,2,262,deterministic,sequence concealed,contingent sound,6,6,0.4198,0.5,0,
18,2,263,deterministic,sequence concealed,contingent sound,3,3,0.3916,0.5,0,
18,2,264,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.5,0,
18,2,265,deterministic,sequence concealed,contingent sound,2,2,0.5033,0.5,0,
18,2,266,deterministic,sequence concealed,contingent sound,4,4,0.4177,0.5,0,
18,2,267,deterministic,sequence concealed,contingent sound,1,1,0.4405,0.5,0,
18,2,268,deterministic,sequence concealed,contingent sound,5,5,0.343,0.5,0,
18,2,269,deterministic,sequence concealed,contingent sound,6,6,0.3568,0.5,0,
18,2,270,deterministic,sequence concealed,contingent sound,4,4,0.4128,0.5,0,
18,2,271,deterministic,sequence concealed,contingent sound,3,3,0.343,0.5,0,
18,2,272,deterministic,sequence concealed,contingent sound,6,6,0.3707,0.5,0,
18,2,273,deterministic,sequence concealed,contingent sound,1,1,0.3987,0.5,0,
18,2,274,deterministic,sequence concealed,contingent sound,4,4,0.3986,0.5,0,
18,2,275,deterministic,sequence concealed,contingent sound,2,2,0.3852,0.5,0,
18,2,276,deterministic,sequence concealed,contingent sound,3,3,0.3427,0.5,0,
18,2,277,deterministic,sequence concealed,contingent sound,4,4,0.3499,0.5,0,
18,2,278,deterministic,sequence concealed,contingent sound,5,5,0.3154,0.5,0,
18,2,279,deterministic,sequence concealed,contingent sound,1,1,0.3568,0.5,0,
18,2,280,deterministic,sequence concealed,contingent sound,3,3,0.308,0.5,0,
18,2,281,deterministic,sequence concealed,contingent sound,5,5,0.3499,0.5,0,
18,2,282,deterministic,sequence concealed,contingent sound,4,4,0.2942,0.5,0,
18,2,283,deterministic,sequence concealed,contingent sound,6,6,0.3011,0.5,0,
18,2,284,deterministic,sequence concealed,contingent sound,2,2,0.3358,0.5,0,
18,2,285,deterministic,sequence concealed,contingent sound,5,5,0.4126,0.5,0,
18,2,286,deterministic,sequence concealed,contingent sound,3,3,0.3079,0.5,0,
18,2,287,deterministic,sequence concealed,contingent sound,2,2,0.4055,0.5,0,
18,2,288,deterministic,sequence concealed,contingent sound,6,6,0.3428,0.5,0,
18,3,289,deterministic,sequence concealed,contingent sound,5,6,0.4055,0.5,1,
18,3,290,deterministic,sequence concealed,contingent sound,2,2,0.3878,0.5,0,
18,3,291,deterministic,sequence concealed,contingent sound,1,1,0.4336,0.5,0,
18,3,292,deterministic,sequence concealed,contingent sound,6,6,0.3916,0.5,0,
18,3,293,deterministic,sequence concealed,contingent sound,3,3,0.336,0.5,0,
18,3,294,deterministic,sequence concealed,contingent sound,1,1,0.3707,0.5,0,
18,3,295,deterministic,sequence concealed,contingent sound,2,2,0.28,0.5,0,
18,3,296,deterministic,sequence concealed,contingent sound,4,4,0.3222,0.5,0,
18,3,297,deterministic,sequence concealed,contingent sound,1,1,0.3987,0.5,0,
18,3,298,deterministic,sequence concealed,contingent sound,5,5,0.4125,0.5,0,
18,3,299,deterministic,sequence concealed,contingent sound,6,6,0.3709,0.5,0,
18,3,300,deterministic,sequence concealed,contingent sound,4,4,0.4961,0.5,0,
18,3,301,deterministic,sequence concealed,contingent sound,3,3,0.3848,0.5,0,
18,3,302,deterministic,sequence concealed,contingent sound,6,6,0.385,0.5,0,
18,3,303,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.5,0,
18,3,304,deterministic,sequence concealed,contingent sound,4,4,0.3987,0.5,0,
18,3,305,deterministic,sequence concealed,contingent sound,2,2,0.315,0.5,0,
18,3,306,deterministic,sequence concealed,contingent sound,3,3,0.2733,0.5,0,
18,3,307,deterministic,sequence concealed,contingent sound,4,4,0.3289,0.5,0,
18,3,308,deterministic,sequence concealed,contingent sound,5,5,0.2801,0.5,0,
18,3,309,deterministic,sequence concealed,contingent sound,1,1,0.343,0.5,0,
18,3,310,deterministic,sequence concealed,contingent sound,3,3,0.2733,0.5,0,
18,3,311,deterministic,sequence concealed,contingent sound,5,5,0.3153,0.5,0,
18,3,312,deterministic,sequence concealed,contingent sound,4,4,0.3011,0.5,0,
18,3,313,deterministic,sequence concealed,contingent sound,6,6,0.3358,0.5,0,
18,3,314,deterministic,sequence concealed,contingent sound,2,2,0.4613,0.5,0,
18,3,315,deterministic,sequence concealed,contingent sound,5,5,0.3919,0.5,0,
18,3,316,deterministic,sequence concealed,contingent sound,3,3,0.2661,0.5,0,
18,3,317,deterministic,sequence concealed,contingent sound,2,2,0.4269,0.5,0,
18,3,318,deterministic,sequence concealed,contingent sound,6,6,0.343,0.5,0,
18,3,319,deterministic,sequence concealed,contingent sound,5,4,0.3499,0.5,1,
18,3,320,deterministic,sequence concealed,contingent sound,2,5,-0.192,0.5,1,
18,3,321,deterministic,sequence concealed,contingent sound,1,1,0.407,0.5,0,
18,3,322,deterministic,sequence concealed,contingent sound,6,6,0.4266,0.5,0,
18,3,323,deterministic,sequence concealed,contingent sound,3,3,0.7614,0.5,0,
18,3,324,deterministic,sequence concealed,contingent sound,1,1,0.4451,0.5,0,
18,3,325,deterministic,sequence concealed,contingent sound,2,2,0.3708,0.5,0,
18,3,326,deterministic,sequence concealed,contingent sound,4,4,0.5032,0.5,0,
18,3,327,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.5,0,
18,3,328,deterministic,sequence concealed,contingent sound,5,5,0.3923,0.5,0,
18,3,329,deterministic,sequence concealed,contingent sound,6,6,0.4057,0.5,0,
18,3,330,deterministic,sequence concealed,contingent sound,4,4,0.5312,0.5,0,
18,3,331,deterministic,sequence concealed,contingent sound,3,3,0.392,0.5,0,
18,3,332,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.5,0,
18,3,333,deterministic,sequence concealed,contingent sound,1,1,0.4265,0.5,0,
18,3,334,deterministic,sequence concealed,contingent sound,4,4,0.517,0.5,0,
18,3,335,deterministic,sequence concealed,contingent sound,2,2,0.3918,0.5,0,
18,3,336,deterministic,sequence concealed,contingent sound,3,3,0.4755,0.5,0,
18,3,337,deterministic,sequence concealed,contingent sound,4,4,0.4195,0.5,0,
18,3,338,deterministic,sequence concealed,contingent sound,5,5,0.3917,0.5,0,
18,3,339,deterministic,sequence concealed,contingent sound,1,1,0.4335,0.5,0,
18,3,340,deterministic,sequence concealed,contingent sound,3,3,0.3568,0.5,0,
18,3,341,deterministic,sequence concealed,contingent sound,5,5,0.4543,0.5,0,
18,3,342,deterministic,sequence concealed,contingent sound,4,4,0.4125,0.5,0,
18,3,343,deterministic,sequence concealed,contingent sound,6,6,0.3918,0.5,0,
18,3,344,deterministic,sequence concealed,contingent sound,2,2,0.3567,0.5,0,
18,3,345,deterministic,sequence concealed,contingent sound,5,5,0.4548,0.5,0,
18,3,346,deterministic,sequence concealed,contingent sound,3,3,0.3779,0.5,0,
18,3,347,deterministic,sequence concealed,contingent sound,2,2,0.4479,0.5,0,
18,3,348,deterministic,sequence concealed,contingent sound,6,6,0.3571,0.5,0,
