sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
68,1,57,deterministic,sequence concealed,contingent sound,6,6,0.3881,0.7,0,
68,1,58,deterministic,sequence concealed,contingent sound,4,4,0.3989,0.7,0,
68,1,59,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.7,0,
68,1,60,deterministic,sequence concealed,contingent sound,1,1,0.4197,0.7,0,
68,1,61,deterministic,sequence concealed,contingent sound,6,6,0.4686,0.7,0,
68,1,62,deterministic,sequence concealed,contingent sound,3,3,0.5317,0.7,0,
68,1,63,deterministic,sequence concealed,contingent sound,2,2,0.4823,0.7,0,
68,1,64,deterministic,sequence concealed,contingent sound,6,6,0.3777,0.7,0,
68,1,65,deterministic,sequence concealed,contingent sound,1,1,0.3708,0.7,0,
68,1,66,deterministic,sequence concealed,contingent sound,3,3,0.5387,0.7,0,
68,1,67,deterministic,sequence concealed,contingent sound,4,4,0.4824,0.7,0,
68,1,68,deterministic,sequence concealed,contingent sound,1,1,0.4336,0.7,0,
68,1,69,deterministic,sequence concealed,contingent sound,2,3,0.5382,0.7,1,
68,1,70,deterministic,sequence concealed,contingent sound,5,5,0.5587,0.7,0,
68,1,71,deterministic,sequence concealed,contingent sound,3,3,0.5475,0.7,0,
68,1,72,deterministic,sequence concealed,contingent sound,1,1,0.4478,0.7,0,
68,1,73,deterministic,sequence concealed,contingent sound,5,5,0.4337,0.6,0,
68,1,74,deterministic,sequence concealed,contingent sound,6,6,0.4616,0.6,0,
68,1,75,deterministic,sequence concealed,contingent sound,2,3,0.5523,0.6,1,
68,1,76,deterministic,sequence concealed,contingent sound,1,1,0.6074,0.6,0,
68,1,77,deterministic,sequence concealed,contingent sound,4,4,1.0685,0.6,0,
68,1,78,deterministic,sequence concealed,contingent sound,2,4,-0.243,0.6,1,
68,1,79,deterministic,sequence concealed,contingent sound,3,3,0.5463,0.6,0,
68,1,80,deterministic,sequence concealed,contingent sound,5,5,0.4754,0.6,0,
68,1,81,deterministic,sequence concealed,contingent sound,2,2,0.5314,0.6,0,
68,1,82,deterministic,sequence concealed,contingent sound,4,4,0.6219,0.6,0,
68,1,83,deterministic,sequence concealed,contingent sound,6,6,0.5229,0.6,0,
68,1,84,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.6,0,
68,1,85,deterministic,sequence concealed,contingent sound,4,4,0.5521,0.6,0,
68,1,86,deterministic,sequence concealed,contingent sound,3,4,0.4964,0.6,1,
68,1,87,deterministic,sequence concealed,contingent sound,6,6,0.5761,0.6,0,
68,1,88,deterministic,sequence concealed,contingent sound,4,4,0.4336,0.6,0,
68,1,89,deterministic,sequence concealed,contingent sound,5,5,0.3643,0.6,0,
68,1,90,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.6,0,
68,1,91,deterministic,sequence concealed,contingent sound,6,4,0.4615,0.6,1,
68,1,92,deterministic,sequence concealed,contingent sound,3,3,0.7016,0.6,0,
68,1,93,deterministic,sequence concealed,contingent sound,2,2,0.5577,0.6,0,
68,1,94,deterministic,sequence concealed,contingent sound,6,6,0.6637,0.6,0,
68,1,95,deterministic,sequence concealed,contingent sound,1,1,0.4686,0.6,0,
68,1,96,deterministic,sequence concealed,contingent sound,3,3,0.6777,0.6,0,
68,1,97,deterministic,sequence concealed,contingent sound,4,5,0.4524,0.5,1,
68,1,98,deterministic,sequence concealed,contingent sound,1,1,0.4684,0.5,0,
68,1,99,deterministic,sequence concealed,contingent sound,2,2,0.5732,0.5,0,
68,1,100,deterministic,sequence concealed,contingent sound,5,5,0.5363,0.5,0,
68,1,101,deterministic,sequence concealed,contingent sound,3,5,0.4687,0.5,1,
68,1,102,deterministic,sequence concealed,contingent sound,1,1,0.524,0.5,0,
68,1,103,deterministic,sequence concealed,contingent sound,5,5,0.5044,0.5,0,
68,1,104,deterministic,sequence concealed,contingent sound,6,6,0.3406,0.5,0,
68,1,105,deterministic,sequence concealed,contingent sound,2,2,0.4822,0.5,0,
68,1,106,deterministic,sequence concealed,contingent sound,1,1,0.5056,0.5,0,
68,1,107,deterministic,sequence concealed,contingent sound,4,5,0.4219,0.5,1,
68,1,108,deterministic,sequence concealed,contingent sound,2,2,0.4853,0.5,0,
68,1,109,deterministic,sequence concealed,contingent sound,3,4,0.5664,0.5,1,
68,1,110,deterministic,sequence concealed,contingent sound,5,5,0.4174,0.5,0,
68,1,111,deterministic,sequence concealed,contingent sound,2,2,0.4891,0.5,0,
68,1,112,deterministic,sequence concealed,contingent sound,4,4,0.4826,0.5,0,
68,1,113,deterministic,sequence concealed,contingent sound,6,6,0.5173,0.5,0,
68,1,114,deterministic,sequence concealed,contingent sound,5,5,0.5176,0.5,0,
68,1,115,deterministic,sequence concealed,contingent sound,4,4,0.6128,0.5,0,
68,1,116,deterministic,sequence concealed,contingent sound,3,3,0.4179,0.5,0,
68,1,117,deterministic,sequence concealed,contingent sound,6,6,0.6638,0.5,0,
68,1,118,deterministic,sequence concealed,contingent sound,4,4,0.6462,0.5,0,
68,1,119,deterministic,sequence concealed,contingent sound,5,5,0.4319,0.5,0,
68,1,120,deterministic,sequence concealed,contingent sound,1,1,0.4963,0.5,0,
68,1,121,deterministic,sequence concealed,contingent sound,6,6,0.3847,0.5,0,
68,1,122,deterministic,sequence concealed,contingent sound,3,3,0.4545,0.5,0,
68,1,123,deterministic,sequence concealed,contingent sound,2,2,0.4338,0.5,0,
68,1,124,deterministic,sequence concealed,contingent sound,6,5,0.343,0.5,1,
68,1,125,deterministic,sequence concealed,contingent sound,1,6,0.004,0.5,1,
68,1,126,deterministic,sequence concealed,contingent sound,3,3,0.6022,0.5,0,
68,1,127,deterministic,sequence concealed,contingent sound,4,4,0.7404,0.5,0,
68,1,128,deterministic,sequence concealed,contingent sound,1,1,0.5012,0.5,0,
68,1,129,deterministic,sequence concealed,contingent sound,2,2,0.4456,0.5,0,
68,1,130,deterministic,sequence concealed,contingent sound,5,5,0.4685,0.5,0,
68,1,131,deterministic,sequence concealed,contingent sound,3,2,0.4476,0.5,1,
68,1,132,deterministic,sequence concealed,contingent sound,1,1,0.5137,0.5,0,
68,1,133,deterministic,sequence concealed,contingent sound,5,5,0.5499,0.5,0,
68,1,134,deterministic,sequence concealed,contingent sound,6,6,0.4964,0.5,0,
68,1,135,deterministic,sequence concealed,contingent sound,2,2,0.4825,0.5,0,
68,1,136,deterministic,sequence concealed,contingent sound,1,1,0.4407,0.5,0,
68,1,137,deterministic,sequence concealed,contingent sound,4,3,0.5247,0.5,1,
68,1,138,deterministic,sequence concealed,contingent sound,2,2,0.5105,0.5,0,
68,1,139,deterministic,sequence concealed,contingent sound,3,2,0.6365,0.5,1,
68,1,140,deterministic,sequence concealed,contingent sound,5,5,0.5526,0.5,0,
68,1,141,deterministic,sequence concealed,contingent sound,2,2,0.4896,0.5,0,
68,1,142,deterministic,sequence concealed,contingent sound,4,4,0.6359,0.5,0,
68,1,143,deterministic,sequence concealed,contingent sound,6,6,0.4131,0.5,0,
68,1,144,deterministic,sequence concealed,contingent sound,5,5,0.5522,0.5,0,
68,2,145,deterministic,sequence concealed,contingent sound,4,4,0.6498,0.5,0,
68,2,146,deterministic,sequence concealed,contingent sound,3,4,0.4314,0.5,1,
68,2,147,deterministic,sequence concealed,contingent sound,6,6,0.4716,0.5,0,
68,2,148,deterministic,sequence concealed,contingent sound,4,4,0.5457,0.5,0,
68,2,149,deterministic,sequence concealed,contingent sound,5,5,0.4615,0.5,0,
68,2,150,deterministic,sequence concealed,contingent sound,1,2,0.4339,0.5,1,
68,2,151,deterministic,sequence concealed,contingent sound,6,6,0.4853,0.5,0,
68,2,152,deterministic,sequence concealed,contingent sound,3,3,0.5663,0.5,0,
68,2,153,deterministic,sequence concealed,contingent sound,2,2,0.4734,0.5,0,
68,2,154,deterministic,sequence concealed,contingent sound,6,5,0.3359,0.5,1,
68,2,155,deterministic,sequence concealed,contingent sound,1,1,0.4998,0.5,0,
68,2,156,deterministic,sequence concealed,contingent sound,3,4,0.5804,0.5,1,
68,2,157,deterministic,sequence concealed,contingent sound,4,4,0.4384,0.5,0,
68,2,158,deterministic,sequence concealed,contingent sound,1,1,0.5178,0.5,0,
68,2,159,deterministic,sequence concealed,contingent sound,2,2,0.4966,0.5,0,
68,2,160,deterministic,sequence concealed,contingent sound,5,5,0.3779,0.5,0,
68,2,161,deterministic,sequence concealed,contingent sound,3,3,0.8451,0.5,0,
68,2,162,deterministic,sequence concealed,contingent sound,1,1,0.4522,0.5,0,
68,2,163,deterministic,sequence concealed,contingent sound,5,5,0.462,0.5,0,
68,2,164,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.5,0,
68,2,165,deterministic,sequence concealed,contingent sound,2,2,0.6781,0.5,0,
68,2,166,deterministic,sequence concealed,contingent sound,1,1,0.4755,0.5,0,
68,2,167,deterministic,sequence concealed,contingent sound,4,4,0.6149,0.5,0,
68,2,168,deterministic,sequence concealed,contingent sound,2,2,0.3685,0.5,0,
68,2,169,deterministic,sequence concealed,contingent sound,3,3,0.5801,0.5,0,
68,2,170,deterministic,sequence concealed,contingent sound,5,5,0.4593,0.5,0,
68,2,171,deterministic,sequence concealed,contingent sound,2,2,0.4964,0.5,0,
68,2,172,deterministic,sequence concealed,contingent sound,4,4,0.615,0.5,0,
68,2,173,deterministic,sequence concealed,contingent sound,6,6,0.4269,0.5,0,
68,2,174,deterministic,sequence concealed,contingent sound,5,5,0.5034,0.5,0,
68,2,175,deterministic,sequence concealed,contingent sound,4,4,0.6642,0.5,0,
68,2,176,deterministic,sequence concealed,contingent sound,3,3,0.4685,0.5,0,
68,2,177,deterministic,sequence concealed,contingent sound,6,6,0.5033,0.5,0,
68,2,178,deterministic,sequence concealed,contingent sound,4,4,0.5733,0.5,0,
68,2,179,deterministic,sequence concealed,contingent sound,5,5,0.515,0.5,0,
68,2,180,deterministic,sequence concealed,contingent sound,1,1,0.4802,0.5,0,
68,2,181,deterministic,sequence concealed,contingent sound,6,6,0.4406,0.5,0,
68,2,182,deterministic,sequence concealed,contingent sound,3,3,0.5452,0.5,0,
68,2,183,deterministic,sequence concealed,contingent sound,2,2,0.515,0.5,0,
68,2,184,deterministic,sequence concealed,contingent sound,6,6,0.4807,0.5,0,
68,2,185,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
68,2,186,deterministic,sequence concealed,contingent sound,3,3,0.5522,0.5,0,
68,2,187,deterministic,sequence concealed,contingent sound,4,4,0.5294,0.5,0,
68,2,188,deterministic,sequence concealed,contingent sound,1,1,0.3897,0.5,0,
68,2,189,deterministic,sequence concealed,contingent sound,2,3,0.573,0.5,1,
68,2,190,deterministic,sequence concealed,contingent sound,5,5,0.4802,0.5,0,
68,2,191,deterministic,sequence concealed,contingent sound,3,3,0.6011,0.5,0,
68,2,192,deterministic,sequence concealed,contingent sound,1,1,0.4412,0.5,0,
68,2,193,deterministic,sequence concealed,contingent sound,5,6,0.3358,0.5,1,
68,2,194,deterministic,sequence concealed,contingent sound,6,6,0.5445,0.5,0,
68,2,195,deterministic,sequence concealed,contingent sound,2,2,0.4873,0.5,0,
68,2,196,deterministic,sequence concealed,contingent sound,1,1,0.4964,0.5,0,
68,2,197,deterministic,sequence concealed,contingent sound,4,5,0.5104,0.5,1,
68,2,198,deterministic,sequence concealed,contingent sound,2,2,0.571,0.5,0,
68,2,199,deterministic,sequence concealed,contingent sound,3,3,0.5578,0.5,0,
68,2,200,deterministic,sequence concealed,contingent sound,5,5,0.4828,0.5,0,
68,2,201,deterministic,sequence concealed,contingent sound,2,2,0.7894,0.5,0,
68,2,202,deterministic,sequence concealed,contingent sound,4,4,0.6339,0.5,0,
68,2,203,deterministic,sequence concealed,contingent sound,6,6,0.4127,0.5,0,
68,2,204,deterministic,sequence concealed,contingent sound,5,5,0.5104,0.5,0,
68,2,205,deterministic,sequence concealed,contingent sound,4,4,0.5293,0.5,0,
68,2,206,deterministic,sequence concealed,contingent sound,3,3,0.5782,0.5,0,
68,2,207,deterministic,sequence concealed,contingent sound,6,6,0.5103,0.5,0,
68,2,208,deterministic,sequence concealed,contingent sound,4,4,0.636,0.5,0,
68,2,209,deterministic,sequence concealed,contingent sound,5,5,0.5315,0.5,0,
68,2,210,deterministic,sequence concealed,contingent sound,1,1,0.4737,0.5,0,
68,2,211,deterministic,sequence concealed,contingent sound,6,6,0.4406,0.5,0,
68,2,212,deterministic,sequence concealed,contingent sound,3,3,0.7334,0.5,0,
68,2,213,deterministic,sequence concealed,contingent sound,2,2,0.4454,0.5,0,
68,2,214,deterministic,sequence concealed,contingent sound,6,6,0.5802,0.5,0,
68,2,215,deterministic,sequence concealed,contingent sound,1,1,0.4339,0.5,0,
68,2,216,deterministic,sequence concealed,contingent sound,3,3,0.5243,0.5,0,
68,2,217,deterministic,sequence concealed,contingent sound,4,4,0.4827,0.5,0,
68,2,218,deterministic,sequence concealed,contingent sound,1,1,0.5104,0.5,0,
68,2,219,deterministic,sequence concealed,contingent sound,2,2,0.4174,0.5,0,
68,2,220,deterministic,sequence concealed,contingent sound,5,5,0.3918,0.5,0,
68,2,221,deterministic,sequence concealed,contingent sound,3,3,0.5524,0.5,0,
68,2,222,deterministic,sequence concealed,contingent sound,1,1,0.42,0.5,0,
68,2,223,deterministic,sequence concealed,contingent sound,5,5,0.4407,0.5,0,
68,2,224,deterministic,sequence concealed,contingent sound,6,6,0.5941,0.5,0,
68,2,225,deterministic,sequence concealed,contingent sound,2,2,0.4799,0.5,0,
68,2,226,deterministic,sequence concealed,contingent sound,1,1,0.5035,0.5,0,
68,2,227,deterministic,sequence concealed,contingent sound,4,4,0.5943,0.5,0,
68,2,228,deterministic,sequence concealed,contingent sound,2,2,0.448,0.5,0,
68,2,229,deterministic,sequence concealed,contingent sound,3,3,0.6639,0.5,0,
68,2,230,deterministic,sequence concealed,contingent sound,5,5,0.406,0.5,0,
68,2,231,deterministic,sequence concealed,contingent sound,2,2,0.4128,0.5,0,
68,2,232,deterministic,sequence concealed,contingent sound,4,4,0.6566,0.5,0,
68,2,233,deterministic,sequence concealed,contingent sound,6,6,0.5178,0.5,0,
68,2,234,deterministic,sequence concealed,contingent sound,5,5,0.5221,0.5,0,
68,2,235,deterministic,sequence concealed,contingent sound,4,4,0.8598,0.5,0,
68,2,236,deterministic,sequence concealed,contingent sound,3,3,0.5154,0.5,0,
68,2,237,deterministic,sequence concealed,contingent sound,6,6,0.4454,0.5,0,
68,2,238,deterministic,sequence concealed,contingent sound,4,4,0.5594,0.5,0,
68,2,239,deterministic,sequence concealed,contingent sound,5,5,0.4106,0.5,0,
68,2,240,deterministic,sequence concealed,contingent sound,1,1,0.5452,0.5,0,
68,2,241,deterministic,sequence concealed,contingent sound,6,6,0.4895,0.5,0,
68,2,242,deterministic,sequence concealed,contingent sound,3,4,0.4754,0.5,1,
68,2,243,deterministic,sequence concealed,contingent sound,2,2,0.4296,0.5,0,
68,2,244,deterministic,sequence concealed,contingent sound,6,6,0.6016,0.5,0,
68,2,245,deterministic,sequence concealed,contingent sound,1,1,0.4059,0.5,0,
68,2,246,deterministic,sequence concealed,contingent sound,3,3,0.5172,0.5,0,
68,2,247,deterministic,sequence concealed,contingent sound,4,4,0.5223,0.5,0,
68,2,248,deterministic,sequence concealed,contingent sound,1,1,0.462,0.5,0,
68,2,249,deterministic,sequence concealed,contingent sound,2,2,0.5243,0.5,0,
68,2,250,deterministic,sequence concealed,contingent sound,5,5,0.5525,0.5,0,
68,2,251,deterministic,sequence concealed,contingent sound,3,3,0.5872,0.5,0,
68,2,252,deterministic,sequence concealed,contingent sound,1,1,0.3897,0.5,0,
68,2,253,deterministic,sequence concealed,contingent sound,5,5,0.5381,0.5,0,
68,2,254,deterministic,sequence concealed,contingent sound,6,6,0.3639,0.5,0,
68,2,255,deterministic,sequence concealed,contingent sound,2,2,0.4618,0.5,0,
68,2,256,deterministic,sequence concealed,contingent sound,1,1,0.5801,0.5,0,
68,2,257,deterministic,sequence concealed,contingent sound,4,4,0.6638,0.5,0,
68,2,258,deterministic,sequence concealed,contingent sound,2,2,0.392,0.5,0,
68,2,259,deterministic,sequence concealed,contingent sound,3,3,0.5174,0.5,0,
68,2,260,deterministic,sequence concealed,contingent sound,5,5,0.5013,0.5,0,
68,2,261,deterministic,sequence concealed,contingent sound,2,2,0.4311,0.5,0,
68,2,262,deterministic,sequence concealed,contingent sound,4,4,0.6359,0.5,0,
68,2,263,deterministic,sequence concealed,contingent sound,6,6,0.4687,0.5,0,
68,2,264,deterministic,sequence concealed,contingent sound,5,5,0.5382,0.5,0,
68,2,265,deterministic,sequence concealed,contingent sound,4,4,0.627,0.5,0,
68,2,266,deterministic,sequence concealed,contingent sound,3,3,0.5782,0.5,0,
68,2,267,deterministic,sequence concealed,contingent sound,6,6,0.3988,0.5,0,
68,2,268,deterministic,sequence concealed,contingent sound,4,4,0.6011,0.5,0,
68,2,269,deterministic,sequence concealed,contingent sound,5,5,0.4618,0.5,0,
68,2,270,deterministic,sequence concealed,contingent sound,1,1,0.4755,0.5,0,
68,2,271,deterministic,sequence concealed,contingent sound,6,6,0.3915,0.5,0,
68,2,272,deterministic,sequence concealed,contingent sound,3,3,0.5452,0.5,0,
68,2,273,deterministic,sequence concealed,contingent sound,2,2,0.4462,0.5,0,
68,2,274,deterministic,sequence concealed,contingent sound,6,6,0.5186,0.5,0,
68,2,275,deterministic,sequence concealed,contingent sound,1,1,0.5313,0.5,0,
68,2,276,deterministic,sequence concealed,contingent sound,3,3,0.585,0.5,0,
68,2,277,deterministic,sequence concealed,contingent sound,4,4,0.3901,0.5,0,
68,2,278,deterministic,sequence concealed,contingent sound,1,1,0.5314,0.5,0,
68,2,279,deterministic,sequence concealed,contingent sound,2,2,0.5384,0.5,0,
68,2,280,deterministic,sequence concealed,contingent sound,5,5,0.2874,0.5,0,
68,2,281,deterministic,sequence concealed,contingent sound,3,2,0.3434,0.5,1,
68,2,282,deterministic,sequence concealed,contingent sound,1,1,0.5518,0.5,0,
68,2,283,deterministic,sequence concealed,contingent sound,5,5,0.4754,0.5,0,
68,2,284,deterministic,sequence concealed,contingent sound,6,6,0.4964,0.5,0,
68,2,285,deterministic,sequence concealed,contingent sound,2,2,0.4824,0.5,0,
68,2,286,deterministic,sequence concealed,contingent sound,1,1,0.5103,0.5,0,
68,2,287,deterministic,sequence concealed,contingent sound,4,4,0.9291,0.5,0,
68,2,288,deterministic,sequence concealed,contingent sound,2,2,0.3222,0.5,0,
68,3,289,deterministic,sequence concealed,contingent sound,3,3,0.5601,0.5,0,
68,3,290,deterministic,sequence concealed,contingent sound,5,5,0.4054,0.5,0,
68,3,291,deterministic,sequence concealed,contingent sound,2,2,0.4827,0.5,0,
68,3,292,deterministic,sequence concealed,contingent sound,4,4,0.5103,0.5,0,
68,3,293,deterministic,sequence concealed,contingent sound,6,6,0.5231,0.5,0,
68,3,294,deterministic,sequence concealed,contingent sound,5,5,0.4454,0.5,0,
68,3,295,deterministic,sequence concealed,contingent sound,4,4,0.636,0.5,0,
68,3,296,deterministic,sequence concealed,contingent sound,3,3,0.5315,0.5,0,
68,3,297,deterministic,sequence concealed,contingent sound,6,6,0.4108,0.5,0,
68,3,298,deterministic,sequence concealed,contingent sound,4,4,0.4892,0.5,0,
68,3,299,deterministic,sequence concealed,contingent sound,5,5,0.4827,0.5,0,
68,3,300,deterministic,sequence concealed,contingent sound,1,1,0.4964,0.5,0,
68,3,301,deterministic,sequence concealed,contingent sound,6,6,0.4964,0.5,0,
68,3,302,deterministic,sequence concealed,contingent sound,3,3,0.6569,0.5,0,
68,3,303,deterministic,sequence concealed,contingent sound,2,2,0.5298,0.5,0,
68,3,304,deterministic,sequence concealed,contingent sound,6,5,0.35,0.5,1,
68,3,305,deterministic,sequence concealed,contingent sound,1,1,0.4225,0.5,0,
68,3,306,deterministic,sequence concealed,contingent sound,3,3,0.6986,0.5,0,
68,3,307,deterministic,sequence concealed,contingent sound,4,4,0.5081,0.5,0,
68,3,308,deterministic,sequence concealed,contingent sound,1,1,0.4341,0.5,0,
68,3,309,deterministic,sequence concealed,contingent sound,2,2,0.4895,0.5,0,
68,3,310,deterministic,sequence concealed,contingent sound,5,5,0.4407,0.5,0,
68,3,311,deterministic,sequence concealed,contingent sound,3,3,0.908,0.5,0,
68,3,312,deterministic,sequence concealed,contingent sound,1,1,0.4478,0.5,0,
68,3,313,deterministic,sequence concealed,contingent sound,5,5,0.5031,0.5,0,
68,3,314,deterministic,sequence concealed,contingent sound,6,6,0.4037,0.5,0,
68,3,315,deterministic,sequence concealed,contingent sound,2,2,0.4823,0.5,0,
68,3,316,deterministic,sequence concealed,contingent sound,1,1,0.5523,0.5,0,
68,3,317,deterministic,sequence concealed,contingent sound,4,4,0.4174,0.5,0,
68,3,318,deterministic,sequence concealed,contingent sound,2,2,0.4894,0.5,0,
68,3,319,deterministic,sequence concealed,contingent sound,3,3,0.7126,0.5,0,
68,3,320,deterministic,sequence concealed,contingent sound,5,5,0.5365,0.5,0,
68,3,321,deterministic,sequence concealed,contingent sound,2,2,0.3499,0.5,0,
68,3,322,deterministic,sequence concealed,contingent sound,4,5,0.4266,0.5,1,
68,3,323,deterministic,sequence concealed,contingent sound,6,6,0.5872,0.5,0,
68,3,324,deterministic,sequence concealed,contingent sound,5,5,0.4619,0.5,0,
68,3,325,deterministic,sequence concealed,contingent sound,4,4,0.622,0.5,0,
68,3,326,deterministic,sequence concealed,contingent sound,3,3,0.5872,0.5,0,
68,3,327,deterministic,sequence concealed,contingent sound,6,6,0.634,0.5,0,
68,3,328,deterministic,sequence concealed,contingent sound,4,4,0.5803,0.5,0,
68,3,329,deterministic,sequence concealed,contingent sound,5,5,0.4474,0.5,0,
68,3,330,deterministic,sequence concealed,contingent sound,1,1,0.5386,0.5,0,
68,3,331,deterministic,sequence concealed,contingent sound,6,6,0.4967,0.5,0,
68,3,332,deterministic,sequence concealed,contingent sound,3,3,0.5174,0.5,0,
68,3,333,deterministic,sequence concealed,contingent sound,2,2,0.3989,0.5,0,
68,3,334,deterministic,sequence concealed,contingent sound,6,6,0.3916,0.5,0,
68,3,335,deterministic,sequence concealed,contingent sound,1,1,0.4546,0.5,0,
68,3,336,deterministic,sequence concealed,contingent sound,3,4,0.587,0.5,1,
68,3,337,deterministic,sequence concealed,contingent sound,4,4,0.8567,0.5,0,
68,3,338,deterministic,sequence concealed,contingent sound,1,1,0.3923,0.5,0,
68,3,339,deterministic,sequence concealed,contingent sound,2,2,0.5035,0.5,0,
68,3,340,deterministic,sequence concealed,contingent sound,5,5,0.4455,0.5,0,
68,3,341,deterministic,sequence concealed,contingent sound,3,3,0.8312,0.5,0,
68,3,342,deterministic,sequence concealed,contingent sound,1,1,0.4267,0.5,0,
68,3,343,deterministic,sequence concealed,contingent sound,5,5,0.4963,0.5,0,
68,3,344,deterministic,sequence concealed,contingent sound,6,6,0.357,0.5,0,
68,3,345,deterministic,sequence concealed,contingent sound,2,2,0.587,0.5,0,
68,3,346,deterministic,sequence concealed,contingent sound,1,1,0.4616,0.5,0,
68,3,347,deterministic,sequence concealed,contingent sound,4,4,0.5103,0.5,0,
68,3,348,deterministic,sequence concealed,contingent sound,2,2,0.5668,0.5,0,
