sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
28,1,54,deterministic,sequence concealed,contingent sound,2,2,0.5385,0.7,0,
28,1,55,deterministic,sequence concealed,contingent sound,3,3,0.4825,0.7,0,
28,1,56,deterministic,sequence concealed,contingent sound,6,6,0.5453,0.7,0,
28,1,57,deterministic,sequence concealed,contingent sound,4,4,0.4823,0.7,0,
28,1,58,deterministic,sequence concealed,contingent sound,1,1,0.5243,0.7,0,
28,1,59,deterministic,sequence concealed,contingent sound,5,5,0.7266,0.7,0,
28,1,60,deterministic,sequence concealed,contingent sound,6,6,0.3918,0.7,0,
28,1,61,deterministic,sequence concealed,contingent sound,3,3,0.5664,0.7,0,
28,1,62,deterministic,sequence concealed,contingent sound,5,5,0.5452,0.7,0,
28,1,63,deterministic,sequence concealed,contingent sound,1,1,0.4336,0.7,0,
28,1,64,deterministic,sequence concealed,contingent sound,2,2,0.4614,0.7,0,
28,1,65,deterministic,sequence concealed,contingent sound,4,4,0.5802,0.7,0,
28,1,66,deterministic,sequence concealed,contingent sound,5,5,0.4617,0.7,0,
28,1,67,deterministic,sequence concealed,contingent sound,3,3,0.4894,0.7,0,
28,1,68,deterministic,sequence concealed,contingent sound,4,4,0.5663,0.7,0,
28,1,69,deterministic,sequence concealed,contingent sound,2,2,0.5032,0.7,0,
28,1,70,deterministic,sequence concealed,contingent sound,6,6,0.4408,0.7,0,
28,1,71,deterministic,sequence concealed,contingent sound,1,1,0.4335,0.7,0,
28,1,72,deterministic,sequence concealed,contingent sound,4,4,0.608,0.7,0,
28,1,73,deterministic,sequence concealed,contingent sound,3,2,0.5381,0.6,1,
28,1,74,deterministic,sequence concealed,contingent sound,1,1,0.3179,0.6,0,
28,1,75,deterministic,sequence concealed,contingent sound,6,6,0.4198,0.6,0,
28,1,76,deterministic,sequence concealed,contingent sound,5,5,0.4824,0.6,0,
28,1,77,deterministic,sequence concealed,contingent sound,2,2,0.476,0.6,0,
28,1,78,deterministic,sequence concealed,contingent sound,1,1,0.4688,0.6,0,
28,1,79,deterministic,sequence concealed,contingent sound,3,3,0.483,0.6,0,
28,1,80,deterministic,sequence concealed,contingent sound,2,2,0.4197,0.6,0,
28,1,81,deterministic,sequence concealed,contingent sound,5,5,0.6916,0.6,0,
28,1,82,deterministic,sequence concealed,contingent sound,4,4,0.3761,0.6,0,
28,1,83,deterministic,sequence concealed,contingent sound,6,6,0.3987,0.6,0,
28,1,84,deterministic,sequence concealed,contingent sound,2,2,0.3849,0.6,0,
28,1,85,deterministic,sequence concealed,contingent sound,3,3,0.3574,0.6,0,
28,1,86,deterministic,sequence concealed,contingent sound,6,6,0.4268,0.6,0,
28,1,87,deterministic,sequence concealed,contingent sound,4,5,0.3778,0.6,1,
28,1,88,deterministic,sequence concealed,contingent sound,1,1,0.269,0.6,0,
28,1,89,deterministic,sequence concealed,contingent sound,5,5,0.406,0.6,0,
28,1,90,deterministic,sequence concealed,contingent sound,6,6,0.3778,0.6,0,
28,1,91,deterministic,sequence concealed,contingent sound,3,2,0.3706,0.6,1,
28,1,92,deterministic,sequence concealed,contingent sound,5,5,0.4053,0.6,0,
28,1,93,deterministic,sequence concealed,contingent sound,1,1,0.3364,0.6,0,
28,1,94,deterministic,sequence concealed,contingent sound,2,2,0.4197,0.6,0,
28,1,95,deterministic,sequence concealed,contingent sound,4,4,0.5383,0.6,0,
28,1,96,deterministic,sequence concealed,contingent sound,5,5,0.4894,0.6,0,
28,1,97,deterministic,sequence concealed,contingent sound,3,2,0.5034,0.5,1,
28,1,98,deterministic,sequence concealed,contingent sound,4,4,1.1107,0.5,0,
28,1,99,deterministic,sequence concealed,contingent sound,2,2,0.355,0.5,0,
28,1,100,deterministic,sequence concealed,contingent sound,6,6,0.4336,0.5,0,
28,1,101,deterministic,sequence concealed,contingent sound,1,1,0.3503,0.5,0,
28,1,102,deterministic,sequence concealed,contingent sound,4,4,0.5456,0.5,0,
28,1,103,deterministic,sequence concealed,contingent sound,3,3,0.5036,0.5,0,
28,1,104,deterministic,sequence concealed,contingent sound,1,1,0.3484,0.5,0,
28,1,105,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.5,0,
28,1,106,deterministic,sequence concealed,contingent sound,5,5,0.3291,0.5,0,
28,1,107,deterministic,sequence concealed,contingent sound,2,2,0.3151,0.5,0,
28,1,108,deterministic,sequence concealed,contingent sound,1,1,0.3498,0.5,0,
28,1,109,deterministic,sequence concealed,contingent sound,3,4,0.4476,0.5,1,
28,1,110,deterministic,sequence concealed,contingent sound,2,2,0.29,0.5,0,
28,1,111,deterministic,sequence concealed,contingent sound,5,5,0.4964,0.5,0,
28,1,112,deterministic,sequence concealed,contingent sound,4,3,0.4754,0.5,1,
28,1,113,deterministic,sequence concealed,contingent sound,6,6,0.3321,0.5,0,
28,1,114,deterministic,sequence concealed,contingent sound,2,2,0.4267,0.5,0,
28,1,115,deterministic,sequence concealed,contingent sound,3,2,0.4964,0.5,1,
28,1,116,deterministic,sequence concealed,contingent sound,6,6,0.3285,0.5,0,
28,1,117,deterministic,sequence concealed,contingent sound,4,3,0.5871,0.5,1,
28,1,118,deterministic,sequence concealed,contingent sound,1,1,4.7305,0.5,0,
28,1,119,deterministic,sequence concealed,contingent sound,5,5,0.4103,0.5,0,
28,1,120,deterministic,sequence concealed,contingent sound,6,6,0.3782,0.5,0,
28,1,121,deterministic,sequence concealed,contingent sound,3,3,0.4475,0.5,0,
28,1,122,deterministic,sequence concealed,contingent sound,5,5,0.4824,0.5,0,
28,1,123,deterministic,sequence concealed,contingent sound,1,1,0.3707,0.5,0,
28,1,124,deterministic,sequence concealed,contingent sound,2,2,0.3572,0.5,0,
28,1,125,deterministic,sequence concealed,contingent sound,4,4,0.5033,0.5,0,
28,1,126,deterministic,sequence concealed,contingent sound,5,5,0.3763,0.5,0,
28,1,127,deterministic,sequence concealed,contingent sound,3,2,0.3712,0.5,1,
28,1,128,deterministic,sequence concealed,contingent sound,4,5,0.3251,0.5,1,
28,1,129,deterministic,sequence concealed,contingent sound,2,2,0.3737,0.5,0,
28,1,130,deterministic,sequence concealed,contingent sound,6,6,0.3849,0.5,0,
28,1,131,deterministic,sequence concealed,contingent sound,1,1,0.2941,0.5,0,
28,1,132,deterministic,sequence concealed,contingent sound,4,4,0.7616,0.5,0,
28,1,133,deterministic,sequence concealed,contingent sound,3,3,0.7827,0.5,0,
28,1,134,deterministic,sequence concealed,contingent sound,1,1,0.4798,0.5,0,
28,1,135,deterministic,sequence concealed,contingent sound,6,6,0.4267,0.5,0,
28,1,136,deterministic,sequence concealed,contingent sound,5,5,0.4963,0.5,0,
28,1,137,deterministic,sequence concealed,contingent sound,2,2,0.4198,0.5,0,
28,1,138,deterministic,sequence concealed,contingent sound,1,1,0.3638,0.5,0,
28,1,139,deterministic,sequence concealed,contingent sound,3,3,0.5313,0.5,0,
28,1,140,deterministic,sequence concealed,contingent sound,2,2,0.3778,0.5,0,
28,1,141,deterministic,sequence concealed,contingent sound,5,3,-0.1732,0.5,1,
28,1,142,deterministic,sequence concealed,contingent sound,4,4,0.985,0.5,0,
28,1,143,deterministic,sequence concealed,contingent sound,6,6,0.3895,0.5,0,
28,1,144,deterministic,sequence concealed,contingent sound,2,2,0.4338,0.5,0,
28,2,145,deterministic,sequence concealed,contingent sound,3,3,0.4568,0.5,0,
28,2,146,deterministic,sequence concealed,contingent sound,6,6,0.336,0.5,0,
28,2,147,deterministic,sequence concealed,contingent sound,4,3,0.4894,0.5,1,
28,2,148,deterministic,sequence concealed,contingent sound,1,1,0.2795,0.5,0,
28,2,149,deterministic,sequence concealed,contingent sound,5,6,0.4264,0.5,1,
28,2,150,deterministic,sequence concealed,contingent sound,6,6,0.3426,0.5,0,
28,2,151,deterministic,sequence concealed,contingent sound,3,2,0.4197,0.5,1,
28,2,152,deterministic,sequence concealed,contingent sound,5,5,0.3774,0.5,0,
28,2,153,deterministic,sequence concealed,contingent sound,1,1,0.3918,0.5,0,
28,2,154,deterministic,sequence concealed,contingent sound,2,2,0.4825,0.5,0,
28,2,155,deterministic,sequence concealed,contingent sound,4,4,0.5313,0.5,0,
28,2,156,deterministic,sequence concealed,contingent sound,5,5,0.5036,0.5,0,
28,2,157,deterministic,sequence concealed,contingent sound,3,2,0.2782,0.5,1,
28,2,158,deterministic,sequence concealed,contingent sound,4,5,0.0319,0.5,1,
28,2,159,deterministic,sequence concealed,contingent sound,2,2,0.3383,0.5,0,
28,2,160,deterministic,sequence concealed,contingent sound,6,6,0.3568,0.5,0,
28,2,161,deterministic,sequence concealed,contingent sound,1,1,0.329,0.5,0,
28,2,162,deterministic,sequence concealed,contingent sound,4,5,0.4267,0.5,1,
28,2,163,deterministic,sequence concealed,contingent sound,3,2,0.4331,0.5,1,
28,2,164,deterministic,sequence concealed,contingent sound,1,1,0.2901,0.5,0,
28,2,165,deterministic,sequence concealed,contingent sound,6,6,0.4755,0.5,0,
28,2,166,deterministic,sequence concealed,contingent sound,5,5,0.4756,0.5,0,
28,2,167,deterministic,sequence concealed,contingent sound,2,2,0.3917,0.5,0,
28,2,168,deterministic,sequence concealed,contingent sound,1,1,0.3849,0.5,0,
28,2,169,deterministic,sequence concealed,contingent sound,3,3,0.5523,0.5,0,
28,2,170,deterministic,sequence concealed,contingent sound,2,3,0.3919,0.5,1,
28,2,171,deterministic,sequence concealed,contingent sound,5,2,0.1923,0.5,1,
28,2,172,deterministic,sequence concealed,contingent sound,4,5,0.3424,0.5,1,
28,2,173,deterministic,sequence concealed,contingent sound,6,6,0.3147,0.5,0,
28,2,174,deterministic,sequence concealed,contingent sound,2,2,0.4195,0.5,0,
28,2,175,deterministic,sequence concealed,contingent sound,3,3,0.4545,0.5,0,
28,2,176,deterministic,sequence concealed,contingent sound,6,6,0.4337,0.5,0,
28,2,177,deterministic,sequence concealed,contingent sound,4,3,0.4899,0.5,1,
28,2,178,deterministic,sequence concealed,contingent sound,1,1,0.2797,0.5,0,
28,2,179,deterministic,sequence concealed,contingent sound,5,5,0.6638,0.5,0,
28,2,180,deterministic,sequence concealed,contingent sound,6,6,0.4617,0.5,0,
28,2,181,deterministic,sequence concealed,contingent sound,3,2,0.5875,0.5,1,
28,2,182,deterministic,sequence concealed,contingent sound,5,5,0.5807,0.5,0,
28,2,183,deterministic,sequence concealed,contingent sound,1,1,0.1058,0.5,0,
28,2,184,deterministic,sequence concealed,contingent sound,2,2,0.4686,0.5,0,
28,2,185,deterministic,sequence concealed,contingent sound,4,4,0.5174,0.5,0,
28,2,186,deterministic,sequence concealed,contingent sound,5,5,0.543,0.5,0,
28,2,187,deterministic,sequence concealed,contingent sound,3,3,0.4733,0.5,0,
28,2,188,deterministic,sequence concealed,contingent sound,4,5,0.3708,0.5,1,
28,2,189,deterministic,sequence concealed,contingent sound,2,2,0.2659,0.5,0,
28,2,190,deterministic,sequence concealed,contingent sound,6,6,0.2941,0.5,0,
28,2,191,deterministic,sequence concealed,contingent sound,1,1,0.3359,0.5,0,
28,2,192,deterministic,sequence concealed,contingent sound,4,4,0.3848,0.5,0,
28,2,193,deterministic,sequence concealed,contingent sound,3,2,0.4546,0.5,1,
28,2,194,deterministic,sequence concealed,contingent sound,1,1,0.2205,0.5,0,
28,2,195,deterministic,sequence concealed,contingent sound,6,4,0.3429,0.5,1,
28,2,196,deterministic,sequence concealed,contingent sound,5,1,0.2132,0.5,1,
28,2,197,deterministic,sequence concealed,contingent sound,2,4,0.3459,0.5,1,
28,2,198,deterministic,sequence concealed,contingent sound,1,2,0.2797,0.5,1,
28,2,198,deterministic,sequence concealed,contingent sound,1,1,0.2798,0.5,0,
28,2,199,deterministic,sequence concealed,contingent sound,3,2,0.388,0.5,1,
28,2,199,deterministic,sequence concealed,contingent sound,3,3,0.3881,0.5,0,
28,2,200,deterministic,sequence concealed,contingent sound,2,1,0.2939,0.5,1,
28,2,201,deterministic,sequence concealed,contingent sound,5,6,0.3739,0.5,1,
28,2,202,deterministic,sequence concealed,contingent sound,4,4,0.6702,0.5,0,
28,2,203,deterministic,sequence concealed,contingent sound,6,6,0.3404,0.5,0,
28,2,204,deterministic,sequence concealed,contingent sound,2,3,0.4966,0.5,1,
28,2,205,deterministic,sequence concealed,contingent sound,3,3,0.3671,0.5,0,
28,2,206,deterministic,sequence concealed,contingent sound,6,6,0.4335,0.5,0,
28,2,207,deterministic,sequence concealed,contingent sound,4,4,0.6638,0.5,0,
28,2,208,deterministic,sequence concealed,contingent sound,1,1,0.3085,0.5,0,
28,2,209,deterministic,sequence concealed,contingent sound,5,5,0.664,0.5,0,
28,2,210,deterministic,sequence concealed,contingent sound,6,5,0.306,0.5,1,
28,2,211,deterministic,sequence concealed,contingent sound,3,2,0.4087,0.5,1,
28,2,212,deterministic,sequence concealed,contingent sound,5,5,0.3807,0.5,0,
28,2,213,deterministic,sequence concealed,contingent sound,1,1,0.3429,0.5,0,
28,2,214,deterministic,sequence concealed,contingent sound,2,2,0.615,0.5,0,
28,2,215,deterministic,sequence concealed,contingent sound,4,3,0.4615,0.5,1,
28,2,216,deterministic,sequence concealed,contingent sound,5,5,0.4157,0.5,0,
28,2,217,deterministic,sequence concealed,contingent sound,3,3,0.6288,0.5,0,
28,2,218,deterministic,sequence concealed,contingent sound,4,5,0.3782,0.5,1,
28,2,219,deterministic,sequence concealed,contingent sound,2,1,0.2833,0.5,1,
28,2,220,deterministic,sequence concealed,contingent sound,6,5,0.2204,0.5,1,
28,2,221,deterministic,sequence concealed,contingent sound,1,1,0.3009,0.5,0,
28,2,222,deterministic,sequence concealed,contingent sound,4,4,0.6429,0.5,0,
28,2,223,deterministic,sequence concealed,contingent sound,3,2,0.5179,0.5,1,
28,2,224,deterministic,sequence concealed,contingent sound,1,1,0.257,0.5,0,
28,2,225,deterministic,sequence concealed,contingent sound,6,2,-0.0966,0.5,1,
28,2,226,deterministic,sequence concealed,contingent sound,5,5,0.421,0.5,0,
28,2,227,deterministic,sequence concealed,contingent sound,2,1,0.2663,0.5,1,
28,2,228,deterministic,sequence concealed,contingent sound,1,2,0.1964,0.5,1,
28,2,229,deterministic,sequence concealed,contingent sound,3,6,0.234,0.5,1,
28,2,230,deterministic,sequence concealed,contingent sound,2,2,0.2867,0.5,0,
28,2,231,deterministic,sequence concealed,contingent sound,5,5,0.4061,0.5,0,
28,2,232,deterministic,sequence concealed,contingent sound,4,2,0.5173,0.5,1,
28,2,233,deterministic,sequence concealed,contingent sound,6,6,0.3918,0.5,0,
28,2,234,deterministic,sequence concealed,contingent sound,2,2,0.4759,0.5,0,
28,2,235,deterministic,sequence concealed,contingent sound,3,4,0.3988,0.5,1,
28,2,236,deterministic,sequence concealed,contingent sound,6,2,0.0597,0.5,1,
28,2,237,deterministic,sequence concealed,contingent sound,4,5,0.4012,0.5,1,
28,2,238,deterministic,sequence concealed,contingent sound,1,1,0.3981,0.5,0,
28,2,239,deterministic,sequence concealed,contingent sound,5,5,0.5592,0.5,0,
28,2,240,deterministic,sequence concealed,contingent sound,6,6,0.3361,0.5,0,
28,2,241,deterministic,sequence concealed,contingent sound,3,1,0.2662,0.5,1,
28,2,242,deterministic,sequence concealed,contingent sound,5,5,0.2134,0.5,0,
28,2,243,deterministic,sequence concealed,contingent sound,1,2,0.2872,0.5,1,
28,2,244,deterministic,sequence concealed,contingent sound,2,6,0.0285,0.5,1,
28,2,245,deterministic,sequence concealed,contingent sound,4,2,0.2055,0.5,1,
28,2,246,deterministic,sequence concealed,contingent sound,5,6,0.2658,0.5,1,
28,2,247,deterministic,sequence concealed,contingent sound,3,2,0.2481,0.5,1,
28,2,248,deterministic,sequence concealed,contingent sound,4,5,0.2798,0.5,1,
28,2,249,deterministic,sequence concealed,contingent sound,2,2,0.4786,0.5,0,
28,2,250,deterministic,sequence concealed,contingent sound,6,6,0.4754,0.5,0,
28,2,251,deterministic,sequence concealed,contingent sound,1,1,0.3708,0.5,0,
28,2,252,deterministic,sequence concealed,contingent sound,4,5,0.4756,0.5,1,
28,2,253,deterministic,sequence concealed,contingent sound,3,5,0.3985,0.5,1,
28,2,254,deterministic,sequence concealed,contingent sound,1,1,0.3985,0.5,0,
28,2,255,deterministic,sequence concealed,contingent sound,6,6,0.3499,0.5,0,
28,2,256,deterministic,sequence concealed,contingent sound,5,5,0.4335,0.5,0,
28,2,257,deterministic,sequence concealed,contingent sound,2,2,0.3012,0.5,0,
28,2,258,deterministic,sequence concealed,contingent sound,1,1,0.3359,0.5,0,
28,2,259,deterministic,sequence concealed,contingent sound,3,2,0.4062,0.5,1,
28,2,260,deterministic,sequence concealed,contingent sound,2,6,0.0494,0.5,1,
28,2,261,deterministic,sequence concealed,contingent sound,5,1,0.2381,0.5,1,
28,2,262,deterministic,sequence concealed,contingent sound,4,5,0.3668,0.5,1,
28,2,263,deterministic,sequence concealed,contingent sound,6,6,0.3458,0.5,0,
28,2,264,deterministic,sequence concealed,contingent sound,2,1,0.3363,0.5,1,
28,2,265,deterministic,sequence concealed,contingent sound,3,1,0.1752,0.5,1,
28,2,266,deterministic,sequence concealed,contingent sound,6,5,0.3084,0.5,1,
28,2,267,deterministic,sequence concealed,contingent sound,4,6,0.1086,0.5,1,
28,2,268,deterministic,sequence concealed,contingent sound,1,2,0.0357,0.5,1,
28,2,269,deterministic,sequence concealed,contingent sound,5,5,0.259,0.5,0,
28,2,270,deterministic,sequence concealed,contingent sound,6,6,0.378,0.5,0,
28,2,271,deterministic,sequence concealed,contingent sound,3,2,0.4754,0.5,1,
28,2,272,deterministic,sequence concealed,contingent sound,5,1,0.1891,0.5,1,
28,2,273,deterministic,sequence concealed,contingent sound,1,6,0.0429,0.5,1,
28,2,274,deterministic,sequence concealed,contingent sound,2,1,0.1081,0.5,1,
28,2,275,deterministic,sequence concealed,contingent sound,4,5,0.224,0.5,1,
28,2,276,deterministic,sequence concealed,contingent sound,5,1,0.1434,0.5,1,
28,2,277,deterministic,sequence concealed,contingent sound,3,2,0.4295,0.5,1,
28,2,278,deterministic,sequence concealed,contingent sound,4,5,0.3149,0.5,1,
28,2,279,deterministic,sequence concealed,contingent sound,2,3,0.4014,0.5,1,
28,2,280,deterministic,sequence concealed,contingent sound,6,6,0.3495,0.5,0,
28,2,280,deterministic,sequence concealed,contingent sound,6,5,0.3496,0.5,1,
28,2,281,deterministic,sequence concealed,contingent sound,1,1,0.3779,0.5,0,
28,2,282,deterministic,sequence concealed,contingent sound,4,3,0.4545,0.5,1,
28,2,283,deterministic,sequence concealed,contingent sound,3,4,0.2177,0.5,1,
28,2,284,deterministic,sequence concealed,contingent sound,1,1,0.0877,0.5,0,
28,2,285,deterministic,sequence concealed,contingent sound,6,6,0.3149,0.5,0,
28,2,286,deterministic,sequence concealed,contingent sound,5,4,0.4827,0.5,1,
28,2,287,deterministic,sequence concealed,contingent sound,2,2,0.2133,0.5,0,
28,2,288,deterministic,sequence concealed,contingent sound,1,1,0.3778,0.5,0,
28,3,289,deterministic,sequence concealed,contingent sound,3,3,0.4395,0.5,0,
28,3,289,deterministic,sequence concealed,contingent sound,3,4,0.4397,0.5,1,
28,3,290,deterministic,sequence concealed,contingent sound,2,2,0.3917,0.5,0,
28,3,291,deterministic,sequence concealed,contingent sound,5,5,0.4338,0.5,0,
28,3,292,deterministic,sequence concealed,contingent sound,4,3,0.4615,0.5,1,
28,3,293,deterministic,sequence concealed,contingent sound,6,6,0.3247,0.5,0,
28,3,294,deterministic,sequence concealed,contingent sound,2,2,0.4616,0.5,0,
28,3,295,deterministic,sequence concealed,contingent sound,3,3,0.4127,0.5,0,
28,3,296,deterministic,sequence concealed,contingent sound,6,6,0.3639,0.5,0,
28,3,297,deterministic,sequence concealed,contingent sound,4,3,0.5382,0.5,1,
28,3,297,deterministic,sequence concealed,contingent sound,4,4,0.5383,0.5,0,
28,3,298,deterministic,sequence concealed,contingent sound,1,1,0.3477,0.5,0,
28,3,299,deterministic,sequence concealed,contingent sound,5,5,0.4126,0.5,0,
28,3,300,deterministic,sequence concealed,contingent sound,6,6,0.357,0.5,0,
28,3,301,deterministic,sequence concealed,contingent sound,3,2,0.3499,0.5,1,
28,3,302,deterministic,sequence concealed,contingent sound,5,5,0.2204,0.5,0,
28,3,303,deterministic,sequence concealed,contingent sound,1,1,0.3569,0.5,0,
28,3,304,deterministic,sequence concealed,contingent sound,2,2,0.329,0.5,0,
28,3,305,deterministic,sequence concealed,contingent sound,4,5,0.4197,0.5,1,
28,3,306,deterministic,sequence concealed,contingent sound,5,5,0.517,0.5,0,
28,3,307,deterministic,sequence concealed,contingent sound,3,3,0.369,0.5,0,
28,3,308,deterministic,sequence concealed,contingent sound,4,5,0.4335,0.5,1,
28,3,309,deterministic,sequence concealed,contingent sound,2,3,0.3001,0.5,1,
28,3,310,deterministic,sequence concealed,contingent sound,6,6,0.3354,0.5,0,
28,3,311,deterministic,sequence concealed,contingent sound,1,1,0.3361,0.5,0,
28,3,312,deterministic,sequence concealed,contingent sound,4,5,0.4196,0.5,1,
28,3,313,deterministic,sequence concealed,contingent sound,3,3,0.4435,0.5,0,
28,3,314,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
28,3,315,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.5,0,
28,3,316,deterministic,sequence concealed,contingent sound,5,4,0.4407,0.5,1,
28,3,317,deterministic,sequence concealed,contingent sound,2,2,0.2481,0.5,0,
28,3,318,deterministic,sequence concealed,contingent sound,1,1,0.4127,0.5,0,
28,3,319,deterministic,sequence concealed,contingent sound,3,3,0.4477,0.5,0,
28,3,320,deterministic,sequence concealed,contingent sound,2,2,0.3992,0.5,0,
28,3,321,deterministic,sequence concealed,contingent sound,5,4,0.4615,0.5,1,
28,3,322,deterministic,sequence concealed,contingent sound,4,5,0.4087,0.5,1,
28,3,323,deterministic,sequence concealed,contingent sound,6,6,0.3738,0.5,0,
28,3,324,deterministic,sequence concealed,contingent sound,2,3,0.5591,0.5,1,
28,3,325,deterministic,sequence concealed,contingent sound,3,3,0.413,0.5,0,
28,3,326,deterministic,sequence concealed,contingent sound,6,6,0.3709,0.5,0,
28,3,327,deterministic,sequence concealed,contingent sound,4,3,0.5383,0.5,1,
28,3,328,deterministic,sequence concealed,contingent sound,1,1,0.3292,0.5,0,
28,3,329,deterministic,sequence concealed,contingent sound,5,6,0.3849,0.5,1,
28,3,329,deterministic,sequence concealed,contingent sound,5,5,0.385,0.5,0,
28,3,330,deterministic,sequence concealed,contingent sound,6,6,0.3392,0.5,0,
28,3,331,deterministic,sequence concealed,contingent sound,3,2,0.35,0.5,1,
28,3,332,deterministic,sequence concealed,contingent sound,5,5,0.2968,0.5,0,
28,3,333,deterministic,sequence concealed,contingent sound,1,1,0.3499,0.5,0,
28,3,334,deterministic,sequence concealed,contingent sound,2,2,0.3988,0.5,0,
28,3,335,deterministic,sequence concealed,contingent sound,4,3,0.5384,0.5,1,
28,3,336,deterministic,sequence concealed,contingent sound,5,6,0.327,0.5,1,
28,3,337,deterministic,sequence concealed,contingent sound,3,2,0.3219,0.5,1,
28,3,338,deterministic,sequence concealed,contingent sound,4,4,0.7437,0.5,0,
28,3,339,deterministic,sequence concealed,contingent sound,2,2,0.3614,0.5,0,
28,3,340,deterministic,sequence concealed,contingent sound,6,6,0.3917,0.5,0,
28,3,341,deterministic,sequence concealed,contingent sound,1,1,0.3289,0.5,0,
28,3,342,deterministic,sequence concealed,contingent sound,4,4,0.9078,0.5,0,
