sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
41,1,56,deterministic,sequence concealed,none,6,6,0.5173,0.7,0,
41,1,57,deterministic,sequence concealed,none,1,1,0.5104,0.7,0,
41,1,58,deterministic,sequence concealed,none,5,6,0.573,0.7,1,
41,1,59,deterministic,sequence concealed,none,3,3,0.8589,0.7,0,
41,1,60,deterministic,sequence concealed,none,4,4,0.8033,0.7,0,
41,1,61,deterministic,sequence concealed,none,5,5,0.4898,0.7,0,
41,1,62,deterministic,sequence concealed,none,1,1,0.5453,0.7,0,
41,1,63,deterministic,sequence concealed,none,2,2,0.5317,0.7,0,
41,1,64,deterministic,sequence concealed,none,5,5,0.6289,0.7,0,
41,1,65,deterministic,sequence concealed,none,6,6,0.552,0.7,0,
41,1,66,deterministic,sequence concealed,none,3,3,0.6079,0.7,0,
41,1,67,deterministic,sequence concealed,none,2,2,0.4616,0.7,0,
41,1,68,deterministic,sequence concealed,none,4,4,0.6154,0.7,0,
41,1,69,deterministic,sequence concealed,none,3,3,0.636,0.7,0,
41,1,70,deterministic,sequence concealed,none,5,5,0.5451,0.7,0,
41,1,71,deterministic,sequence concealed,none,2,2,0.5804,0.7,0,
41,1,72,deterministic,sequence concealed,none,1,1,0.5458,0.7,0,
41,1,73,deterministic,sequence concealed,none,4,4,0.6358,0.6,0,
41,1,74,deterministic,sequence concealed,none,2,2,0.7058,0.6,0,
41,1,75,deterministic,sequence concealed,none,6,6,0.4898,0.6,0,
41,1,76,deterministic,sequence concealed,none,5,5,0.5031,0.6,0,
41,1,77,deterministic,sequence concealed,none,4,4,0.5455,0.6,0,
41,1,78,deterministic,sequence concealed,none,6,6,0.4266,0.6,0,
41,1,79,deterministic,sequence concealed,none,2,3,0.58,0.6,1,
41,1,80,deterministic,sequence concealed,none,3,3,0.639,0.6,0,
41,1,81,deterministic,sequence concealed,none,1,1,0.5104,0.6,0,
41,1,82,deterministic,sequence concealed,none,6,6,0.5661,0.6,0,
41,1,83,deterministic,sequence concealed,none,4,4,0.5733,0.6,0,
41,1,84,deterministic,sequence concealed,none,1,1,0.5732,0.6,0,
41,1,85,deterministic,sequence concealed,none,3,3,0.6916,0.6,0,
41,1,86,deterministic,sequence concealed,none,6,6,0.8037,0.6,0,
41,1,87,deterministic,sequence concealed,none,1,1,2.1753,0.6,0,
41,1,88,deterministic,sequence concealed,none,5,5,0.7592,0.6,0,
41,1,89,deterministic,sequence concealed,none,3,3,0.4335,0.6,0,
41,1,90,deterministic,sequence concealed,none,4,4,0.5175,0.6,0,
41,1,91,deterministic,sequence concealed,none,5,5,0.4755,0.6,0,
41,1,92,deterministic,sequence concealed,none,1,1,0.5243,0.6,0,
41,1,93,deterministic,sequence concealed,none,2,2,0.559,0.6,0,
41,1,94,deterministic,sequence concealed,none,5,5,0.7055,0.6,0,
41,1,95,deterministic,sequence concealed,none,6,6,0.4875,0.6,0,
41,1,96,deterministic,sequence concealed,none,3,3,0.4613,0.6,0,
41,1,97,deterministic,sequence concealed,none,2,2,0.5943,0.5,0,
41,1,98,deterministic,sequence concealed,none,4,4,0.6637,0.5,0,
41,1,99,deterministic,sequence concealed,none,3,3,0.748,0.5,0,
41,1,100,deterministic,sequence concealed,none,5,5,0.6918,0.5,0,
41,1,101,deterministic,sequence concealed,none,2,2,0.5176,0.5,0,
41,1,102,deterministic,sequence concealed,none,1,1,0.4944,0.5,0,
41,1,103,deterministic,sequence concealed,none,4,5,0.5522,0.5,1,
41,1,104,deterministic,sequence concealed,none,2,2,0.6687,0.5,0,
41,1,105,deterministic,sequence concealed,none,6,6,0.578,0.5,0,
41,1,106,deterministic,sequence concealed,none,5,5,0.5314,0.5,0,
41,1,107,deterministic,sequence concealed,none,4,4,0.5431,0.5,0,
41,1,108,deterministic,sequence concealed,none,6,6,0.4381,0.5,0,
41,1,109,deterministic,sequence concealed,none,2,3,0.65,0.5,1,
41,1,110,deterministic,sequence concealed,none,3,3,0.6615,0.5,0,
41,1,111,deterministic,sequence concealed,none,1,1,0.6365,0.5,0,
41,1,112,deterministic,sequence concealed,none,6,6,0.3848,0.5,0,
41,1,113,deterministic,sequence concealed,none,4,4,0.5034,0.5,0,
41,1,114,deterministic,sequence concealed,none,1,1,0.6013,0.5,0,
41,1,115,deterministic,sequence concealed,none,3,3,0.7454,0.5,0,
41,1,116,deterministic,sequence concealed,none,6,6,0.5384,0.5,0,
41,1,117,deterministic,sequence concealed,none,1,1,0.5316,0.5,0,
41,1,118,deterministic,sequence concealed,none,5,5,0.5012,0.5,0,
41,1,119,deterministic,sequence concealed,none,3,3,0.5082,0.5,0,
41,1,120,deterministic,sequence concealed,none,4,5,0.3859,0.5,1,
41,1,121,deterministic,sequence concealed,none,5,4,0.5759,0.5,1,
41,1,122,deterministic,sequence concealed,none,1,1,0.4734,0.5,0,
41,1,123,deterministic,sequence concealed,none,2,2,0.4966,0.5,0,
41,1,124,deterministic,sequence concealed,none,5,5,0.5593,0.5,0,
41,1,125,deterministic,sequence concealed,none,6,6,0.4687,0.5,0,
41,1,126,deterministic,sequence concealed,none,3,3,0.5034,0.5,0,
41,1,127,deterministic,sequence concealed,none,2,2,0.615,0.5,0,
41,1,128,deterministic,sequence concealed,none,4,4,0.4803,0.5,0,
41,1,129,deterministic,sequence concealed,none,3,3,0.5033,0.5,0,
41,1,130,deterministic,sequence concealed,none,5,5,0.5942,0.5,0,
41,1,131,deterministic,sequence concealed,none,2,2,0.5733,0.5,0,
41,1,132,deterministic,sequence concealed,none,1,1,0.5919,0.5,0,
41,1,133,deterministic,sequence concealed,none,4,4,0.5731,0.5,0,
41,1,134,deterministic,sequence concealed,none,2,2,0.5085,0.5,0,
41,1,135,deterministic,sequence concealed,none,6,6,0.4059,0.5,0,
41,1,136,deterministic,sequence concealed,none,5,5,0.566,0.5,0,
41,1,137,deterministic,sequence concealed,none,4,5,0.4964,0.5,1,
41,1,138,deterministic,sequence concealed,none,6,6,0.7122,0.5,0,
41,1,139,deterministic,sequence concealed,none,2,2,0.557,0.5,0,
41,1,140,deterministic,sequence concealed,none,3,3,0.6968,0.5,0,
41,1,141,deterministic,sequence concealed,none,1,1,0.6403,0.5,0,
41,1,142,deterministic,sequence concealed,none,6,6,0.5085,0.5,0,
41,1,143,deterministic,sequence concealed,none,4,4,0.671,0.5,0,
41,1,144,deterministic,sequence concealed,none,1,1,0.6267,0.5,0,
41,2,145,deterministic,sequence concealed,none,3,3,0.6354,0.5,0,
41,2,146,deterministic,sequence concealed,none,6,6,0.4804,0.5,0,
41,2,147,deterministic,sequence concealed,none,1,1,0.4544,0.5,0,
41,2,148,deterministic,sequence concealed,none,5,5,0.5385,0.5,0,
41,2,149,deterministic,sequence concealed,none,3,3,0.4475,0.5,0,
41,2,150,deterministic,sequence concealed,none,4,4,0.4265,0.5,0,
41,2,151,deterministic,sequence concealed,none,5,5,0.3849,0.5,0,
41,2,152,deterministic,sequence concealed,none,1,1,0.4127,0.5,0,
41,2,153,deterministic,sequence concealed,none,2,2,0.3918,0.5,0,
41,2,154,deterministic,sequence concealed,none,5,5,0.5033,0.5,0,
41,2,155,deterministic,sequence concealed,none,6,6,0.5244,0.5,0,
41,2,156,deterministic,sequence concealed,none,3,3,0.5034,0.5,0,
41,2,157,deterministic,sequence concealed,none,2,2,0.5502,0.5,0,
41,2,158,deterministic,sequence concealed,none,4,4,0.4894,0.5,0,
41,2,159,deterministic,sequence concealed,none,3,2,0.4127,0.5,1,
41,2,160,deterministic,sequence concealed,none,5,5,0.524,0.5,0,
41,2,161,deterministic,sequence concealed,none,2,2,0.6151,0.5,0,
41,2,162,deterministic,sequence concealed,none,1,1,0.5501,0.5,0,
41,2,163,deterministic,sequence concealed,none,4,4,0.5383,0.5,0,
41,2,164,deterministic,sequence concealed,none,2,2,0.6292,0.5,0,
41,2,165,deterministic,sequence concealed,none,6,6,0.4519,0.5,0,
41,2,166,deterministic,sequence concealed,none,5,5,0.4756,0.5,0,
41,2,167,deterministic,sequence concealed,none,4,4,0.4058,0.5,0,
41,2,168,deterministic,sequence concealed,none,6,6,0.4547,0.5,0,
41,2,169,deterministic,sequence concealed,none,2,3,0.4895,0.5,1,
41,2,170,deterministic,sequence concealed,none,3,3,0.4645,0.5,0,
41,2,171,deterministic,sequence concealed,none,1,1,0.5312,0.5,0,
41,2,172,deterministic,sequence concealed,none,6,6,0.5364,0.5,0,
41,2,173,deterministic,sequence concealed,none,4,4,0.5388,0.5,0,
41,2,174,deterministic,sequence concealed,none,1,1,0.6013,0.5,0,
41,2,175,deterministic,sequence concealed,none,3,3,0.5215,0.5,0,
41,2,176,deterministic,sequence concealed,none,6,6,0.4895,0.5,0,
41,2,177,deterministic,sequence concealed,none,1,1,0.4615,0.5,0,
41,2,178,deterministic,sequence concealed,none,5,5,0.4963,0.5,0,
41,2,179,deterministic,sequence concealed,none,3,3,0.594,0.5,0,
41,2,180,deterministic,sequence concealed,none,4,4,0.522,0.5,0,
41,2,181,deterministic,sequence concealed,none,5,5,0.5034,0.5,0,
41,2,182,deterministic,sequence concealed,none,1,1,0.5086,0.5,0,
41,2,183,deterministic,sequence concealed,none,2,2,0.7057,0.5,0,
41,2,184,deterministic,sequence concealed,none,5,5,0.5454,0.5,0,
41,2,185,deterministic,sequence concealed,none,6,6,0.6483,0.5,0,
41,2,186,deterministic,sequence concealed,none,3,3,0.7456,0.5,0,
41,2,187,deterministic,sequence concealed,none,2,2,0.5453,0.5,0,
41,2,188,deterministic,sequence concealed,none,4,4,0.4313,0.5,0,
41,2,189,deterministic,sequence concealed,none,3,3,0.5523,0.5,0,
41,2,190,deterministic,sequence concealed,none,5,5,0.7336,0.5,0,
41,2,191,deterministic,sequence concealed,none,2,2,0.5522,0.5,0,
41,2,192,deterministic,sequence concealed,none,1,1,0.5734,0.5,0,
41,2,193,deterministic,sequence concealed,none,4,4,0.5712,0.5,0,
41,2,194,deterministic,sequence concealed,none,2,2,0.4383,0.5,0,
41,2,195,deterministic,sequence concealed,none,6,6,0.4825,0.5,0,
41,2,196,deterministic,sequence concealed,none,5,5,0.4895,0.5,0,
41,2,197,deterministic,sequence concealed,none,4,4,0.3569,0.5,0,
41,2,198,deterministic,sequence concealed,none,6,6,0.4893,0.5,0,
41,2,199,deterministic,sequence concealed,none,2,2,0.5033,0.5,0,
41,2,200,deterministic,sequence concealed,none,3,4,0.6779,0.5,1,
41,2,201,deterministic,sequence concealed,none,1,1,0.6363,0.5,0,
41,2,202,deterministic,sequence concealed,none,6,6,0.5452,0.5,0,
41,2,203,deterministic,sequence concealed,none,4,4,0.5371,0.5,0,
41,2,204,deterministic,sequence concealed,none,1,1,0.5525,0.5,0,
41,2,205,deterministic,sequence concealed,none,3,3,0.5177,0.5,0,
41,2,206,deterministic,sequence concealed,none,6,6,0.6409,0.5,0,
41,2,207,deterministic,sequence concealed,none,1,1,0.4939,0.5,0,
41,2,208,deterministic,sequence concealed,none,5,5,0.5801,0.5,0,
41,2,209,deterministic,sequence concealed,none,3,3,0.4808,0.5,0,
41,2,210,deterministic,sequence concealed,none,4,4,0.5521,0.5,0,
41,2,211,deterministic,sequence concealed,none,5,5,0.4872,0.5,0,
41,2,212,deterministic,sequence concealed,none,1,1,0.4967,0.5,0,
41,2,213,deterministic,sequence concealed,none,2,2,0.4615,0.5,0,
41,2,214,deterministic,sequence concealed,none,5,5,0.6219,0.5,0,
41,2,215,deterministic,sequence concealed,none,6,6,0.6686,0.5,0,
41,2,216,deterministic,sequence concealed,none,3,3,0.8848,0.5,0,
41,2,217,deterministic,sequence concealed,none,2,2,0.601,0.5,0,
41,2,218,deterministic,sequence concealed,none,4,5,0.578,0.5,1,
41,2,219,deterministic,sequence concealed,none,3,3,0.7551,0.5,0,
41,2,220,deterministic,sequence concealed,none,5,5,0.6826,0.5,0,
41,2,221,deterministic,sequence concealed,none,2,2,0.5086,0.5,0,
41,2,222,deterministic,sequence concealed,none,1,2,0.4966,0.5,1,
41,2,223,deterministic,sequence concealed,none,4,4,0.9425,0.5,0,
41,2,224,deterministic,sequence concealed,none,2,2,0.8246,0.5,0,
41,2,225,deterministic,sequence concealed,none,6,6,0.5781,0.5,0,
41,2,226,deterministic,sequence concealed,none,5,5,0.6779,0.5,0,
41,2,227,deterministic,sequence concealed,none,4,4,0.343,0.5,0,
41,2,228,deterministic,sequence concealed,none,6,6,0.4824,0.5,0,
41,2,229,deterministic,sequence concealed,none,2,2,0.6847,0.5,0,
41,2,230,deterministic,sequence concealed,none,3,3,0.6967,0.5,0,
41,2,231,deterministic,sequence concealed,none,1,1,0.6959,0.5,0,
41,2,232,deterministic,sequence concealed,none,6,6,0.5648,0.5,0,
41,2,233,deterministic,sequence concealed,none,4,4,0.648,0.5,0,
41,2,234,deterministic,sequence concealed,none,1,1,0.6497,0.5,0,
41,2,235,deterministic,sequence concealed,none,3,3,0.6017,0.5,0,
41,2,236,deterministic,sequence concealed,none,6,6,0.4872,0.5,0,
41,2,237,deterministic,sequence concealed,none,1,1,0.4825,0.5,0,
41,2,238,deterministic,sequence concealed,none,5,4,0.6291,0.5,1,
41,2,239,deterministic,sequence concealed,none,3,3,0.6778,0.5,0,
41,2,240,deterministic,sequence concealed,none,4,4,0.5593,0.5,0,
41,2,241,deterministic,sequence concealed,none,5,5,0.4173,0.5,0,
41,2,242,deterministic,sequence concealed,none,1,1,0.5104,0.5,0,
41,2,243,deterministic,sequence concealed,none,2,2,0.9151,0.5,0,
41,2,244,deterministic,sequence concealed,none,5,5,0.7269,0.5,0,
41,2,245,deterministic,sequence concealed,none,6,6,0.5293,0.5,0,
41,2,246,deterministic,sequence concealed,none,3,3,0.6548,0.5,0,
41,2,247,deterministic,sequence concealed,none,2,2,0.5499,0.5,0,
41,2,248,deterministic,sequence concealed,none,4,4,0.6643,0.5,0,
41,2,249,deterministic,sequence concealed,none,3,3,0.6575,0.5,0,
41,2,250,deterministic,sequence concealed,none,5,5,0.4599,0.5,0,
41,2,251,deterministic,sequence concealed,none,2,2,0.5522,0.5,0,
41,2,252,deterministic,sequence concealed,none,1,1,0.7964,0.5,0,
41,2,253,deterministic,sequence concealed,none,4,4,0.585,0.5,0,
41,2,254,deterministic,sequence concealed,none,2,2,0.5571,0.5,0,
41,2,255,deterministic,sequence concealed,none,6,6,0.5221,0.5,0,
41,2,256,deterministic,sequence concealed,none,5,5,0.7896,0.5,0,
41,2,257,deterministic,sequence concealed,none,4,4,0.7196,0.5,0,
41,2,258,deterministic,sequence concealed,none,6,6,0.7826,0.5,0,
41,2,259,deterministic,sequence concealed,none,2,2,0.9196,0.5,0,
41,2,260,deterministic,sequence concealed,none,3,3,0.8435,0.5,0,
41,2,261,deterministic,sequence concealed,none,1,1,1.0687,0.5,0,
41,2,262,deterministic,sequence concealed,none,6,6,0.601,0.5,0,
41,2,263,deterministic,sequence concealed,none,4,4,1.5965,0.5,0,
41,2,264,deterministic,sequence concealed,none,1,1,1.0756,0.5,0,
41,2,265,deterministic,sequence concealed,none,3,3,0.9621,0.5,0,
41,2,266,deterministic,sequence concealed,none,6,6,1.2829,0.5,0,
41,2,267,deterministic,sequence concealed,none,1,1,0.6688,0.5,0,
41,2,268,deterministic,sequence concealed,none,5,5,0.5923,0.5,0,
41,2,269,deterministic,sequence concealed,none,3,3,0.7338,0.5,0,
41,2,270,deterministic,sequence concealed,none,4,4,0.5243,0.5,0,
41,2,271,deterministic,sequence concealed,none,5,5,0.4057,0.5,0,
41,2,272,deterministic,sequence concealed,none,1,1,0.6081,0.5,0,
41,2,273,deterministic,sequence concealed,none,2,2,0.6847,0.5,0,
41,2,274,deterministic,sequence concealed,none,5,5,0.7106,0.5,0,
41,2,275,deterministic,sequence concealed,none,6,6,0.5433,0.5,0,
41,2,276,deterministic,sequence concealed,none,3,1,0.2571,0.5,1,
41,2,277,deterministic,sequence concealed,none,2,2,0.9425,0.5,0,
41,2,278,deterministic,sequence concealed,none,4,4,0.5663,0.5,0,
41,2,279,deterministic,sequence concealed,none,3,3,0.5732,0.5,0,
41,2,280,deterministic,sequence concealed,none,5,5,0.6061,0.5,0,
41,2,281,deterministic,sequence concealed,none,2,2,0.7478,0.5,0,
41,2,282,deterministic,sequence concealed,none,1,1,0.5246,0.5,0,
41,2,283,deterministic,sequence concealed,none,4,4,0.7064,0.5,0,
41,2,284,deterministic,sequence concealed,none,2,2,0.5872,0.5,0,
41,2,285,deterministic,sequence concealed,none,6,6,0.5007,0.5,0,
41,2,286,deterministic,sequence concealed,none,5,5,0.4946,0.5,0,
41,2,287,deterministic,sequence concealed,none,4,4,0.5383,0.5,0,
41,2,288,deterministic,sequence concealed,none,6,6,0.4947,0.5,0,
41,3,289,deterministic,sequence concealed,none,2,2,0.7632,0.5,0,
41,3,290,deterministic,sequence concealed,none,3,3,0.4872,0.5,0,
41,3,291,deterministic,sequence concealed,none,1,1,0.6848,0.5,0,
41,3,292,deterministic,sequence concealed,none,6,6,0.5289,0.5,0,
41,3,293,deterministic,sequence concealed,none,4,4,0.809,0.5,0,
41,3,294,deterministic,sequence concealed,none,1,1,0.7316,0.5,0,
41,3,295,deterministic,sequence concealed,none,3,3,0.8102,0.5,0,
41,3,296,deterministic,sequence concealed,none,6,6,0.4944,0.5,0,
41,3,297,deterministic,sequence concealed,none,1,1,0.4619,0.5,0,
41,3,298,deterministic,sequence concealed,none,5,5,0.4617,0.5,0,
41,3,299,deterministic,sequence concealed,none,3,3,0.601,0.5,0,
41,3,300,deterministic,sequence concealed,none,4,4,0.8011,0.5,0,
41,3,301,deterministic,sequence concealed,none,5,5,0.5109,0.5,0,
41,3,302,deterministic,sequence concealed,none,1,2,0.3642,0.5,1,
41,3,303,deterministic,sequence concealed,none,2,2,0.5484,0.5,0,
41,3,304,deterministic,sequence concealed,none,5,5,0.4942,0.5,0,
41,3,305,deterministic,sequence concealed,none,6,6,0.4756,0.5,0,
41,3,306,deterministic,sequence concealed,none,3,3,0.5243,0.5,0,
41,3,307,deterministic,sequence concealed,none,2,2,1.2129,0.5,0,
41,3,308,deterministic,sequence concealed,none,4,4,0.7591,0.5,0,
41,3,309,deterministic,sequence concealed,none,3,3,0.915,0.5,0,
41,3,310,deterministic,sequence concealed,none,5,5,0.6364,0.5,0,
41,3,311,deterministic,sequence concealed,none,2,2,0.8384,0.5,0,
41,3,312,deterministic,sequence concealed,none,1,1,0.571,0.5,0,
41,3,313,deterministic,sequence concealed,none,4,2,0.5778,0.5,1,
41,3,314,deterministic,sequence concealed,none,2,2,1.0683,0.5,0,
41,3,315,deterministic,sequence concealed,none,6,6,0.5733,0.5,0,
41,3,316,deterministic,sequence concealed,none,5,5,0.536,0.5,0,
41,3,317,deterministic,sequence concealed,none,4,4,0.6013,0.5,0,
41,3,318,deterministic,sequence concealed,none,6,6,0.6199,0.5,0,
41,3,319,deterministic,sequence concealed,none,2,2,0.643,0.5,0,
41,3,320,deterministic,sequence concealed,none,3,3,0.6058,0.5,0,
41,3,321,deterministic,sequence concealed,none,1,1,0.6359,0.5,0,
41,3,322,deterministic,sequence concealed,none,6,6,0.8175,0.5,0,
41,3,323,deterministic,sequence concealed,none,4,4,0.5524,0.5,0,
41,3,324,deterministic,sequence concealed,none,1,1,0.5731,0.5,0,
41,3,325,deterministic,sequence concealed,none,3,3,0.6411,0.5,0,
41,3,326,deterministic,sequence concealed,none,6,6,1.0103,0.5,0,
41,3,327,deterministic,sequence concealed,none,1,1,0.6853,0.5,0,
41,3,328,deterministic,sequence concealed,none,5,5,0.6896,0.5,0,
41,3,329,deterministic,sequence concealed,none,3,3,0.8037,0.5,0,
41,3,330,deterministic,sequence concealed,none,4,4,0.4964,0.5,0,
41,3,331,deterministic,sequence concealed,none,5,5,0.4894,0.5,0,
41,3,332,deterministic,sequence concealed,none,1,1,0.5451,0.5,0,
41,3,333,deterministic,sequence concealed,none,2,2,0.7409,0.5,0,
41,3,334,deterministic,sequence concealed,none,5,5,0.4805,0.5,0,
41,3,335,deterministic,sequence concealed,none,6,6,0.4614,0.5,0,
41,3,336,deterministic,sequence concealed,none,3,3,0.4963,0.5,0,
41,3,337,deterministic,sequence concealed,none,2,2,0.4474,0.5,0,
41,3,338,deterministic,sequence concealed,none,4,4,0.5801,0.5,0,
41,3,339,deterministic,sequence concealed,none,3,3,0.9361,0.5,0,
41,3,340,deterministic,sequence concealed,none,5,5,0.5298,0.5,0,
41,3,341,deterministic,sequence concealed,none,2,2,0.5432,0.5,0,
41,3,342,deterministic,sequence concealed,none,1,1,0.4176,0.5,0,
41,3,343,deterministic,sequence concealed,none,4,5,0.5661,0.5,1,
41,3,344,deterministic,sequence concealed,none,2,2,2.6937,0.5,0,
41,3,345,deterministic,sequence concealed,none,6,6,0.6763,0.5,0,
41,3,346,deterministic,sequence concealed,none,5,5,0.5173,0.5,0,
41,3,347,deterministic,sequence concealed,none,4,4,0.4737,0.5,0,
41,3,348,deterministic,sequence concealed,none,6,6,0.5941,0.5,0,
41,3,349,deterministic,sequence concealed,none,2,2,0.5786,0.5,0,
41,3,350,deterministic,sequence concealed,none,3,3,0.5084,0.5,0,
41,3,351,deterministic,sequence concealed,none,1,1,0.559,0.5,0,
41,3,352,deterministic,sequence concealed,none,6,6,0.4735,0.5,0,
41,3,353,deterministic,sequence concealed,none,4,4,0.5312,0.5,0,
41,3,354,deterministic,sequence concealed,none,1,1,0.5991,0.5,0,
41,3,355,deterministic,sequence concealed,none,3,3,0.592,0.5,0,
41,3,356,deterministic,sequence concealed,none,6,6,0.7203,0.5,0,
41,3,357,deterministic,sequence concealed,none,1,1,0.6826,0.5,0,
41,3,358,deterministic,sequence concealed,none,5,5,0.4523,0.5,0,
41,3,359,deterministic,sequence concealed,none,3,3,0.4062,0.5,0,
41,3,360,deterministic,sequence concealed,none,4,4,0.4684,0.5,0,
41,3,361,deterministic,sequence concealed,none,5,5,0.4335,0.5,0,
41,3,362,deterministic,sequence concealed,none,1,2,0.4685,0.5,1,
41,3,363,deterministic,sequence concealed,none,2,3,0.6527,0.5,1,
41,3,364,deterministic,sequence concealed,none,5,5,0.5384,0.5,0,
41,3,365,deterministic,sequence concealed,none,6,6,0.5245,0.5,0,
41,3,366,deterministic,sequence concealed,none,3,3,0.6502,0.5,0,
41,3,367,deterministic,sequence concealed,none,2,2,0.4405,0.5,0,
41,3,368,deterministic,sequence concealed,none,4,4,0.6709,0.5,0,
41,3,369,deterministic,sequence concealed,none,3,3,1.3687,0.5,0,
41,3,370,deterministic,sequence concealed,none,5,5,2.8448,0.5,0,
41,3,371,deterministic,sequence concealed,none,2,2,0.6476,0.5,0,
41,3,372,deterministic,sequence concealed,none,1,1,0.5946,0.5,0,
41,3,373,deterministic,sequence concealed,none,4,4,0.5597,0.5,0,
41,3,374,deterministic,sequence concealed,none,2,2,0.4129,0.5,0,
41,3,375,deterministic,sequence concealed,none,6,6,0.4197,0.5,0,
41,3,376,deterministic,sequence concealed,none,5,5,0.5661,0.5,0,
41,3,377,deterministic,sequence concealed,none,4,4,0.5079,0.5,0,
41,3,378,deterministic,sequence concealed,none,6,6,0.4755,0.5,0,
41,3,379,deterministic,sequence concealed,none,2,2,0.5313,0.5,0,
41,3,380,deterministic,sequence concealed,none,3,3,0.8157,0.5,0,
41,3,381,deterministic,sequence concealed,none,1,1,0.6497,0.5,0,
41,3,382,deterministic,sequence concealed,none,6,6,0.4407,0.5,0,
41,3,383,deterministic,sequence concealed,none,4,4,0.4615,0.5,0,
41,3,384,deterministic,sequence concealed,none,1,1,0.4544,0.5,0,
41,3,385,deterministic,sequence concealed,none,3,3,0.4615,0.5,0,
41,3,386,deterministic,sequence concealed,none,6,6,0.4615,0.5,0,
41,3,387,deterministic,sequence concealed,none,1,1,0.4686,0.5,0,
