sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
62,1,29,deterministic,sequence concealed,contingent sound,5,5,0.4546,0.8,0,
62,1,30,deterministic,sequence concealed,contingent sound,1,1,0.5102,0.8,0,
62,1,31,deterministic,sequence concealed,contingent sound,6,6,0.4753,0.8,0,
62,1,32,deterministic,sequence concealed,contingent sound,5,5,0.573,0.8,0,
62,1,33,deterministic,sequence concealed,contingent sound,2,2,0.6007,0.8,0,
62,1,34,deterministic,sequence concealed,contingent sound,1,1,0.573,0.8,0,
62,1,35,deterministic,sequence concealed,contingent sound,5,5,0.5035,0.8,0,
62,1,36,deterministic,sequence concealed,contingent sound,3,3,1.0543,0.8,0,
62,1,37,deterministic,sequence concealed,contingent sound,2,2,0.6406,0.8,0,
62,1,38,deterministic,sequence concealed,contingent sound,6,6,0.4474,0.8,0,
62,1,39,deterministic,sequence concealed,contingent sound,3,3,0.5872,0.8,0,
62,1,40,deterministic,sequence concealed,contingent sound,5,2,-0.1873,0.8,1,
62,1,41,deterministic,sequence concealed,contingent sound,4,4,0.7826,0.8,0,
62,1,42,deterministic,sequence concealed,contingent sound,3,3,0.7478,0.8,0,
62,1,43,deterministic,sequence concealed,contingent sound,1,1,0.4614,0.8,0,
62,1,44,deterministic,sequence concealed,contingent sound,2,2,0.6356,0.8,0,
62,1,45,deterministic,sequence concealed,contingent sound,4,4,0.5731,0.8,0,
62,1,46,deterministic,sequence concealed,contingent sound,6,6,0.4682,0.8,0,
62,1,47,deterministic,sequence concealed,contingent sound,2,2,0.6358,0.8,0,
62,1,48,deterministic,sequence concealed,contingent sound,3,3,0.6225,0.8,0,
62,1,49,deterministic,sequence concealed,contingent sound,4,4,0.5803,0.7,0,
62,1,50,deterministic,sequence concealed,contingent sound,5,5,0.4893,0.7,0,
62,1,51,deterministic,sequence concealed,contingent sound,6,6,0.4683,0.7,0,
62,1,52,deterministic,sequence concealed,contingent sound,4,4,0.5311,0.7,0,
62,1,53,deterministic,sequence concealed,contingent sound,1,1,0.5172,0.7,0,
62,1,54,deterministic,sequence concealed,contingent sound,3,3,1.1239,0.7,0,
62,1,55,deterministic,sequence concealed,contingent sound,6,6,0.5154,0.7,0,
62,1,56,deterministic,sequence concealed,contingent sound,1,1,0.4125,0.7,0,
62,1,57,deterministic,sequence concealed,contingent sound,4,4,0.5799,0.7,0,
62,1,58,deterministic,sequence concealed,contingent sound,2,2,0.5103,0.7,0,
62,1,59,deterministic,sequence concealed,contingent sound,5,5,0.5453,0.7,0,
62,1,60,deterministic,sequence concealed,contingent sound,1,1,0.4613,0.7,0,
62,1,61,deterministic,sequence concealed,contingent sound,6,6,0.4822,0.7,0,
62,1,62,deterministic,sequence concealed,contingent sound,5,5,0.7332,0.7,0,
62,1,63,deterministic,sequence concealed,contingent sound,2,2,0.4548,0.7,0,
62,1,64,deterministic,sequence concealed,contingent sound,1,1,0.4337,0.7,0,
62,1,65,deterministic,sequence concealed,contingent sound,5,5,0.5664,0.7,0,
62,1,66,deterministic,sequence concealed,contingent sound,3,3,0.4615,0.7,0,
62,1,67,deterministic,sequence concealed,contingent sound,2,2,0.4266,0.7,0,
62,1,68,deterministic,sequence concealed,contingent sound,6,6,0.4054,0.7,0,
62,1,69,deterministic,sequence concealed,contingent sound,3,3,0.4055,0.7,0,
62,1,70,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.7,0,
62,1,71,deterministic,sequence concealed,contingent sound,4,4,0.608,0.7,0,
62,1,72,deterministic,sequence concealed,contingent sound,3,3,0.8519,0.7,0,
62,1,73,deterministic,sequence concealed,contingent sound,1,1,0.5034,0.6,0,
62,1,74,deterministic,sequence concealed,contingent sound,2,2,0.4964,0.6,0,
62,1,75,deterministic,sequence concealed,contingent sound,4,4,0.4753,0.6,0,
62,1,76,deterministic,sequence concealed,contingent sound,6,6,0.4337,0.6,0,
62,1,77,deterministic,sequence concealed,contingent sound,2,6,-0.1453,0.6,1,
62,1,78,deterministic,sequence concealed,contingent sound,3,3,0.5326,0.6,0,
62,1,79,deterministic,sequence concealed,contingent sound,4,4,0.4476,0.6,0,
62,1,80,deterministic,sequence concealed,contingent sound,5,5,0.3364,0.6,0,
62,1,81,deterministic,sequence concealed,contingent sound,6,6,0.3638,0.6,0,
62,1,82,deterministic,sequence concealed,contingent sound,4,4,0.4825,0.6,0,
62,1,83,deterministic,sequence concealed,contingent sound,1,2,0.5101,0.6,1,
62,1,84,deterministic,sequence concealed,contingent sound,3,3,0.7157,0.6,0,
62,1,85,deterministic,sequence concealed,contingent sound,6,6,0.5783,0.6,0,
62,1,86,deterministic,sequence concealed,contingent sound,1,1,0.5451,0.6,0,
62,1,87,deterministic,sequence concealed,contingent sound,4,4,0.5242,0.6,0,
62,1,88,deterministic,sequence concealed,contingent sound,2,2,0.4404,0.6,0,
62,1,89,deterministic,sequence concealed,contingent sound,5,5,0.4683,0.6,0,
62,1,90,deterministic,sequence concealed,contingent sound,1,1,0.5033,0.6,0,
62,1,91,deterministic,sequence concealed,contingent sound,6,6,0.3498,0.6,0,
62,1,92,deterministic,sequence concealed,contingent sound,5,5,0.4335,0.6,0,
62,1,93,deterministic,sequence concealed,contingent sound,2,3,0.5381,0.6,1,
62,1,94,deterministic,sequence concealed,contingent sound,1,1,0.5866,0.6,0,
62,1,95,deterministic,sequence concealed,contingent sound,5,5,0.6986,0.6,0,
62,1,96,deterministic,sequence concealed,contingent sound,3,3,0.6131,0.6,0,
62,1,97,deterministic,sequence concealed,contingent sound,2,2,0.608,0.5,0,
62,1,98,deterministic,sequence concealed,contingent sound,6,6,0.5174,0.5,0,
62,1,99,deterministic,sequence concealed,contingent sound,3,2,0.4732,0.5,1,
62,1,100,deterministic,sequence concealed,contingent sound,5,5,0.7158,0.5,0,
62,1,101,deterministic,sequence concealed,contingent sound,4,4,0.5851,0.5,0,
62,1,102,deterministic,sequence concealed,contingent sound,3,3,0.4685,0.5,0,
62,1,103,deterministic,sequence concealed,contingent sound,1,2,0.4405,0.5,1,
62,1,104,deterministic,sequence concealed,contingent sound,2,2,0.6247,0.5,0,
62,1,105,deterministic,sequence concealed,contingent sound,4,4,0.6777,0.5,0,
62,1,106,deterministic,sequence concealed,contingent sound,6,6,0.4267,0.5,0,
62,1,107,deterministic,sequence concealed,contingent sound,2,2,0.4475,0.5,0,
62,1,108,deterministic,sequence concealed,contingent sound,3,3,0.4057,0.5,0,
62,1,109,deterministic,sequence concealed,contingent sound,4,4,0.4479,0.5,0,
62,1,110,deterministic,sequence concealed,contingent sound,5,5,0.4823,0.5,0,
62,1,111,deterministic,sequence concealed,contingent sound,6,6,0.4405,0.5,0,
62,1,112,deterministic,sequence concealed,contingent sound,4,4,0.4962,0.5,0,
62,1,113,deterministic,sequence concealed,contingent sound,1,1,0.4753,0.5,0,
62,1,114,deterministic,sequence concealed,contingent sound,3,3,0.4334,0.5,0,
62,1,115,deterministic,sequence concealed,contingent sound,6,6,0.4685,0.5,0,
62,1,116,deterministic,sequence concealed,contingent sound,1,1,0.3846,0.5,0,
62,1,117,deterministic,sequence concealed,contingent sound,4,5,0.4336,0.5,1,
62,1,118,deterministic,sequence concealed,contingent sound,2,2,0.6703,0.5,0,
62,1,119,deterministic,sequence concealed,contingent sound,5,5,0.7174,0.5,0,
62,1,120,deterministic,sequence concealed,contingent sound,1,1,0.5381,0.5,0,
62,1,121,deterministic,sequence concealed,contingent sound,6,6,0.3782,0.5,0,
62,1,122,deterministic,sequence concealed,contingent sound,5,5,0.3986,0.5,0,
62,1,123,deterministic,sequence concealed,contingent sound,2,3,0.4894,0.5,1,
62,1,124,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.5,0,
62,1,125,deterministic,sequence concealed,contingent sound,5,5,0.4893,0.5,0,
62,1,126,deterministic,sequence concealed,contingent sound,3,3,0.5451,0.5,0,
62,1,127,deterministic,sequence concealed,contingent sound,2,2,0.4801,0.5,0,
62,1,128,deterministic,sequence concealed,contingent sound,6,6,0.4058,0.5,0,
62,1,129,deterministic,sequence concealed,contingent sound,3,3,0.4613,0.5,0,
62,1,130,deterministic,sequence concealed,contingent sound,5,5,0.4751,0.5,0,
62,1,131,deterministic,sequence concealed,contingent sound,4,5,0.5245,0.5,1,
62,1,132,deterministic,sequence concealed,contingent sound,3,3,0.5219,0.5,0,
62,1,133,deterministic,sequence concealed,contingent sound,1,2,0.3358,0.5,1,
62,1,134,deterministic,sequence concealed,contingent sound,2,2,0.6599,0.5,0,
62,1,135,deterministic,sequence concealed,contingent sound,4,4,0.4878,0.5,0,
62,1,136,deterministic,sequence concealed,contingent sound,6,5,0.3923,0.5,1,
62,1,137,deterministic,sequence concealed,contingent sound,2,2,0.6284,0.5,0,
62,1,138,deterministic,sequence concealed,contingent sound,3,3,0.6477,0.5,0,
62,1,139,deterministic,sequence concealed,contingent sound,4,4,0.4962,0.5,0,
62,1,140,deterministic,sequence concealed,contingent sound,5,5,0.3359,0.5,0,
62,1,141,deterministic,sequence concealed,contingent sound,6,6,0.336,0.5,0,
62,1,142,deterministic,sequence concealed,contingent sound,4,4,0.4266,0.5,0,
62,1,143,deterministic,sequence concealed,contingent sound,1,1,0.4405,0.5,0,
62,1,144,deterministic,sequence concealed,contingent sound,3,3,0.4546,0.5,0,
62,2,145,deterministic,sequence concealed,contingent sound,6,6,0.4627,0.5,0,
62,2,146,deterministic,sequence concealed,contingent sound,1,2,0.3011,0.5,1,
62,2,147,deterministic,sequence concealed,contingent sound,4,4,0.3457,0.5,0,
62,2,148,deterministic,sequence concealed,contingent sound,2,2,0.4057,0.5,0,
62,2,149,deterministic,sequence concealed,contingent sound,5,5,0.4264,0.5,0,
62,2,150,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.5,0,
62,2,151,deterministic,sequence concealed,contingent sound,6,6,0.4335,0.5,0,
62,2,152,deterministic,sequence concealed,contingent sound,5,5,0.3917,0.5,0,
62,2,153,deterministic,sequence concealed,contingent sound,2,2,0.4336,0.5,0,
62,2,154,deterministic,sequence concealed,contingent sound,1,1,0.4126,0.5,0,
62,2,155,deterministic,sequence concealed,contingent sound,5,5,0.3852,0.5,0,
62,2,156,deterministic,sequence concealed,contingent sound,3,2,0.4129,0.5,1,
62,2,157,deterministic,sequence concealed,contingent sound,2,2,0.3704,0.5,0,
62,2,158,deterministic,sequence concealed,contingent sound,6,6,0.4265,0.5,0,
62,2,158,deterministic,sequence concealed,contingent sound,6,5,0.4266,0.5,1,
62,2,159,deterministic,sequence concealed,contingent sound,3,2,0.559,0.5,1,
62,2,160,deterministic,sequence concealed,contingent sound,5,5,0.4736,0.5,0,
62,2,161,deterministic,sequence concealed,contingent sound,4,4,0.462,0.5,0,
62,2,162,deterministic,sequence concealed,contingent sound,3,3,0.4337,0.5,0,
62,2,163,deterministic,sequence concealed,contingent sound,1,1,0.4265,0.5,0,
62,2,164,deterministic,sequence concealed,contingent sound,2,2,0.4619,0.5,0,
62,2,165,deterministic,sequence concealed,contingent sound,4,4,0.5453,0.5,0,
62,2,166,deterministic,sequence concealed,contingent sound,6,6,0.4477,0.5,0,
62,2,167,deterministic,sequence concealed,contingent sound,2,2,0.5031,0.5,0,
62,2,168,deterministic,sequence concealed,contingent sound,3,3,0.4596,0.5,0,
62,2,169,deterministic,sequence concealed,contingent sound,4,4,0.4336,0.5,0,
62,2,170,deterministic,sequence concealed,contingent sound,5,5,0.2871,0.5,0,
62,2,171,deterministic,sequence concealed,contingent sound,6,6,0.2801,0.5,0,
62,2,172,deterministic,sequence concealed,contingent sound,4,4,0.4406,0.5,0,
62,2,173,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.5,0,
62,2,174,deterministic,sequence concealed,contingent sound,3,3,0.4336,0.5,0,
62,2,175,deterministic,sequence concealed,contingent sound,6,6,0.4684,0.5,0,
62,2,176,deterministic,sequence concealed,contingent sound,1,1,0.4614,0.5,0,
62,2,177,deterministic,sequence concealed,contingent sound,4,4,0.4266,0.5,0,
62,2,178,deterministic,sequence concealed,contingent sound,2,2,0.5032,0.5,0,
62,2,179,deterministic,sequence concealed,contingent sound,5,5,0.469,0.5,0,
62,2,180,deterministic,sequence concealed,contingent sound,1,1,0.4614,0.5,0,
62,2,181,deterministic,sequence concealed,contingent sound,6,6,0.42,0.5,0,
62,2,182,deterministic,sequence concealed,contingent sound,5,5,0.4614,0.5,0,
62,2,183,deterministic,sequence concealed,contingent sound,2,3,0.6776,0.5,1,
62,2,184,deterministic,sequence concealed,contingent sound,1,1,0.3686,0.5,0,
62,2,185,deterministic,sequence concealed,contingent sound,5,5,0.3708,0.5,0,
62,2,186,deterministic,sequence concealed,contingent sound,3,2,0.3986,0.5,1,
62,2,187,deterministic,sequence concealed,contingent sound,2,2,0.4334,0.5,0,
62,2,188,deterministic,sequence concealed,contingent sound,6,6,0.3639,0.5,0,
62,2,189,deterministic,sequence concealed,contingent sound,3,2,0.2103,0.5,1,
62,2,190,deterministic,sequence concealed,contingent sound,5,3,-0.0166,0.5,1,
62,2,191,deterministic,sequence concealed,contingent sound,4,4,0.582,0.5,0,
62,2,192,deterministic,sequence concealed,contingent sound,3,3,0.5569,0.5,0,
62,2,193,deterministic,sequence concealed,contingent sound,1,2,0.2569,0.5,1,
62,2,194,deterministic,sequence concealed,contingent sound,2,2,0.4471,0.5,0,
62,2,195,deterministic,sequence concealed,contingent sound,4,3,0.4753,0.5,1,
62,2,196,deterministic,sequence concealed,contingent sound,6,6,0.4089,0.5,0,
62,2,197,deterministic,sequence concealed,contingent sound,2,2,0.5452,0.5,0,
62,2,198,deterministic,sequence concealed,contingent sound,3,3,0.4172,0.5,0,
62,2,199,deterministic,sequence concealed,contingent sound,4,4,0.3988,0.5,0,
62,2,200,deterministic,sequence concealed,contingent sound,5,5,0.3707,0.5,0,
62,2,201,deterministic,sequence concealed,contingent sound,6,6,0.4475,0.5,0,
62,2,202,deterministic,sequence concealed,contingent sound,4,4,0.4124,0.5,0,
62,2,203,deterministic,sequence concealed,contingent sound,1,1,0.4337,0.5,0,
62,2,204,deterministic,sequence concealed,contingent sound,3,3,0.4895,0.5,0,
62,2,205,deterministic,sequence concealed,contingent sound,6,5,0.3435,0.5,1,
62,2,206,deterministic,sequence concealed,contingent sound,1,1,0.3251,0.5,0,
62,2,207,deterministic,sequence concealed,contingent sound,4,4,0.3569,0.5,0,
62,2,208,deterministic,sequence concealed,contingent sound,2,1,0.4267,0.5,1,
62,2,209,deterministic,sequence concealed,contingent sound,5,4,0.6106,0.5,1,
62,2,210,deterministic,sequence concealed,contingent sound,1,1,0.42,0.5,0,
62,2,211,deterministic,sequence concealed,contingent sound,6,6,0.4544,0.5,0,
62,2,212,deterministic,sequence concealed,contingent sound,5,5,0.7752,0.5,0,
62,2,213,deterministic,sequence concealed,contingent sound,2,2,0.4317,0.5,0,
62,2,214,deterministic,sequence concealed,contingent sound,1,1,0.4684,0.5,0,
62,2,215,deterministic,sequence concealed,contingent sound,5,5,0.3987,0.5,0,
62,2,216,deterministic,sequence concealed,contingent sound,3,2,0.4615,0.5,1,
62,2,217,deterministic,sequence concealed,contingent sound,2,2,0.3877,0.5,0,
62,2,218,deterministic,sequence concealed,contingent sound,6,6,0.4056,0.5,0,
62,2,219,deterministic,sequence concealed,contingent sound,3,3,0.4753,0.5,0,
62,2,220,deterministic,sequence concealed,contingent sound,5,5,0.4549,0.5,0,
62,2,221,deterministic,sequence concealed,contingent sound,4,4,0.5102,0.5,0,
62,2,222,deterministic,sequence concealed,contingent sound,3,2,0.4242,0.5,1,
62,2,223,deterministic,sequence concealed,contingent sound,1,1,0.3983,0.5,0,
62,2,224,deterministic,sequence concealed,contingent sound,2,2,0.552,0.5,0,
62,2,225,deterministic,sequence concealed,contingent sound,4,4,0.4732,0.5,0,
62,2,226,deterministic,sequence concealed,contingent sound,6,6,0.4127,0.5,0,
62,2,227,deterministic,sequence concealed,contingent sound,2,2,0.5241,0.5,0,
62,2,228,deterministic,sequence concealed,contingent sound,3,3,0.5707,0.5,0,
62,2,229,deterministic,sequence concealed,contingent sound,4,4,0.4593,0.5,0,
62,2,230,deterministic,sequence concealed,contingent sound,5,5,0.2593,0.5,0,
62,2,231,deterministic,sequence concealed,contingent sound,6,6,0.2453,0.5,0,
62,2,232,deterministic,sequence concealed,contingent sound,4,4,0.3358,0.5,0,
62,2,233,deterministic,sequence concealed,contingent sound,1,1,0.3847,0.5,0,
62,2,234,deterministic,sequence concealed,contingent sound,3,3,0.4055,0.5,0,
62,2,235,deterministic,sequence concealed,contingent sound,6,3,-0.0407,0.5,1,
62,2,236,deterministic,sequence concealed,contingent sound,1,1,0.448,0.5,0,
62,2,237,deterministic,sequence concealed,contingent sound,4,5,0.2799,0.5,1,
62,2,238,deterministic,sequence concealed,contingent sound,2,4,0.2451,0.5,1,
62,2,239,deterministic,sequence concealed,contingent sound,5,4,0.3983,0.5,1,
62,2,240,deterministic,sequence concealed,contingent sound,1,5,0.0496,0.5,1,
62,2,241,deterministic,sequence concealed,contingent sound,6,6,0.6636,0.5,0,
62,2,242,deterministic,sequence concealed,contingent sound,5,5,0.3852,0.5,0,
62,2,243,deterministic,sequence concealed,contingent sound,2,2,0.6642,0.5,0,
62,2,244,deterministic,sequence concealed,contingent sound,1,1,0.413,0.5,0,
62,2,245,deterministic,sequence concealed,contingent sound,5,4,0.4056,0.5,1,
62,2,246,deterministic,sequence concealed,contingent sound,3,2,0.1121,0.5,1,
62,2,247,deterministic,sequence concealed,contingent sound,2,2,0.4852,0.5,0,
62,2,248,deterministic,sequence concealed,contingent sound,6,6,0.3992,0.5,0,
62,2,249,deterministic,sequence concealed,contingent sound,3,5,-0.2432,0.5,1,
62,2,250,deterministic,sequence concealed,contingent sound,5,5,0.6086,0.5,0,
62,2,251,deterministic,sequence concealed,contingent sound,4,3,0.508,0.5,1,
62,2,252,deterministic,sequence concealed,contingent sound,3,2,0.4408,0.5,1,
62,2,253,deterministic,sequence concealed,contingent sound,1,2,0.4749,0.5,1,
62,2,254,deterministic,sequence concealed,contingent sound,2,2,0.3738,0.5,0,
62,2,255,deterministic,sequence concealed,contingent sound,4,5,0.4754,0.5,1,
62,2,256,deterministic,sequence concealed,contingent sound,6,6,0.4121,0.5,0,
62,2,257,deterministic,sequence concealed,contingent sound,2,3,0.587,0.5,1,
62,2,258,deterministic,sequence concealed,contingent sound,3,4,0.3294,0.5,1,
62,2,259,deterministic,sequence concealed,contingent sound,4,5,0.419,0.5,1,
62,2,260,deterministic,sequence concealed,contingent sound,5,5,0.6247,0.5,0,
62,2,261,deterministic,sequence concealed,contingent sound,6,6,0.4962,0.5,0,
62,2,262,deterministic,sequence concealed,contingent sound,4,3,0.5731,0.5,1,
62,2,263,deterministic,sequence concealed,contingent sound,1,1,0.4906,0.5,0,
62,2,264,deterministic,sequence concealed,contingent sound,3,3,0.5242,0.5,0,
62,2,265,deterministic,sequence concealed,contingent sound,6,6,0.4522,0.5,0,
62,2,266,deterministic,sequence concealed,contingent sound,1,1,0.4754,0.5,0,
62,2,267,deterministic,sequence concealed,contingent sound,4,4,0.4336,0.5,0,
62,2,268,deterministic,sequence concealed,contingent sound,2,2,0.4197,0.5,0,
62,2,269,deterministic,sequence concealed,contingent sound,5,5,0.3289,0.5,0,
62,2,270,deterministic,sequence concealed,contingent sound,1,2,0.3568,0.5,1,
62,2,271,deterministic,sequence concealed,contingent sound,6,4,0.1959,0.5,1,
62,2,272,deterministic,sequence concealed,contingent sound,5,4,0.4923,0.5,1,
62,2,273,deterministic,sequence concealed,contingent sound,2,2,0.4713,0.5,0,
62,2,274,deterministic,sequence concealed,contingent sound,1,1,0.4615,0.5,0,
62,2,275,deterministic,sequence concealed,contingent sound,5,5,0.3359,0.5,0,
62,2,276,deterministic,sequence concealed,contingent sound,3,4,0.5745,0.5,1,
62,2,277,deterministic,sequence concealed,contingent sound,2,2,0.4455,0.5,0,
62,2,278,deterministic,sequence concealed,contingent sound,6,6,0.3708,0.5,0,
62,2,279,deterministic,sequence concealed,contingent sound,3,3,0.5034,0.5,0,
62,2,280,deterministic,sequence concealed,contingent sound,5,4,0.378,0.5,1,
62,2,281,deterministic,sequence concealed,contingent sound,4,4,0.2204,0.5,0,
62,2,282,deterministic,sequence concealed,contingent sound,3,3,0.4689,0.5,0,
62,2,283,deterministic,sequence concealed,contingent sound,1,1,0.5104,0.5,0,
62,2,284,deterministic,sequence concealed,contingent sound,2,2,0.3895,0.5,0,
62,2,285,deterministic,sequence concealed,contingent sound,4,4,0.5032,0.5,0,
62,2,286,deterministic,sequence concealed,contingent sound,6,6,0.4384,0.5,0,
62,2,287,deterministic,sequence concealed,contingent sound,2,2,0.3638,0.5,0,
62,2,288,deterministic,sequence concealed,contingent sound,3,3,0.4341,0.5,0,
62,3,289,deterministic,sequence concealed,contingent sound,4,4,0.5322,0.5,0,
62,3,290,deterministic,sequence concealed,contingent sound,5,5,0.3759,0.5,0,
62,3,291,deterministic,sequence concealed,contingent sound,6,6,0.3708,0.5,0,
62,3,292,deterministic,sequence concealed,contingent sound,4,4,0.301,0.5,0,
62,3,293,deterministic,sequence concealed,contingent sound,1,1,0.3428,0.5,0,
62,3,294,deterministic,sequence concealed,contingent sound,3,2,-0.243,0.5,1,
62,3,295,deterministic,sequence concealed,contingent sound,6,5,0.3869,0.5,1,
62,3,296,deterministic,sequence concealed,contingent sound,1,1,0.346,0.5,0,
62,3,297,deterministic,sequence concealed,contingent sound,4,3,0.4544,0.5,1,
62,3,298,deterministic,sequence concealed,contingent sound,2,4,0.29,0.5,1,
62,3,299,deterministic,sequence concealed,contingent sound,5,5,0.3006,0.5,0,
62,3,300,deterministic,sequence concealed,contingent sound,1,2,0.3921,0.5,1,
62,3,301,deterministic,sequence concealed,contingent sound,6,6,0.4503,0.5,0,
62,3,302,deterministic,sequence concealed,contingent sound,5,5,0.4613,0.5,0,
62,3,303,deterministic,sequence concealed,contingent sound,2,2,0.3987,0.5,0,
62,3,304,deterministic,sequence concealed,contingent sound,1,1,0.3433,0.5,0,
62,3,305,deterministic,sequence concealed,contingent sound,5,5,0.4058,0.5,0,
62,3,306,deterministic,sequence concealed,contingent sound,3,2,0.42,0.5,1,
62,3,307,deterministic,sequence concealed,contingent sound,2,2,0.4227,0.5,0,
62,3,308,deterministic,sequence concealed,contingent sound,6,5,0.4197,0.5,1,
62,3,309,deterministic,sequence concealed,contingent sound,3,2,0.2551,0.5,1,
62,3,310,deterministic,sequence concealed,contingent sound,5,6,0.3178,0.5,1,
62,3,311,deterministic,sequence concealed,contingent sound,4,2,0.5312,0.5,1,
62,3,312,deterministic,sequence concealed,contingent sound,3,4,0.5032,0.5,1,
62,3,313,deterministic,sequence concealed,contingent sound,1,1,0.4035,0.5,0,
62,3,314,deterministic,sequence concealed,contingent sound,2,2,0.4545,0.5,0,
62,3,315,deterministic,sequence concealed,contingent sound,4,2,0.4336,0.5,1,
62,3,316,deterministic,sequence concealed,contingent sound,6,6,0.503,0.5,0,
62,3,316,deterministic,sequence concealed,contingent sound,6,5,0.5031,0.5,1,
62,3,317,deterministic,sequence concealed,contingent sound,2,2,0.4453,0.5,0,
62,3,318,deterministic,sequence concealed,contingent sound,3,2,0.4268,0.5,1,
62,3,319,deterministic,sequence concealed,contingent sound,4,2,0.3495,0.5,1,
62,3,320,deterministic,sequence concealed,contingent sound,5,6,0.3805,0.5,1,
62,3,321,deterministic,sequence concealed,contingent sound,6,5,0.1714,0.5,1,
62,3,322,deterministic,sequence concealed,contingent sound,4,4,0.3736,0.5,0,
62,3,323,deterministic,sequence concealed,contingent sound,1,2,0.4543,0.5,1,
62,3,324,deterministic,sequence concealed,contingent sound,3,2,0.4573,0.5,1,
62,3,325,deterministic,sequence concealed,contingent sound,6,6,0.4822,0.5,0,
62,3,326,deterministic,sequence concealed,contingent sound,1,1,0.6775,0.5,0,
62,3,327,deterministic,sequence concealed,contingent sound,4,4,0.8284,0.5,0,
62,3,328,deterministic,sequence concealed,contingent sound,2,2,0.4483,0.5,0,
62,3,329,deterministic,sequence concealed,contingent sound,5,5,0.6359,0.5,0,
62,3,330,deterministic,sequence concealed,contingent sound,1,1,0.3965,0.5,0,
62,3,331,deterministic,sequence concealed,contingent sound,6,2,-0.2151,0.5,1,
62,3,332,deterministic,sequence concealed,contingent sound,5,5,0.6936,0.5,0,
62,3,333,deterministic,sequence concealed,contingent sound,2,2,0.3896,0.5,0,
62,3,334,deterministic,sequence concealed,contingent sound,1,2,0.3987,0.5,1,
62,3,335,deterministic,sequence concealed,contingent sound,5,5,0.3352,0.5,0,
62,3,336,deterministic,sequence concealed,contingent sound,3,5,0.3921,0.5,1,
62,3,337,deterministic,sequence concealed,contingent sound,2,2,0.4713,0.5,0,
62,3,338,deterministic,sequence concealed,contingent sound,6,6,0.5035,0.5,0,
62,3,339,deterministic,sequence concealed,contingent sound,3,3,0.6218,0.5,0,
62,3,340,deterministic,sequence concealed,contingent sound,5,5,0.4615,0.5,0,
62,3,341,deterministic,sequence concealed,contingent sound,4,4,0.5317,0.5,0,
62,3,342,deterministic,sequence concealed,contingent sound,3,3,0.8431,0.5,0,
62,3,343,deterministic,sequence concealed,contingent sound,1,1,0.4475,0.5,0,
62,3,344,deterministic,sequence concealed,contingent sound,2,2,0.6218,0.5,0,
62,3,345,deterministic,sequence concealed,contingent sound,4,4,0.5035,0.5,0,
62,3,346,deterministic,sequence concealed,contingent sound,6,6,0.4104,0.5,0,
