sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
57,1,77,deterministic,sequence concealed,contingent sound,1,1,0.4964,0.6,0,
57,1,78,deterministic,sequence concealed,contingent sound,6,6,0.4268,0.6,0,
57,1,79,deterministic,sequence concealed,contingent sound,4,4,0.5103,0.6,0,
57,1,80,deterministic,sequence concealed,contingent sound,1,1,0.7411,0.6,0,
57,1,81,deterministic,sequence concealed,contingent sound,2,2,0.4895,0.6,0,
57,1,82,deterministic,sequence concealed,contingent sound,3,3,0.4965,0.6,0,
57,1,83,deterministic,sequence concealed,contingent sound,4,4,0.4127,0.6,0,
57,1,84,deterministic,sequence concealed,contingent sound,5,5,0.3431,0.6,0,
57,1,85,deterministic,sequence concealed,contingent sound,3,3,0.601,0.6,0,
57,1,86,deterministic,sequence concealed,contingent sound,1,1,0.4408,0.6,0,
57,1,87,deterministic,sequence concealed,contingent sound,4,4,0.4967,0.6,0,
57,1,88,deterministic,sequence concealed,contingent sound,6,6,0.3923,0.6,0,
57,1,89,deterministic,sequence concealed,contingent sound,5,5,0.4058,0.6,0,
57,1,90,deterministic,sequence concealed,contingent sound,4,4,0.5662,0.6,0,
57,1,91,deterministic,sequence concealed,contingent sound,2,3,0.4547,0.6,1,
57,1,92,deterministic,sequence concealed,contingent sound,1,1,0.4296,0.6,0,
57,1,93,deterministic,sequence concealed,contingent sound,5,5,0.5591,0.6,0,
57,1,94,deterministic,sequence concealed,contingent sound,2,2,0.4893,0.6,0,
57,1,95,deterministic,sequence concealed,contingent sound,4,4,0.5105,0.6,0,
57,1,96,deterministic,sequence concealed,contingent sound,3,3,0.4407,0.6,0,
57,1,97,deterministic,sequence concealed,contingent sound,6,6,0.4477,0.5,0,
57,1,98,deterministic,sequence concealed,contingent sound,2,2,0.4477,0.5,0,
57,1,99,deterministic,sequence concealed,contingent sound,5,5,0.6988,0.5,0,
57,1,100,deterministic,sequence concealed,contingent sound,6,6,0.4061,0.5,0,
57,1,101,deterministic,sequence concealed,contingent sound,3,3,0.4894,0.5,0,
57,1,102,deterministic,sequence concealed,contingent sound,2,2,0.4475,0.5,0,
57,1,103,deterministic,sequence concealed,contingent sound,6,6,0.3919,0.5,0,
57,1,104,deterministic,sequence concealed,contingent sound,1,1,0.4825,0.5,0,
57,1,105,deterministic,sequence concealed,contingent sound,3,3,0.5174,0.5,0,
57,1,106,deterministic,sequence concealed,contingent sound,5,5,0.4619,0.5,0,
57,1,107,deterministic,sequence concealed,contingent sound,1,1,0.4686,0.5,0,
57,1,108,deterministic,sequence concealed,contingent sound,6,6,0.4824,0.5,0,
57,1,109,deterministic,sequence concealed,contingent sound,4,4,0.5662,0.5,0,
57,1,110,deterministic,sequence concealed,contingent sound,1,1,0.4918,0.5,0,
57,1,111,deterministic,sequence concealed,contingent sound,2,2,0.5314,0.5,0,
57,1,112,deterministic,sequence concealed,contingent sound,3,3,0.5292,0.5,0,
57,1,113,deterministic,sequence concealed,contingent sound,4,4,3.1453,0.5,0,
57,1,114,deterministic,sequence concealed,contingent sound,5,5,0.4198,0.5,0,
57,1,115,deterministic,sequence concealed,contingent sound,3,3,0.58,0.5,0,
57,1,116,deterministic,sequence concealed,contingent sound,1,1,0.5314,0.5,0,
57,1,117,deterministic,sequence concealed,contingent sound,4,4,0.5222,0.5,0,
57,1,118,deterministic,sequence concealed,contingent sound,6,6,0.3994,0.5,0,
57,1,119,deterministic,sequence concealed,contingent sound,5,5,0.4685,0.5,0,
57,1,120,deterministic,sequence concealed,contingent sound,4,4,0.622,0.5,0,
57,1,121,deterministic,sequence concealed,contingent sound,2,2,0.4737,0.5,0,
57,1,122,deterministic,sequence concealed,contingent sound,1,1,0.4826,0.5,0,
57,1,123,deterministic,sequence concealed,contingent sound,5,5,0.4551,0.5,0,
57,1,124,deterministic,sequence concealed,contingent sound,2,2,0.5594,0.5,0,
57,1,125,deterministic,sequence concealed,contingent sound,4,4,0.3968,0.5,0,
57,1,126,deterministic,sequence concealed,contingent sound,3,3,0.4891,0.5,0,
57,1,127,deterministic,sequence concealed,contingent sound,6,6,0.3781,0.5,0,
57,1,128,deterministic,sequence concealed,contingent sound,2,2,0.5804,0.5,0,
57,1,129,deterministic,sequence concealed,contingent sound,5,5,0.4384,0.5,0,
57,1,130,deterministic,sequence concealed,contingent sound,6,6,0.4073,0.5,0,
57,1,131,deterministic,sequence concealed,contingent sound,3,3,0.6008,0.5,0,
57,1,132,deterministic,sequence concealed,contingent sound,2,2,2.6806,0.5,0,
57,1,133,deterministic,sequence concealed,contingent sound,6,6,0.4317,0.5,0,
57,1,134,deterministic,sequence concealed,contingent sound,1,1,0.4823,0.5,0,
57,1,135,deterministic,sequence concealed,contingent sound,3,4,0.615,0.5,1,
57,1,136,deterministic,sequence concealed,contingent sound,5,5,0.6573,0.5,0,
57,1,137,deterministic,sequence concealed,contingent sound,1,1,0.6343,0.5,0,
57,1,138,deterministic,sequence concealed,contingent sound,6,6,0.4341,0.5,0,
57,1,139,deterministic,sequence concealed,contingent sound,4,4,0.6853,0.5,0,
57,1,140,deterministic,sequence concealed,contingent sound,1,1,0.5454,0.5,0,
57,1,141,deterministic,sequence concealed,contingent sound,2,2,0.2853,0.5,0,
57,1,142,deterministic,sequence concealed,contingent sound,3,3,0.5103,0.5,0,
57,1,143,deterministic,sequence concealed,contingent sound,4,4,0.4943,0.5,0,
57,1,144,deterministic,sequence concealed,contingent sound,5,5,0.3848,0.5,0,
57,2,145,deterministic,sequence concealed,contingent sound,3,3,0.4242,0.5,0,
57,2,146,deterministic,sequence concealed,contingent sound,1,1,0.4615,0.5,0,
57,2,147,deterministic,sequence concealed,contingent sound,4,4,0.4754,0.5,0,
57,2,148,deterministic,sequence concealed,contingent sound,6,6,0.4476,0.5,0,
57,2,149,deterministic,sequence concealed,contingent sound,5,5,0.4057,0.5,0,
57,2,150,deterministic,sequence concealed,contingent sound,4,4,0.4894,0.5,0,
57,2,151,deterministic,sequence concealed,contingent sound,2,2,0.4407,0.5,0,
57,2,152,deterministic,sequence concealed,contingent sound,1,1,0.5175,0.5,0,
57,2,153,deterministic,sequence concealed,contingent sound,5,5,0.4808,0.5,0,
57,2,154,deterministic,sequence concealed,contingent sound,2,2,0.5315,0.5,0,
57,2,155,deterministic,sequence concealed,contingent sound,4,4,0.4317,0.5,0,
57,2,156,deterministic,sequence concealed,contingent sound,3,3,0.5035,0.5,0,
57,2,157,deterministic,sequence concealed,contingent sound,6,6,0.3834,0.5,0,
57,2,158,deterministic,sequence concealed,contingent sound,2,2,0.5312,0.5,0,
57,2,159,deterministic,sequence concealed,contingent sound,5,5,0.4687,0.5,0,
57,2,160,deterministic,sequence concealed,contingent sound,6,6,0.3778,0.5,0,
57,2,161,deterministic,sequence concealed,contingent sound,3,3,0.5313,0.5,0,
57,2,162,deterministic,sequence concealed,contingent sound,2,2,0.42,0.5,0,
57,2,163,deterministic,sequence concealed,contingent sound,6,6,0.399,0.5,0,
57,2,164,deterministic,sequence concealed,contingent sound,1,1,0.8453,0.5,0,
57,2,165,deterministic,sequence concealed,contingent sound,3,3,0.5294,0.5,0,
57,2,166,deterministic,sequence concealed,contingent sound,5,5,0.3963,0.5,0,
57,2,167,deterministic,sequence concealed,contingent sound,1,1,0.3849,0.5,0,
57,2,168,deterministic,sequence concealed,contingent sound,6,6,0.3221,0.5,0,
57,2,169,deterministic,sequence concealed,contingent sound,4,5,0.5245,0.5,1,
57,2,170,deterministic,sequence concealed,contingent sound,1,1,0.6014,0.5,0,
57,2,171,deterministic,sequence concealed,contingent sound,2,2,0.5713,0.5,0,
57,2,172,deterministic,sequence concealed,contingent sound,3,3,0.5919,0.5,0,
57,2,173,deterministic,sequence concealed,contingent sound,4,4,0.3152,0.5,0,
57,2,174,deterministic,sequence concealed,contingent sound,5,5,0.5452,0.5,0,
57,2,175,deterministic,sequence concealed,contingent sound,3,3,0.5593,0.5,0,
57,2,176,deterministic,sequence concealed,contingent sound,1,1,0.5083,0.5,0,
57,2,177,deterministic,sequence concealed,contingent sound,4,4,0.5313,0.5,0,
57,2,178,deterministic,sequence concealed,contingent sound,6,6,0.4661,0.5,0,
57,2,179,deterministic,sequence concealed,contingent sound,5,5,0.3011,0.5,0,
57,2,180,deterministic,sequence concealed,contingent sound,4,5,0.3847,0.5,1,
57,2,181,deterministic,sequence concealed,contingent sound,2,2,0.6495,0.5,0,
57,2,182,deterministic,sequence concealed,contingent sound,1,1,0.42,0.5,0,
57,2,183,deterministic,sequence concealed,contingent sound,5,6,0.4545,0.5,1,
57,2,184,deterministic,sequence concealed,contingent sound,2,2,0.6147,0.5,0,
57,2,185,deterministic,sequence concealed,contingent sound,4,4,0.4106,0.5,0,
57,2,186,deterministic,sequence concealed,contingent sound,3,3,0.4336,0.5,0,
57,2,187,deterministic,sequence concealed,contingent sound,6,6,0.4266,0.5,0,
57,2,188,deterministic,sequence concealed,contingent sound,2,2,4.4483,0.5,0,
57,2,189,deterministic,sequence concealed,contingent sound,5,5,0.4874,0.5,0,
57,2,190,deterministic,sequence concealed,contingent sound,6,6,0.4479,0.5,0,
57,2,191,deterministic,sequence concealed,contingent sound,3,3,0.552,0.5,0,
57,2,192,deterministic,sequence concealed,contingent sound,2,2,0.4764,0.5,0,
57,2,193,deterministic,sequence concealed,contingent sound,6,6,0.3569,0.5,0,
57,2,194,deterministic,sequence concealed,contingent sound,1,1,0.4616,0.5,0,
57,2,195,deterministic,sequence concealed,contingent sound,3,2,0.4825,0.5,1,
57,2,196,deterministic,sequence concealed,contingent sound,5,5,0.5063,0.5,0,
57,2,197,deterministic,sequence concealed,contingent sound,1,1,0.5501,0.5,0,
57,2,198,deterministic,sequence concealed,contingent sound,6,6,0.4134,0.5,0,
57,2,199,deterministic,sequence concealed,contingent sound,4,3,0.5535,0.5,1,
57,2,200,deterministic,sequence concealed,contingent sound,1,1,0.5922,0.5,0,
57,2,201,deterministic,sequence concealed,contingent sound,2,2,0.4692,0.5,0,
57,2,202,deterministic,sequence concealed,contingent sound,3,3,0.4965,0.5,0,
57,2,203,deterministic,sequence concealed,contingent sound,4,4,0.5733,0.5,0,
57,2,204,deterministic,sequence concealed,contingent sound,5,6,0.4033,0.5,1,
57,2,205,deterministic,sequence concealed,contingent sound,3,5,0.3599,0.5,1,
57,2,206,deterministic,sequence concealed,contingent sound,1,1,0.5175,0.5,0,
57,2,207,deterministic,sequence concealed,contingent sound,4,4,0.4478,0.5,0,
57,2,208,deterministic,sequence concealed,contingent sound,6,6,0.4128,0.5,0,
57,2,209,deterministic,sequence concealed,contingent sound,5,5,0.3289,0.5,0,
57,2,210,deterministic,sequence concealed,contingent sound,4,5,0.3429,0.5,1,
57,2,211,deterministic,sequence concealed,contingent sound,2,2,0.6704,0.5,0,
57,2,212,deterministic,sequence concealed,contingent sound,1,1,0.6481,0.5,0,
57,2,213,deterministic,sequence concealed,contingent sound,5,5,0.4874,0.5,0,
57,2,214,deterministic,sequence concealed,contingent sound,2,2,0.4479,0.5,0,
57,2,215,deterministic,sequence concealed,contingent sound,4,5,0.469,0.5,1,
57,2,216,deterministic,sequence concealed,contingent sound,3,3,0.5658,0.5,0,
57,2,217,deterministic,sequence concealed,contingent sound,6,6,0.4175,0.5,0,
57,2,218,deterministic,sequence concealed,contingent sound,2,1,0.3779,0.5,1,
57,2,219,deterministic,sequence concealed,contingent sound,5,5,0.4714,0.5,0,
57,2,220,deterministic,sequence concealed,contingent sound,6,6,0.4685,0.5,0,
57,2,221,deterministic,sequence concealed,contingent sound,3,3,0.5104,0.5,0,
57,2,222,deterministic,sequence concealed,contingent sound,2,2,0.4552,0.5,0,
57,2,223,deterministic,sequence concealed,contingent sound,6,6,0.3778,0.5,0,
57,2,224,deterministic,sequence concealed,contingent sound,1,1,0.4197,0.5,0,
57,2,225,deterministic,sequence concealed,contingent sound,3,3,0.5731,0.5,0,
57,2,226,deterministic,sequence concealed,contingent sound,5,5,0.3409,0.5,0,
57,2,227,deterministic,sequence concealed,contingent sound,1,1,0.3987,0.5,0,
57,2,228,deterministic,sequence concealed,contingent sound,6,6,0.4546,0.5,0,
57,2,229,deterministic,sequence concealed,contingent sound,4,4,0.5453,0.5,0,
57,2,230,deterministic,sequence concealed,contingent sound,1,1,0.4966,0.5,0,
57,2,231,deterministic,sequence concealed,contingent sound,2,2,0.3995,0.5,0,
57,2,232,deterministic,sequence concealed,contingent sound,3,3,0.4336,0.5,0,
57,2,233,deterministic,sequence concealed,contingent sound,4,3,0.5383,0.5,1,
57,2,234,deterministic,sequence concealed,contingent sound,5,5,0.4529,0.5,0,
57,2,235,deterministic,sequence concealed,contingent sound,3,3,0.6081,0.5,0,
57,2,236,deterministic,sequence concealed,contingent sound,1,1,0.4315,0.5,0,
57,2,237,deterministic,sequence concealed,contingent sound,4,4,0.4407,0.5,0,
57,2,238,deterministic,sequence concealed,contingent sound,6,6,0.4058,0.5,0,
57,2,239,deterministic,sequence concealed,contingent sound,5,5,0.322,0.5,0,
57,2,240,deterministic,sequence concealed,contingent sound,4,5,0.3788,0.5,1,
57,2,241,deterministic,sequence concealed,contingent sound,2,2,0.4673,0.5,0,
57,2,242,deterministic,sequence concealed,contingent sound,1,2,0.3848,0.5,1,
57,2,243,deterministic,sequence concealed,contingent sound,5,6,0.4784,0.5,1,
57,2,244,deterministic,sequence concealed,contingent sound,2,2,0.6249,0.5,0,
57,2,245,deterministic,sequence concealed,contingent sound,4,4,0.5315,0.5,0,
57,2,246,deterministic,sequence concealed,contingent sound,3,3,0.5709,0.5,0,
57,2,247,deterministic,sequence concealed,contingent sound,6,6,0.3408,0.5,0,
57,2,248,deterministic,sequence concealed,contingent sound,2,3,0.4405,0.5,1,
57,2,249,deterministic,sequence concealed,contingent sound,5,5,0.4856,0.5,0,
57,2,250,deterministic,sequence concealed,contingent sound,6,6,0.4127,0.5,0,
57,2,251,deterministic,sequence concealed,contingent sound,3,3,0.4968,0.5,0,
57,2,252,deterministic,sequence concealed,contingent sound,2,2,0.482,0.5,0,
57,2,253,deterministic,sequence concealed,contingent sound,6,6,0.4128,0.5,0,
57,2,254,deterministic,sequence concealed,contingent sound,1,1,0.4479,0.5,0,
57,2,255,deterministic,sequence concealed,contingent sound,3,3,0.6012,0.5,0,
57,2,256,deterministic,sequence concealed,contingent sound,5,5,0.5039,0.5,0,
57,2,257,deterministic,sequence concealed,contingent sound,1,1,0.4595,0.5,0,
57,2,258,deterministic,sequence concealed,contingent sound,6,6,0.4129,0.5,0,
57,2,259,deterministic,sequence concealed,contingent sound,4,4,0.5109,0.5,0,
57,2,260,deterministic,sequence concealed,contingent sound,1,1,0.4317,0.5,0,
57,2,261,deterministic,sequence concealed,contingent sound,2,2,0.4758,0.5,0,
57,2,262,deterministic,sequence concealed,contingent sound,3,3,0.4337,0.5,0,
57,2,263,deterministic,sequence concealed,contingent sound,4,4,0.3011,0.5,0,
57,2,264,deterministic,sequence concealed,contingent sound,5,5,0.2801,0.5,0,
57,2,265,deterministic,sequence concealed,contingent sound,3,1,0.4545,0.5,1,
57,2,266,deterministic,sequence concealed,contingent sound,1,3,0.3224,0.5,1,
57,2,267,deterministic,sequence concealed,contingent sound,4,4,0.4191,0.5,0,
57,2,268,deterministic,sequence concealed,contingent sound,6,6,0.6008,0.5,0,
57,2,269,deterministic,sequence concealed,contingent sound,5,5,0.3688,0.5,0,
57,2,270,deterministic,sequence concealed,contingent sound,4,4,0.4544,0.5,0,
57,2,271,deterministic,sequence concealed,contingent sound,2,2,0.6221,0.5,0,
57,2,272,deterministic,sequence concealed,contingent sound,1,1,0.4614,0.5,0,
57,2,273,deterministic,sequence concealed,contingent sound,5,5,0.5661,0.5,0,
57,2,274,deterministic,sequence concealed,contingent sound,2,2,0.5315,0.5,0,
57,2,275,deterministic,sequence concealed,contingent sound,4,4,0.4454,0.5,0,
57,2,276,deterministic,sequence concealed,contingent sound,3,3,0.5318,0.5,0,
57,2,277,deterministic,sequence concealed,contingent sound,6,6,0.3992,0.5,0,
57,2,278,deterministic,sequence concealed,contingent sound,2,1,0.5104,0.5,1,
57,2,279,deterministic,sequence concealed,contingent sound,5,5,0.4252,0.5,0,
57,2,280,deterministic,sequence concealed,contingent sound,6,6,0.4475,0.5,0,
57,2,281,deterministic,sequence concealed,contingent sound,3,3,0.5523,0.5,0,
57,2,282,deterministic,sequence concealed,contingent sound,2,2,0.4546,0.5,0,
57,2,283,deterministic,sequence concealed,contingent sound,6,5,0.4127,0.5,1,
57,2,284,deterministic,sequence concealed,contingent sound,1,1,0.576,0.5,0,
57,2,285,deterministic,sequence concealed,contingent sound,3,3,0.6056,0.5,0,
57,2,286,deterministic,sequence concealed,contingent sound,5,5,0.399,0.5,0,
57,2,287,deterministic,sequence concealed,contingent sound,1,1,0.5663,0.5,0,
57,2,288,deterministic,sequence concealed,contingent sound,6,5,0.3059,0.5,1,
57,3,289,deterministic,sequence concealed,contingent sound,4,5,0.4142,0.5,1,
57,3,290,deterministic,sequence concealed,contingent sound,1,1,0.4752,0.5,0,
57,3,291,deterministic,sequence concealed,contingent sound,2,2,0.4826,0.5,0,
57,3,292,deterministic,sequence concealed,contingent sound,3,3,0.4756,0.5,0,
57,3,293,deterministic,sequence concealed,contingent sound,4,4,0.4895,0.5,0,
57,3,294,deterministic,sequence concealed,contingent sound,5,5,0.2801,0.5,0,
57,3,295,deterministic,sequence concealed,contingent sound,3,3,0.5522,0.5,0,
57,3,296,deterministic,sequence concealed,contingent sound,1,1,0.4246,0.5,0,
57,3,297,deterministic,sequence concealed,contingent sound,4,4,0.3709,0.5,0,
57,3,298,deterministic,sequence concealed,contingent sound,6,6,0.4197,0.5,0,
57,3,299,deterministic,sequence concealed,contingent sound,5,5,0.3778,0.5,0,
57,3,300,deterministic,sequence concealed,contingent sound,4,4,0.3921,0.5,0,
57,3,301,deterministic,sequence concealed,contingent sound,2,2,0.4476,0.5,0,
57,3,302,deterministic,sequence concealed,contingent sound,1,1,0.4546,0.5,0,
57,3,303,deterministic,sequence concealed,contingent sound,5,5,0.5173,0.5,0,
57,3,304,deterministic,sequence concealed,contingent sound,2,2,0.5314,0.5,0,
57,3,305,deterministic,sequence concealed,contingent sound,4,4,0.4039,0.5,0,
57,3,306,deterministic,sequence concealed,contingent sound,3,2,0.3918,0.5,1,
57,3,307,deterministic,sequence concealed,contingent sound,6,6,0.4513,0.5,0,
57,3,308,deterministic,sequence concealed,contingent sound,2,1,0.343,0.5,1,
57,3,309,deterministic,sequence concealed,contingent sound,5,5,0.4156,0.5,0,
57,3,310,deterministic,sequence concealed,contingent sound,6,6,0.4406,0.5,0,
57,3,311,deterministic,sequence concealed,contingent sound,3,3,0.4824,0.5,0,
57,3,312,deterministic,sequence concealed,contingent sound,2,2,0.3011,0.5,0,
57,3,313,deterministic,sequence concealed,contingent sound,6,6,0.4503,0.5,0,
57,3,314,deterministic,sequence concealed,contingent sound,1,1,0.4965,0.5,0,
57,3,315,deterministic,sequence concealed,contingent sound,3,3,0.4893,0.5,0,
57,3,316,deterministic,sequence concealed,contingent sound,5,5,0.3848,0.5,0,
57,3,317,deterministic,sequence concealed,contingent sound,1,1,0.4684,0.5,0,
57,3,318,deterministic,sequence concealed,contingent sound,6,6,0.294,0.5,0,
57,3,319,deterministic,sequence concealed,contingent sound,4,4,0.4685,0.5,0,
57,3,320,deterministic,sequence concealed,contingent sound,1,1,0.5173,0.5,0,
57,3,321,deterministic,sequence concealed,contingent sound,2,2,0.5639,0.5,0,
57,3,322,deterministic,sequence concealed,contingent sound,3,3,0.4617,0.5,0,
57,3,323,deterministic,sequence concealed,contingent sound,4,4,0.336,0.5,0,
57,3,324,deterministic,sequence concealed,contingent sound,5,5,0.3012,0.5,0,
57,3,325,deterministic,sequence concealed,contingent sound,3,2,0.5103,0.5,1,
57,3,326,deterministic,sequence concealed,contingent sound,1,1,0.4247,0.5,0,
57,3,327,deterministic,sequence concealed,contingent sound,4,4,0.3428,0.5,0,
57,3,328,deterministic,sequence concealed,contingent sound,6,6,0.4058,0.5,0,
57,3,329,deterministic,sequence concealed,contingent sound,5,5,0.5312,0.5,0,
57,3,330,deterministic,sequence concealed,contingent sound,4,4,0.3688,0.5,0,
57,3,331,deterministic,sequence concealed,contingent sound,2,2,0.6011,0.5,0,
57,3,332,deterministic,sequence concealed,contingent sound,1,1,0.5941,0.5,0,
57,3,333,deterministic,sequence concealed,contingent sound,5,6,0.3574,0.5,1,
57,3,334,deterministic,sequence concealed,contingent sound,2,2,0.5309,0.5,0,
57,3,335,deterministic,sequence concealed,contingent sound,4,5,0.4176,0.5,1,
57,3,336,deterministic,sequence concealed,contingent sound,3,3,0.6389,0.5,0,
57,3,337,deterministic,sequence concealed,contingent sound,6,6,0.4339,0.5,0,
57,3,338,deterministic,sequence concealed,contingent sound,2,2,0.4685,0.5,0,
57,3,339,deterministic,sequence concealed,contingent sound,5,5,0.3361,0.5,0,
57,3,340,deterministic,sequence concealed,contingent sound,6,6,0.5175,0.5,0,
57,3,341,deterministic,sequence concealed,contingent sound,3,4,0.4895,0.5,1,
57,3,342,deterministic,sequence concealed,contingent sound,2,2,0.6249,0.5,0,
57,3,343,deterministic,sequence concealed,contingent sound,6,6,0.4268,0.5,0,
57,3,344,deterministic,sequence concealed,contingent sound,1,1,0.3365,0.5,0,
57,3,345,deterministic,sequence concealed,contingent sound,3,3,0.4823,0.5,0,
57,3,346,deterministic,sequence concealed,contingent sound,5,5,0.3642,0.5,0,
57,3,347,deterministic,sequence concealed,contingent sound,1,2,0.4418,0.5,1,
57,3,348,deterministic,sequence concealed,contingent sound,6,6,0.4646,0.5,0,
