sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
26,2,190,deterministic,sequence concealed,contingent sound,6,6,0.3573,0.5,0,
26,2,191,deterministic,sequence concealed,contingent sound,2,2,0.2804,0.5,0,
26,2,192,deterministic,sequence concealed,contingent sound,4,4,0.4406,0.5,0,
26,2,193,deterministic,sequence concealed,contingent sound,6,6,0.343,0.5,0,
26,2,194,deterministic,sequence concealed,contingent sound,1,1,0.28,0.5,0,
26,2,195,deterministic,sequence concealed,contingent sound,2,2,0.3292,0.5,0,
26,2,196,deterministic,sequence concealed,contingent sound,5,5,0.2385,0.5,0,
26,2,197,deterministic,sequence concealed,contingent sound,1,1,0.3779,0.5,0,
26,2,198,deterministic,sequence concealed,contingent sound,4,4,0.3151,0.5,0,
26,2,199,deterministic,sequence concealed,contingent sound,3,3,0.2313,0.5,0,
26,2,200,deterministic,sequence concealed,contingent sound,2,2,0.2802,0.5,0,
26,2,201,deterministic,sequence concealed,contingent sound,1,1,0.2384,0.5,0,
26,2,202,deterministic,sequence concealed,contingent sound,3,3,0.4896,0.5,0,
26,2,203,deterministic,sequence concealed,contingent sound,6,6,0.3361,0.5,0,
26,2,204,deterministic,sequence concealed,contingent sound,4,5,0.3086,0.5,1,
26,2,205,deterministic,sequence concealed,contingent sound,1,1,0.3356,0.5,0,
26,2,206,deterministic,sequence concealed,contingent sound,5,5,0.3777,0.5,0,
26,2,207,deterministic,sequence concealed,contingent sound,4,4,0.4619,0.5,0,
26,2,208,deterministic,sequence concealed,contingent sound,2,2,0.2736,0.5,0,
26,2,209,deterministic,sequence concealed,contingent sound,3,3,0.4267,0.5,0,
26,2,210,deterministic,sequence concealed,contingent sound,4,3,0.4405,0.5,1,
26,2,211,deterministic,sequence concealed,contingent sound,5,5,0.4123,0.5,0,
26,2,212,deterministic,sequence concealed,contingent sound,6,6,0.308,0.5,0,
26,2,213,deterministic,sequence concealed,contingent sound,3,3,0.3498,0.5,0,
26,2,214,deterministic,sequence concealed,contingent sound,5,5,0.322,0.5,0,
26,2,215,deterministic,sequence concealed,contingent sound,2,2,0.2313,0.5,0,
26,2,216,deterministic,sequence concealed,contingent sound,6,6,0.287,0.5,0,
26,2,217,deterministic,sequence concealed,contingent sound,5,5,0.462,0.5,0,
26,2,218,deterministic,sequence concealed,contingent sound,3,3,0.3012,0.5,0,
26,2,219,deterministic,sequence concealed,contingent sound,1,1,0.343,0.5,0,
26,2,220,deterministic,sequence concealed,contingent sound,6,6,0.3849,0.5,0,
26,2,221,deterministic,sequence concealed,contingent sound,2,2,0.3221,0.5,0,
26,2,222,deterministic,sequence concealed,contingent sound,4,4,0.3917,0.5,0,
26,2,223,deterministic,sequence concealed,contingent sound,6,6,0.35,0.5,0,
26,2,224,deterministic,sequence concealed,contingent sound,1,1,0.3987,0.5,0,
26,2,225,deterministic,sequence concealed,contingent sound,2,2,0.3778,0.5,0,
26,2,226,deterministic,sequence concealed,contingent sound,5,5,0.2871,0.5,0,
26,2,227,deterministic,sequence concealed,contingent sound,1,1,0.3988,0.5,0,
26,2,228,deterministic,sequence concealed,contingent sound,4,4,0.2873,0.5,0,
26,2,229,deterministic,sequence concealed,contingent sound,3,2,0.3291,0.5,1,
26,2,230,deterministic,sequence concealed,contingent sound,2,3,0.304,0.5,1,
26,2,231,deterministic,sequence concealed,contingent sound,1,1,0.3215,0.5,0,
26,2,232,deterministic,sequence concealed,contingent sound,3,3,0.4129,0.5,0,
26,2,233,deterministic,sequence concealed,contingent sound,6,6,0.4057,0.5,0,
26,2,234,deterministic,sequence concealed,contingent sound,4,3,0.4058,0.5,1,
26,2,235,deterministic,sequence concealed,contingent sound,1,1,0.2452,0.5,0,
26,2,236,deterministic,sequence concealed,contingent sound,5,4,0.3294,0.5,1,
26,2,237,deterministic,sequence concealed,contingent sound,4,5,0.339,0.5,1,
26,2,238,deterministic,sequence concealed,contingent sound,2,3,0.2761,0.5,1,
26,2,239,deterministic,sequence concealed,contingent sound,3,3,0.4683,0.5,0,
26,2,240,deterministic,sequence concealed,contingent sound,4,5,0.3012,0.5,1,
26,2,241,deterministic,sequence concealed,contingent sound,5,5,0.4296,0.5,0,
26,2,242,deterministic,sequence concealed,contingent sound,6,6,0.3085,0.5,0,
26,2,243,deterministic,sequence concealed,contingent sound,3,3,0.4336,0.5,0,
26,2,244,deterministic,sequence concealed,contingent sound,5,5,0.329,0.5,0,
26,2,245,deterministic,sequence concealed,contingent sound,2,2,0.5035,0.5,0,
26,2,246,deterministic,sequence concealed,contingent sound,6,6,0.3291,0.5,0,
26,2,247,deterministic,sequence concealed,contingent sound,5,5,0.329,0.5,0,
26,2,248,deterministic,sequence concealed,contingent sound,3,5,-0.1662,0.5,1,
26,2,249,deterministic,sequence concealed,contingent sound,1,1,0.3445,0.5,0,
26,2,250,deterministic,sequence concealed,contingent sound,6,5,0.2663,0.5,1,
26,2,251,deterministic,sequence concealed,contingent sound,2,2,0.3183,0.5,0,
26,2,252,deterministic,sequence concealed,contingent sound,4,5,0.2453,0.5,1,
26,2,253,deterministic,sequence concealed,contingent sound,6,6,0.3841,0.5,0,
26,2,254,deterministic,sequence concealed,contingent sound,1,1,0.3708,0.5,0,
26,2,255,deterministic,sequence concealed,contingent sound,2,2,0.3012,0.5,0,
26,2,256,deterministic,sequence concealed,contingent sound,5,5,0.2591,0.5,0,
26,2,257,deterministic,sequence concealed,contingent sound,1,1,0.4197,0.5,0,
26,2,258,deterministic,sequence concealed,contingent sound,4,4,0.3086,0.5,0,
26,2,259,deterministic,sequence concealed,contingent sound,3,3,0.2731,0.5,0,
26,2,260,deterministic,sequence concealed,contingent sound,2,2,0.3151,0.5,0,
26,2,261,deterministic,sequence concealed,contingent sound,1,1,0.2593,0.5,0,
26,2,262,deterministic,sequence concealed,contingent sound,3,3,0.3501,0.5,0,
26,2,263,deterministic,sequence concealed,contingent sound,6,5,0.308,0.5,1,
26,2,264,deterministic,sequence concealed,contingent sound,4,4,0.4124,0.5,0,
26,2,265,deterministic,sequence concealed,contingent sound,1,2,0.3079,0.5,1,
26,2,266,deterministic,sequence concealed,contingent sound,5,5,0.5726,0.5,0,
26,2,267,deterministic,sequence concealed,contingent sound,4,4,0.3127,0.5,0,
26,2,268,deterministic,sequence concealed,contingent sound,2,2,0.2526,0.5,0,
26,2,269,deterministic,sequence concealed,contingent sound,3,3,0.4406,0.5,0,
26,2,270,deterministic,sequence concealed,contingent sound,4,4,0.3081,0.5,0,
26,2,271,deterministic,sequence concealed,contingent sound,5,5,0.2597,0.5,0,
26,2,272,deterministic,sequence concealed,contingent sound,6,6,0.3079,0.5,0,
26,2,273,deterministic,sequence concealed,contingent sound,3,3,0.3502,0.5,0,
26,2,274,deterministic,sequence concealed,contingent sound,5,5,0.3011,0.5,0,
26,2,275,deterministic,sequence concealed,contingent sound,2,2,0.329,0.5,0,
26,2,276,deterministic,sequence concealed,contingent sound,6,6,0.3707,0.5,0,
26,2,277,deterministic,sequence concealed,contingent sound,5,5,0.3777,0.5,0,
26,2,278,deterministic,sequence concealed,contingent sound,3,3,0.3848,0.5,0,
26,2,279,deterministic,sequence concealed,contingent sound,1,1,0.3086,0.5,0,
26,2,280,deterministic,sequence concealed,contingent sound,6,5,0.315,0.5,1,
26,2,281,deterministic,sequence concealed,contingent sound,2,2,0.4225,0.5,0,
26,2,282,deterministic,sequence concealed,contingent sound,4,4,0.3221,0.5,0,
26,2,283,deterministic,sequence concealed,contingent sound,6,6,0.3429,0.5,0,
26,2,284,deterministic,sequence concealed,contingent sound,1,1,0.3989,0.5,0,
26,2,285,deterministic,sequence concealed,contingent sound,2,2,0.2731,0.5,0,
26,2,286,deterministic,sequence concealed,contingent sound,5,5,0.3641,0.5,0,
26,2,287,deterministic,sequence concealed,contingent sound,1,1,0.3777,0.5,0,
26,2,288,deterministic,sequence concealed,contingent sound,4,4,0.3639,0.5,0,
26,3,289,deterministic,sequence concealed,contingent sound,3,3,0.3432,0.5,0,
26,3,290,deterministic,sequence concealed,contingent sound,2,2,0.3083,0.5,0,
26,3,291,deterministic,sequence concealed,contingent sound,1,1,0.3082,0.5,0,
26,3,292,deterministic,sequence concealed,contingent sound,3,3,0.336,0.5,0,
26,3,293,deterministic,sequence concealed,contingent sound,6,6,0.3295,0.5,0,
26,3,294,deterministic,sequence concealed,contingent sound,4,4,0.3917,0.5,0,
26,3,295,deterministic,sequence concealed,contingent sound,1,2,0.2594,0.5,1,
26,3,296,deterministic,sequence concealed,contingent sound,5,5,0.2937,0.5,0,
26,3,297,deterministic,sequence concealed,contingent sound,4,3,0.3219,0.5,1,
26,3,298,deterministic,sequence concealed,contingent sound,2,2,0.3737,0.5,0,
26,3,299,deterministic,sequence concealed,contingent sound,3,3,0.364,0.5,0,
26,3,300,deterministic,sequence concealed,contingent sound,4,4,0.2593,0.5,0,
26,3,301,deterministic,sequence concealed,contingent sound,5,5,0.2732,0.5,0,
26,3,302,deterministic,sequence concealed,contingent sound,6,6,0.2869,0.5,0,
26,3,303,deterministic,sequence concealed,contingent sound,3,3,0.3084,0.5,0,
26,3,304,deterministic,sequence concealed,contingent sound,5,5,0.3709,0.5,0,
26,3,305,deterministic,sequence concealed,contingent sound,2,2,0.3291,0.5,0,
26,3,306,deterministic,sequence concealed,contingent sound,6,6,0.3291,0.5,0,
26,3,307,deterministic,sequence concealed,contingent sound,5,4,0.3499,0.5,1,
26,3,308,deterministic,sequence concealed,contingent sound,3,3,0.2867,0.5,0,
26,3,309,deterministic,sequence concealed,contingent sound,1,1,0.3779,0.5,0,
26,3,310,deterministic,sequence concealed,contingent sound,6,6,0.3849,0.5,0,
26,3,311,deterministic,sequence concealed,contingent sound,2,2,0.2523,0.5,0,
26,3,312,deterministic,sequence concealed,contingent sound,4,4,0.4197,0.5,0,
26,3,313,deterministic,sequence concealed,contingent sound,6,6,0.3291,0.5,0,
26,3,314,deterministic,sequence concealed,contingent sound,1,1,0.3081,0.5,0,
26,3,315,deterministic,sequence concealed,contingent sound,2,2,0.392,0.5,0,
26,3,316,deterministic,sequence concealed,contingent sound,5,5,0.3499,0.5,0,
26,3,317,deterministic,sequence concealed,contingent sound,1,1,0.357,0.5,0,
26,3,318,deterministic,sequence concealed,contingent sound,4,4,0.343,0.5,0,
26,3,319,deterministic,sequence concealed,contingent sound,3,2,0.2802,0.5,1,
26,3,320,deterministic,sequence concealed,contingent sound,2,2,0.4612,0.5,0,
26,3,321,deterministic,sequence concealed,contingent sound,1,1,0.4056,0.5,0,
26,3,322,deterministic,sequence concealed,contingent sound,3,4,0.357,0.5,1,
26,3,323,deterministic,sequence concealed,contingent sound,6,6,0.3219,0.5,0,
26,3,324,deterministic,sequence concealed,contingent sound,4,4,0.308,0.5,0,
26,3,325,deterministic,sequence concealed,contingent sound,1,1,0.357,0.5,0,
26,3,326,deterministic,sequence concealed,contingent sound,5,5,0.3849,0.5,0,
26,3,327,deterministic,sequence concealed,contingent sound,4,4,0.4267,0.5,0,
26,3,328,deterministic,sequence concealed,contingent sound,2,2,0.322,0.5,0,
26,3,329,deterministic,sequence concealed,contingent sound,3,3,0.3638,0.5,0,
26,3,330,deterministic,sequence concealed,contingent sound,4,5,0.2943,0.5,1,
26,3,331,deterministic,sequence concealed,contingent sound,5,5,0.4121,0.5,0,
26,3,332,deterministic,sequence concealed,contingent sound,6,6,0.3151,0.5,0,
26,3,333,deterministic,sequence concealed,contingent sound,3,3,0.3574,0.5,0,
26,3,334,deterministic,sequence concealed,contingent sound,5,4,0.3294,0.5,1,
26,3,335,deterministic,sequence concealed,contingent sound,2,1,0.311,0.5,1,
26,3,336,deterministic,sequence concealed,contingent sound,6,6,0.4365,0.5,0,
26,3,337,deterministic,sequence concealed,contingent sound,5,5,0.3849,0.5,0,
26,3,338,deterministic,sequence concealed,contingent sound,3,3,0.35,0.5,0,
26,3,339,deterministic,sequence concealed,contingent sound,1,1,0.3219,0.5,0,
26,3,340,deterministic,sequence concealed,contingent sound,6,6,0.3639,0.5,0,
26,3,341,deterministic,sequence concealed,contingent sound,2,2,0.3499,0.5,0,
26,3,342,deterministic,sequence concealed,contingent sound,4,5,0.3778,0.5,1,
26,3,343,deterministic,sequence concealed,contingent sound,6,6,0.3776,0.5,0,
26,3,344,deterministic,sequence concealed,contingent sound,1,2,0.308,0.5,1,
26,3,345,deterministic,sequence concealed,contingent sound,2,1,0.3877,0.5,1,
26,3,346,deterministic,sequence concealed,contingent sound,5,5,0.3635,0.5,0,
26,3,347,deterministic,sequence concealed,contingent sound,1,1,0.4478,0.5,0,
26,3,348,deterministic,sequence concealed,contingent sound,4,4,0.3847,0.5,0,
