sid,bid,tid,material,instructions,effects,stimulus_location,response_location,response_time,response_deadline,error,confidence
10,1,69,deterministic,sequence concealed,contingent sound,4,5,0.4268,0.7,1,
10,1,70,deterministic,sequence concealed,contingent sound,1,1,0.2938,0.7,0,
10,1,71,deterministic,sequence concealed,contingent sound,6,6,0.4266,0.7,0,
10,1,72,deterministic,sequence concealed,contingent sound,4,4,0.4966,0.7,0,
10,1,73,deterministic,sequence concealed,contingent sound,2,2,0.5175,0.6,0,
10,1,74,deterministic,sequence concealed,contingent sound,5,5,0.3709,0.6,0,
10,1,75,deterministic,sequence concealed,contingent sound,4,4,0.3639,0.6,0,
10,1,76,deterministic,sequence concealed,contingent sound,6,6,0.3151,0.6,0,
10,1,77,deterministic,sequence concealed,contingent sound,3,4,0.343,0.6,1,
10,1,78,deterministic,sequence concealed,contingent sound,5,6,0.3354,0.6,1,
10,1,79,deterministic,sequence concealed,contingent sound,6,6,0.3388,0.6,0,
10,1,80,deterministic,sequence concealed,contingent sound,2,2,0.5105,0.6,0,
10,1,81,deterministic,sequence concealed,contingent sound,3,3,0.3848,0.6,0,
10,1,82,deterministic,sequence concealed,contingent sound,6,6,0.3427,0.6,0,
10,1,83,deterministic,sequence concealed,contingent sound,5,4,0.4898,0.6,1,
10,1,84,deterministic,sequence concealed,contingent sound,1,1,0.4332,0.6,0,
10,1,85,deterministic,sequence concealed,contingent sound,3,3,0.4476,0.6,0,
10,1,86,deterministic,sequence concealed,contingent sound,2,2,0.4477,0.6,0,
10,1,87,deterministic,sequence concealed,contingent sound,4,4,0.4057,0.6,0,
10,1,88,deterministic,sequence concealed,contingent sound,3,3,0.3778,0.6,0,
10,1,89,deterministic,sequence concealed,contingent sound,1,1,0.35,0.6,0,
10,1,90,deterministic,sequence concealed,contingent sound,2,2,0.4127,0.6,0,
10,1,91,deterministic,sequence concealed,contingent sound,6,6,0.4128,0.6,0,
10,1,92,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.6,0,
10,1,93,deterministic,sequence concealed,contingent sound,4,4,0.3848,0.6,0,
10,1,94,deterministic,sequence concealed,contingent sound,5,5,0.5522,0.6,0,
10,1,95,deterministic,sequence concealed,contingent sound,2,2,0.3709,0.6,0,
10,1,96,deterministic,sequence concealed,contingent sound,1,1,0.5242,0.6,0,
10,1,97,deterministic,sequence concealed,contingent sound,5,4,0.4549,0.5,1,
10,1,98,deterministic,sequence concealed,contingent sound,3,3,0.3178,0.5,0,
10,1,99,deterministic,sequence concealed,contingent sound,4,4,0.3569,0.5,0,
10,1,100,deterministic,sequence concealed,contingent sound,1,1,0.4266,0.5,0,
10,1,101,deterministic,sequence concealed,contingent sound,6,6,0.4128,0.5,0,
10,1,102,deterministic,sequence concealed,contingent sound,4,4,0.4198,0.5,0,
10,1,103,deterministic,sequence concealed,contingent sound,2,2,0.4756,0.5,0,
10,1,104,deterministic,sequence concealed,contingent sound,5,5,0.4825,0.5,0,
10,1,105,deterministic,sequence concealed,contingent sound,4,4,0.3707,0.5,0,
10,1,106,deterministic,sequence concealed,contingent sound,6,6,0.4197,0.5,0,
10,1,107,deterministic,sequence concealed,contingent sound,3,3,0.3568,0.5,0,
10,1,108,deterministic,sequence concealed,contingent sound,5,5,0.4547,0.5,0,
10,1,109,deterministic,sequence concealed,contingent sound,6,6,0.4058,0.5,0,
10,1,110,deterministic,sequence concealed,contingent sound,2,2,0.6219,0.5,0,
10,1,111,deterministic,sequence concealed,contingent sound,3,3,0.5245,0.5,0,
10,1,112,deterministic,sequence concealed,contingent sound,6,6,0.3849,0.5,0,
10,1,113,deterministic,sequence concealed,contingent sound,5,5,0.448,0.5,0,
10,1,114,deterministic,sequence concealed,contingent sound,1,2,0.308,0.5,1,
10,1,115,deterministic,sequence concealed,contingent sound,3,3,0.3667,0.5,0,
10,1,116,deterministic,sequence concealed,contingent sound,2,4,-0.1943,0.5,1,
10,1,117,deterministic,sequence concealed,contingent sound,4,4,0.4149,0.5,0,
10,1,118,deterministic,sequence concealed,contingent sound,3,3,0.3431,0.5,0,
10,1,119,deterministic,sequence concealed,contingent sound,1,1,0.3358,0.5,0,
10,1,120,deterministic,sequence concealed,contingent sound,2,2,0.3011,0.5,0,
10,1,121,deterministic,sequence concealed,contingent sound,6,6,0.294,0.5,0,
10,1,122,deterministic,sequence concealed,contingent sound,1,1,0.2801,0.5,0,
10,1,123,deterministic,sequence concealed,contingent sound,4,4,0.3221,0.5,0,
10,1,124,deterministic,sequence concealed,contingent sound,5,5,0.3151,0.5,0,
10,1,125,deterministic,sequence concealed,contingent sound,2,2,0.3361,0.5,0,
10,1,126,deterministic,sequence concealed,contingent sound,1,2,0.315,0.5,1,
10,1,127,deterministic,sequence concealed,contingent sound,5,2,0.182,0.5,1,
10,1,128,deterministic,sequence concealed,contingent sound,3,2,0.2553,0.5,1,
10,1,129,deterministic,sequence concealed,contingent sound,4,4,0.4922,0.5,0,
10,1,130,deterministic,sequence concealed,contingent sound,1,1,0.3498,0.5,0,
10,1,131,deterministic,sequence concealed,contingent sound,6,6,0.2663,0.5,0,
10,1,132,deterministic,sequence concealed,contingent sound,4,5,0.3359,0.5,1,
10,1,133,deterministic,sequence concealed,contingent sound,2,2,0.325,0.5,0,
10,1,134,deterministic,sequence concealed,contingent sound,5,5,0.2942,0.5,0,
10,1,135,deterministic,sequence concealed,contingent sound,4,3,0.2527,0.5,1,
10,1,136,deterministic,sequence concealed,contingent sound,6,1,0.1268,0.5,1,
10,1,137,deterministic,sequence concealed,contingent sound,3,2,0.3912,0.5,1,
10,1,138,deterministic,sequence concealed,contingent sound,5,5,0.2962,0.5,0,
10,1,139,deterministic,sequence concealed,contingent sound,6,6,-0.1247,0.5,0,
10,1,140,deterministic,sequence concealed,contingent sound,2,2,0.4705,0.5,0,
10,1,141,deterministic,sequence concealed,contingent sound,3,3,0.3638,0.5,0,
10,1,142,deterministic,sequence concealed,contingent sound,6,6,0.3011,0.5,0,
10,1,143,deterministic,sequence concealed,contingent sound,5,5,0.3638,0.5,0,
10,1,144,deterministic,sequence concealed,contingent sound,1,1,0.5319,0.5,0,
10,2,145,deterministic,sequence concealed,contingent sound,3,3,0.4291,0.5,0,
10,2,146,deterministic,sequence concealed,contingent sound,2,2,0.3917,0.5,0,
10,2,147,deterministic,sequence concealed,contingent sound,4,5,0.315,0.5,1,
10,2,148,deterministic,sequence concealed,contingent sound,3,2,0.2971,0.5,1,
10,2,149,deterministic,sequence concealed,contingent sound,1,1,0.2692,0.5,0,
10,2,150,deterministic,sequence concealed,contingent sound,2,3,0.336,0.5,1,
10,2,151,deterministic,sequence concealed,contingent sound,6,6,0.311,0.5,0,
10,2,152,deterministic,sequence concealed,contingent sound,1,1,0.3499,0.5,0,
10,2,153,deterministic,sequence concealed,contingent sound,4,4,0.2942,0.5,0,
10,2,154,deterministic,sequence concealed,contingent sound,5,5,0.3081,0.5,0,
10,2,155,deterministic,sequence concealed,contingent sound,2,2,0.2734,0.5,0,
10,2,156,deterministic,sequence concealed,contingent sound,1,1,0.4615,0.5,0,
10,2,157,deterministic,sequence concealed,contingent sound,5,5,0.3708,0.5,0,
10,2,158,deterministic,sequence concealed,contingent sound,3,3,0.2872,0.5,0,
10,2,159,deterministic,sequence concealed,contingent sound,4,4,0.2801,0.5,0,
10,2,160,deterministic,sequence concealed,contingent sound,1,1,0.3359,0.5,0,
10,2,161,deterministic,sequence concealed,contingent sound,6,6,0.3152,0.5,0,
10,2,162,deterministic,sequence concealed,contingent sound,4,5,0.4755,0.5,1,
10,2,163,deterministic,sequence concealed,contingent sound,2,2,0.3044,0.5,0,
10,2,164,deterministic,sequence concealed,contingent sound,5,5,0.35,0.5,0,
10,2,165,deterministic,sequence concealed,contingent sound,4,4,0.2871,0.5,0,
10,2,166,deterministic,sequence concealed,contingent sound,6,6,0.2803,0.5,0,
10,2,167,deterministic,sequence concealed,contingent sound,3,3,0.3569,0.5,0,
10,2,168,deterministic,sequence concealed,contingent sound,5,5,0.5382,0.5,0,
10,2,169,deterministic,sequence concealed,contingent sound,6,6,0.3572,0.5,0,
10,2,170,deterministic,sequence concealed,contingent sound,2,1,0.2943,0.5,1,
10,2,171,deterministic,sequence concealed,contingent sound,3,4,0.231,0.5,1,
10,2,172,deterministic,sequence concealed,contingent sound,6,5,0.1684,0.5,1,
10,2,173,deterministic,sequence concealed,contingent sound,5,4,0.3037,0.5,1,
10,2,174,deterministic,sequence concealed,contingent sound,1,1,0.3565,0.5,0,
10,2,175,deterministic,sequence concealed,contingent sound,3,3,0.35,0.5,0,
10,2,176,deterministic,sequence concealed,contingent sound,2,2,0.2731,0.5,0,
10,2,177,deterministic,sequence concealed,contingent sound,4,5,0.2945,0.5,1,
10,2,178,deterministic,sequence concealed,contingent sound,3,5,0.3007,0.5,1,
10,2,179,deterministic,sequence concealed,contingent sound,1,3,0.3215,0.5,1,
10,2,180,deterministic,sequence concealed,contingent sound,2,6,-0.1564,0.5,1,
10,2,181,deterministic,sequence concealed,contingent sound,6,6,0.3396,0.5,0,
10,2,182,deterministic,sequence concealed,contingent sound,1,1,0.2731,0.5,0,
10,2,183,deterministic,sequence concealed,contingent sound,4,4,0.3015,0.5,0,
10,2,184,deterministic,sequence concealed,contingent sound,5,5,0.4266,0.5,0,
10,2,185,deterministic,sequence concealed,contingent sound,2,2,0.3434,0.5,0,
10,2,186,deterministic,sequence concealed,contingent sound,1,1,0.3569,0.5,0,
10,2,187,deterministic,sequence concealed,contingent sound,5,4,0.3435,0.5,1,
10,2,188,deterministic,sequence concealed,contingent sound,3,2,0.2799,0.5,1,
10,2,189,deterministic,sequence concealed,contingent sound,4,5,0.2899,0.5,1,
10,2,190,deterministic,sequence concealed,contingent sound,1,4,-0.1474,0.5,1,
10,2,191,deterministic,sequence concealed,contingent sound,6,6,0.3674,0.5,0,
10,2,192,deterministic,sequence concealed,contingent sound,4,4,0.3221,0.5,0,
10,2,193,deterministic,sequence concealed,contingent sound,2,1,0.4545,0.5,1,
10,2,194,deterministic,sequence concealed,contingent sound,5,4,0.3493,0.5,1,
10,2,195,deterministic,sequence concealed,contingent sound,4,4,0.4437,0.5,0,
10,2,196,deterministic,sequence concealed,contingent sound,6,6,0.4128,0.5,0,
10,2,197,deterministic,sequence concealed,contingent sound,3,3,0.322,0.5,0,
10,2,198,deterministic,sequence concealed,contingent sound,5,5,0.3639,0.5,0,
10,2,199,deterministic,sequence concealed,contingent sound,6,6,0.4478,0.5,0,
10,2,199,deterministic,sequence concealed,contingent sound,6,4,0.448,0.5,1,
10,2,200,deterministic,sequence concealed,contingent sound,2,2,0.4058,0.5,0,
10,2,201,deterministic,sequence concealed,contingent sound,3,2,0.4335,0.5,1,
10,2,202,deterministic,sequence concealed,contingent sound,6,6,0.3673,0.5,0,
10,2,203,deterministic,sequence concealed,contingent sound,5,4,0.3429,0.5,1,
10,2,204,deterministic,sequence concealed,contingent sound,1,1,0.3318,0.5,0,
10,2,205,deterministic,sequence concealed,contingent sound,3,3,0.343,0.5,0,
10,2,206,deterministic,sequence concealed,contingent sound,2,2,0.2454,0.5,0,
10,2,207,deterministic,sequence concealed,contingent sound,4,4,0.392,0.5,0,
10,2,208,deterministic,sequence concealed,contingent sound,3,3,0.336,0.5,0,
10,2,209,deterministic,sequence concealed,contingent sound,1,1,0.371,0.5,0,
10,2,210,deterministic,sequence concealed,contingent sound,2,2,0.4615,0.5,0,
10,2,211,deterministic,sequence concealed,contingent sound,6,6,0.3778,0.5,0,
10,2,212,deterministic,sequence concealed,contingent sound,1,1,0.3918,0.5,0,
10,2,213,deterministic,sequence concealed,contingent sound,4,4,0.3708,0.5,0,
10,2,214,deterministic,sequence concealed,contingent sound,5,5,0.3707,0.5,0,
10,2,215,deterministic,sequence concealed,contingent sound,2,3,0.336,0.5,1,
10,2,216,deterministic,sequence concealed,contingent sound,1,2,0.3394,0.5,1,
10,2,217,deterministic,sequence concealed,contingent sound,5,6,0.2174,0.5,1,
10,2,218,deterministic,sequence concealed,contingent sound,3,3,0.3075,0.5,0,
10,2,219,deterministic,sequence concealed,contingent sound,4,3,0.3846,0.5,1,
10,2,220,deterministic,sequence concealed,contingent sound,1,2,0.2798,0.5,1,
10,2,221,deterministic,sequence concealed,contingent sound,6,6,0.193,0.5,0,
10,2,222,deterministic,sequence concealed,contingent sound,4,4,0.378,0.5,0,
10,2,223,deterministic,sequence concealed,contingent sound,2,2,0.3778,0.5,0,
10,2,224,deterministic,sequence concealed,contingent sound,5,5,0.3431,0.5,0,
10,2,225,deterministic,sequence concealed,contingent sound,4,4,0.3988,0.5,0,
10,2,226,deterministic,sequence concealed,contingent sound,6,6,0.3569,0.5,0,
10,2,227,deterministic,sequence concealed,contingent sound,3,3,0.4546,0.5,0,
10,2,228,deterministic,sequence concealed,contingent sound,5,5,0.4406,0.5,0,
10,2,229,deterministic,sequence concealed,contingent sound,6,6,0.3988,0.5,0,
10,2,230,deterministic,sequence concealed,contingent sound,2,2,0.4196,0.5,0,
10,2,231,deterministic,sequence concealed,contingent sound,3,3,0.3783,0.5,0,
10,2,232,deterministic,sequence concealed,contingent sound,6,6,0.3778,0.5,0,
10,2,233,deterministic,sequence concealed,contingent sound,5,5,0.4825,0.5,0,
10,2,234,deterministic,sequence concealed,contingent sound,1,1,0.35,0.5,0,
10,2,235,deterministic,sequence concealed,contingent sound,3,3,0.392,0.5,0,
10,2,236,deterministic,sequence concealed,contingent sound,2,2,0.329,0.5,0,
10,2,237,deterministic,sequence concealed,contingent sound,4,4,0.3221,0.5,0,
10,2,238,deterministic,sequence concealed,contingent sound,3,3,0.35,0.5,0,
10,2,239,deterministic,sequence concealed,contingent sound,1,1,0.3709,0.5,0,
10,2,240,deterministic,sequence concealed,contingent sound,2,2,0.3848,0.5,0,
10,2,241,deterministic,sequence concealed,contingent sound,6,6,0.3569,0.5,0,
10,2,242,deterministic,sequence concealed,contingent sound,1,1,0.3082,0.5,0,
10,2,243,deterministic,sequence concealed,contingent sound,4,4,0.3917,0.5,0,
10,2,244,deterministic,sequence concealed,contingent sound,5,5,0.3987,0.5,0,
10,2,245,deterministic,sequence concealed,contingent sound,2,2,0.357,0.5,0,
10,2,246,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
10,2,247,deterministic,sequence concealed,contingent sound,5,6,0.35,0.5,1,
10,2,248,deterministic,sequence concealed,contingent sound,3,3,0.1862,0.5,0,
10,2,249,deterministic,sequence concealed,contingent sound,4,4,0.4683,0.5,0,
10,2,250,deterministic,sequence concealed,contingent sound,1,1,0.4129,0.5,0,
10,2,251,deterministic,sequence concealed,contingent sound,6,6,0.4196,0.5,0,
10,2,252,deterministic,sequence concealed,contingent sound,4,4,0.4265,0.5,0,
10,2,253,deterministic,sequence concealed,contingent sound,2,2,0.3638,0.5,0,
10,2,254,deterministic,sequence concealed,contingent sound,5,5,0.5314,0.5,0,
10,2,255,deterministic,sequence concealed,contingent sound,4,4,0.4733,0.5,0,
10,2,256,deterministic,sequence concealed,contingent sound,6,6,0.2872,0.5,0,
10,2,257,deterministic,sequence concealed,contingent sound,3,1,0.3082,0.5,1,
10,2,258,deterministic,sequence concealed,contingent sound,5,6,0.3499,0.5,1,
10,2,259,deterministic,sequence concealed,contingent sound,6,6,0.3007,0.5,0,
10,2,260,deterministic,sequence concealed,contingent sound,2,3,0.3082,0.5,1,
10,2,261,deterministic,sequence concealed,contingent sound,3,4,0.2097,0.5,1,
10,2,262,deterministic,sequence concealed,contingent sound,6,6,0.1923,0.5,0,
10,2,263,deterministic,sequence concealed,contingent sound,5,4,0.3291,0.5,1,
10,2,264,deterministic,sequence concealed,contingent sound,1,3,0.2343,0.5,1,
10,2,265,deterministic,sequence concealed,contingent sound,3,5,0.1262,0.5,1,
10,2,266,deterministic,sequence concealed,contingent sound,2,6,0.0946,0.5,1,
10,2,267,deterministic,sequence concealed,contingent sound,4,1,0.0008,0.5,1,
10,2,268,deterministic,sequence concealed,contingent sound,3,3,0.4288,0.5,0,
10,2,269,deterministic,sequence concealed,contingent sound,1,1,0.2663,0.5,0,
10,2,270,deterministic,sequence concealed,contingent sound,2,2,0.3011,0.5,0,
10,2,271,deterministic,sequence concealed,contingent sound,6,6,0.2944,0.5,0,
10,2,272,deterministic,sequence concealed,contingent sound,1,1,0.3012,0.5,0,
10,2,273,deterministic,sequence concealed,contingent sound,4,4,0.2803,0.5,0,
10,2,274,deterministic,sequence concealed,contingent sound,5,5,0.329,0.5,0,
10,2,275,deterministic,sequence concealed,contingent sound,2,1,0.2801,0.5,1,
10,2,276,deterministic,sequence concealed,contingent sound,1,1,0.3077,0.5,0,
10,2,277,deterministic,sequence concealed,contingent sound,5,6,0.3289,0.5,1,
10,2,278,deterministic,sequence concealed,contingent sound,3,5,0.2865,0.5,1,
10,2,279,deterministic,sequence concealed,contingent sound,4,4,0.3775,0.5,0,
10,2,280,deterministic,sequence concealed,contingent sound,1,1,0.4196,0.5,0,
10,2,281,deterministic,sequence concealed,contingent sound,6,6,0.35,0.5,0,
10,2,282,deterministic,sequence concealed,contingent sound,4,4,0.3011,0.5,0,
10,2,283,deterministic,sequence concealed,contingent sound,2,1,0.2733,0.5,1,
10,2,284,deterministic,sequence concealed,contingent sound,5,5,0.2692,0.5,0,
10,2,285,deterministic,sequence concealed,contingent sound,4,4,0.3151,0.5,0,
10,2,286,deterministic,sequence concealed,contingent sound,6,6,0.3152,0.5,0,
10,2,287,deterministic,sequence concealed,contingent sound,3,3,0.2732,0.5,0,
10,2,288,deterministic,sequence concealed,contingent sound,5,5,0.3429,0.5,0,
10,3,289,deterministic,sequence concealed,contingent sound,6,6,0.3587,0.5,0,
10,3,290,deterministic,sequence concealed,contingent sound,2,1,0.2314,0.5,1,
10,3,291,deterministic,sequence concealed,contingent sound,3,3,0.36,0.5,0,
10,3,292,deterministic,sequence concealed,contingent sound,6,5,0.3428,0.5,1,
10,3,293,deterministic,sequence concealed,contingent sound,5,5,0.4016,0.5,0,
10,3,294,deterministic,sequence concealed,contingent sound,1,1,0.3081,0.5,0,
10,3,295,deterministic,sequence concealed,contingent sound,3,3,0.3226,0.5,0,
10,3,296,deterministic,sequence concealed,contingent sound,2,2,0.2453,0.5,0,
10,3,297,deterministic,sequence concealed,contingent sound,4,4,0.2802,0.5,0,
10,3,298,deterministic,sequence concealed,contingent sound,3,3,0.5243,0.5,0,
10,3,299,deterministic,sequence concealed,contingent sound,1,1,0.3825,0.5,0,
10,3,300,deterministic,sequence concealed,contingent sound,2,3,0.3151,0.5,1,
10,3,301,deterministic,sequence concealed,contingent sound,6,2,-0.0239,0.5,1,
10,3,302,deterministic,sequence concealed,contingent sound,1,1,0.3523,0.5,0,
10,3,303,deterministic,sequence concealed,contingent sound,4,3,0.2592,0.5,1,
10,3,304,deterministic,sequence concealed,contingent sound,5,5,0.5691,0.5,0,
10,3,305,deterministic,sequence concealed,contingent sound,2,2,0.364,0.5,0,
10,3,306,deterministic,sequence concealed,contingent sound,1,1,0.3499,0.5,0,
10,3,307,deterministic,sequence concealed,contingent sound,5,4,0.4195,0.5,1,
10,3,308,deterministic,sequence concealed,contingent sound,3,2,0.2764,0.5,1,
10,3,309,deterministic,sequence concealed,contingent sound,4,6,0.2174,0.5,1,
10,3,310,deterministic,sequence concealed,contingent sound,1,1,0.2551,0.5,0,
10,3,311,deterministic,sequence concealed,contingent sound,6,6,0.3433,0.5,0,
10,3,312,deterministic,sequence concealed,contingent sound,4,4,0.3845,0.5,0,
10,3,313,deterministic,sequence concealed,contingent sound,2,2,0.378,0.5,0,
10,3,314,deterministic,sequence concealed,contingent sound,5,5,0.5872,0.5,0,
10,3,315,deterministic,sequence concealed,contingent sound,4,4,0.3476,0.5,0,
10,3,316,deterministic,sequence concealed,contingent sound,6,6,0.308,0.5,0,
10,3,317,deterministic,sequence concealed,contingent sound,3,3,0.336,0.5,0,
10,3,318,deterministic,sequence concealed,contingent sound,5,6,0.3567,0.5,1,
10,3,319,deterministic,sequence concealed,contingent sound,6,4,0.3005,0.5,1,
10,3,320,deterministic,sequence concealed,contingent sound,2,1,0.3571,0.5,1,
10,3,321,deterministic,sequence concealed,contingent sound,3,2,0.2691,0.5,1,
10,3,322,deterministic,sequence concealed,contingent sound,6,3,-0.1317,0.5,1,
10,3,323,deterministic,sequence concealed,contingent sound,5,6,0.3605,0.5,1,
10,3,324,deterministic,sequence concealed,contingent sound,1,1,0.2658,0.5,0,
10,3,325,deterministic,sequence concealed,contingent sound,3,3,0.3571,0.5,0,
10,3,326,deterministic,sequence concealed,contingent sound,2,2,0.3086,0.5,0,
10,3,327,deterministic,sequence concealed,contingent sound,4,4,0.35,0.5,0,
10,3,328,deterministic,sequence concealed,contingent sound,3,3,0.3915,0.5,0,
10,3,329,deterministic,sequence concealed,contingent sound,1,1,0.3432,0.5,0,
10,3,330,deterministic,sequence concealed,contingent sound,2,3,0.4336,0.5,1,
10,3,331,deterministic,sequence concealed,contingent sound,6,6,0.3006,0.5,0,
10,3,332,deterministic,sequence concealed,contingent sound,1,1,0.4406,0.5,0,
10,3,333,deterministic,sequence concealed,contingent sound,4,4,0.3429,0.5,0,
10,3,334,deterministic,sequence concealed,contingent sound,5,4,0.343,0.5,1,
10,3,335,deterministic,sequence concealed,contingent sound,2,2,0.2692,0.5,0,
10,3,336,deterministic,sequence concealed,contingent sound,1,1,0.4132,0.5,0,
10,3,337,deterministic,sequence concealed,contingent sound,5,5,0.4475,0.5,0,
10,3,338,deterministic,sequence concealed,contingent sound,3,3,0.3151,0.5,0,
10,3,339,deterministic,sequence concealed,contingent sound,4,5,0.3638,0.5,1,
10,3,340,deterministic,sequence concealed,contingent sound,1,2,0.3007,0.5,1,
10,3,341,deterministic,sequence concealed,contingent sound,6,6,0.3008,0.5,0,
10,3,342,deterministic,sequence concealed,contingent sound,4,4,0.3359,0.5,0,
10,3,343,deterministic,sequence concealed,contingent sound,2,3,0.343,0.5,1,
10,3,344,deterministic,sequence concealed,contingent sound,5,5,0.2763,0.5,0,
10,3,345,deterministic,sequence concealed,contingent sound,4,4,0.4475,0.5,0,
10,3,346,deterministic,sequence concealed,contingent sound,6,6,0.3359,0.5,0,
10,3,347,deterministic,sequence concealed,contingent sound,3,3,0.4338,0.5,0,
