ECOsub5 [01-2013]
 30   1
 23   1   1   1 LASSONDERPDAG
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  larnist   0  -1   0   1  14   1   0  16  12 -1  -1  -1
  1   schese   0  -1   0   1  10   7   3   5  20 -1  -1  -1
  2    obacu   0  -1   0   1   8   6  15  24  22 -1  -1  -1
  3  laumens   0  -1   0   1  23  13  11  19   2 -1  -1  -1
  4   uwimor   0  -1   0   2  17   4   9  21  18 -1  -1  -1
  5  sleshen   0  -1   0   2  20  12  17   0  16 -1  -1  -1
  6    noste   0  -1   0   2   4   2   8   5  18 -1  -1  -1
  7    frask   0  -1   0   2  24   3  21   6  15 -1  -1  -1
  8  permife   0  -1   0   3   1   7  14  10   9 -1  -1  -1
  9  umeuken   0  -1   0   3  23  19  22  13  11 -1  -1  -1
 10    yosud   0  -1   0   3   0   6  24  10   7 -1  -1  -1
 11   hiwawa   0  -1   0   3  23  11  19   5  14 -1  -1  -1
 12    botsy   0  -1   1   1   3   1   0  21   7 -1  -1  -1
 13   jaciyn   0  -1   1   1  10   2  17   9  12 -1  -1  -1
 14   nalber   0  -1   1   1  11  20   8  14  23 -1  -1  -1
 15    tewok   0  -1   1   1  16  22  19   5  24 -1  -1  -1
 16   botuyn   0  -1   1   2  18  15  13   6   4 -1  -1  -1
 17  hilejin   0  -1   1   2  15  24   8  22  23 -1  -1  -1
 18    medan   0  -1   1   2   0  16  11   2   5 -1  -1  -1
 19  pimuide   0  -1   1   2  10   3   6  19  17 -1  -1  -1
 20  furasti   0  -1   1   3  20   4  12  21  18 -1  -1  -1
 21   ubajec   0  -1   1   3   9   7   1  14  13 -1  -1  -1
 22  kiwehon   0  -1   1   3   9  24  13   8   4 -1  -1  -1
 23  molkate   0  -1   1   3  17   0  12   6  11 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 larnist   0   0  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  0 larnist   0   1   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  0 larnist   0   2   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  0 larnist   0   3  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  0 larnist   0   4  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  1 schese   0   0  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  1 schese   0   1   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  1 schese   0   2   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  1 schese   0   3   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  1 schese   0   4  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  2 obacu   0   0   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  2 obacu   0   1   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  2 obacu   0   2  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  2 obacu   0   3  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  2 obacu   0   4  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  3 laumens   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  3 laumens   0   1  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  3 laumens   0   2  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  3 laumens   0   3  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  3 laumens   0   4   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  4 uwimor   0   0  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  4 uwimor   0   1   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  4 uwimor   0   2   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  4 uwimor   0   3  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  4 uwimor   0   4  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  5 sleshen   0   0  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  5 sleshen   0   1  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  5 sleshen   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  5 sleshen   0   3   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  5 sleshen   0   4  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  6 noste   0   0   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  6 noste   0   1   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  6 noste   0   2   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  6 noste   0   3   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  6 noste   0   4  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  7 frask   0   0  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  7 frask   0   1   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  7 frask   0   2  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  7 frask   0   3   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  7 frask   0   4  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  8 permife   0   0   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  8 permife   0   1   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  8 permife   0   2  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  8 permife   0   3  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  8 permife   0   4   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  9 umeuken   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  9 umeuken   0   1  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  9 umeuken   0   2  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  9 umeuken   0   3  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  9 umeuken   0   4  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
 10 yosud   0   0   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
 10 yosud   0   1   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
 10 yosud   0   2  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
 10 yosud   0   3  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
 10 yosud   0   4   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
 11 hiwawa   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
 11 hiwawa   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
 11 hiwawa   0   2  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
 11 hiwawa   0   3   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
 11 hiwawa   0   4  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
 12 botsy   1   0   3 c:\stim\ecopd1\bild/pos (4)s (Large).bmp
 12 botsy   1   1   1 c:\stim\ecopd1\bild/pos (2)s (Large).bmp
 12 botsy   1   2   0 c:\stim\ecopd1\bild/pos (1)s (Large).bmp
 12 botsy   1   3  21 c:\stim\ecopd1\bild/pos (22)s (Large).bmp
 12 botsy   1   4   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 13 jaciyn   1   0  10 c:\stim\ecopd1\bild/pos (11)s (Large).bmp
 13 jaciyn   1   1   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
 13 jaciyn   1   2  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
