ECOsub5 [01-2013]
 34   2
 26   1   2   1 LEHRAMT
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  hilejin   0  -1   0   1  22   6  12   2   5 -1  -1  -1
  1  umeuken   0  -1   0   1  19  20  14   1  16 -1  -1  -1
  2    frask   0  -1   0   1   4  11  21   9  13 -1  -1  -1
  3  molkate   0  -1   0   1   8   3  24  15  18 -1  -1  -1
  4   uwimor   0  -1   0   2  10  23  17   7   0 -1  -1  -1
  5  laumens   0  -1   0   2   5  21  12   3  14 -1  -1  -1
  6  larnist   0  -1   0   2   4   1  13  10  19 -1  -1  -1
  7  sleshen   0  -1   0   2   9   8   0  24  20 -1  -1  -1
  8    tewok   0  -1   0   3  17  11  16  15   2 -1  -1  -1
  9    botsy   0  -1   0   3   6  18  22  23   7 -1  -1  -1
 10    yosud   0  -1   0   3  23   6  19   7   8 -1  -1  -1
 11  pimuide   0  -1   0   3   9  16  13  11  10 -1  -1  -1
 12   schese   0  -1   1   1  18  21  12  24  14 -1  -1  -1
 13    noste   0  -1   1   1  11  10  16   2   4 -1  -1  -1
 14    obacu   0  -1   1   1   6   1   8  20  19 -1  -1  -1
 15  permife   0  -1   1   1  22   0   3  23   5 -1  -1  -1
 16   jaciyn   0  -1   1   2   9  17  13  15   7 -1  -1  -1
 17   nalber   0  -1   1   2  13   0  20   6  10 -1  -1  -1
 18   botuyn   0  -1   1   2   5  16   2  23   7 -1  -1  -1
 19   hiwawa   0  -1   1   2  22  12  17   8  24 -1  -1  -1
 20   ubajec   0  -1   1   3   4  14   9  21   1 -1  -1  -1
 21    medan   0  -1   1   3  19   3  15  18  11 -1  -1  -1
 22  furasti   0  -1   1   3  16   5   9  22  20 -1  -1  -1
 23  kiwehon   0  -1   1   3   7   0  12  14   2 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 hilejin   0   0  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  0 hilejin   0   1   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  0 hilejin   0   2  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  0 hilejin   0   3   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  0 hilejin   0   4   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  1 umeuken   0   0  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  1 umeuken   0   1  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  1 umeuken   0   2  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  1 umeuken   0   3   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  1 umeuken   0   4  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  2 frask   0   0   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  2 frask   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  2 frask   0   2  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  2 frask   0   3   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  2 frask   0   4  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  3 molkate   0   0   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  3 molkate   0   1   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  3 molkate   0   2  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  3 molkate   0   3  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  3 molkate   0   4  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  4 uwimor   0   0  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  4 uwimor   0   1  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  4 uwimor   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  4 uwimor   0   3   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  4 uwimor   0   4   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  5 laumens   0   0   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  5 laumens   0   1  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  5 laumens   0   2  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  5 laumens   0   3   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  5 laumens   0   4  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  6 larnist   0   0   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  6 larnist   0   1   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  6 larnist   0   2  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  6 larnist   0   3  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  6 larnist   0   4  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  7 sleshen   0   0   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  7 sleshen   0   1   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  7 sleshen   0   2   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  7 sleshen   0   3  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  7 sleshen   0   4  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  8 tewok   0   0  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  8 tewok   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  8 tewok   0   2  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  8 tewok   0   3  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  8 tewok   0   4   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  9 botsy   0   0   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  9 botsy   0   1  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  9 botsy   0   2  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  9 botsy   0   3  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  9 botsy   0   4   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
 10 yosud   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
 10 yosud   0   1   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
 10 yosud   0   2  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
 10 yosud   0   3   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
 10 yosud   0   4   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
 11 pimuide   0   0   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
 11 pimuide   0   1  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
 11 pimuide   0   2  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
