subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
71,roten Wesen,ending_scream,no,no,no,yes,0,2383363,2389733
71,grünen Wesen,ending_melody,no,yes,no,no,1,2392013,2397198
71,lila Wesen,starting_melody,yes,no,no,no,2,2399475,2401707
71,gelben Wesen,starting_scream,no,no,yes,no,3,2403984,2405428
