subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
116,practice,0,heiter,IAT_green3.bmp,green,ending_scream,scream,ending,m,positive,positive,ES_green,1,m,1289,1429053,1429558,1429762
116,practice,1,lästig,IAT_yellow4.bmp,yellow,starting_melody,melody,starting,c,negative,positive,ES_green,1,c,760,1432126,1432630,1432834
116,practice,2,sonnig,IAT_red1.bmp,red,ending_melody,melody,ending,m,positive,negative,ES_green,1,m,1160,1434666,1435171,1435375
116,practice,3,geizig,IAT_purple4.bmp,purple,starting_scream,scream,starting,c,negative,negative,ES_green,1,c,747,1437606,1438111,1438315
116,practice,4,teuer,IAT_yellow1.bmp,yellow,starting_melody,melody,starting,c,negative,positive,ES_green,1,c,1012,1440134,1440638,1440842
116,practice,5,gierig,IAT_red3.bmp,red,ending_melody,melody,ending,c,negative,negative,ES_green,1,c,751,1442926,1443430,1443634
116,practice,6,sanft,IAT_red4.bmp,red,ending_melody,melody,ending,m,positive,negative,ES_green,1,m,630,1445456,1445961,1446165
116,practice,7,munter,IAT_purple2.bmp,purple,starting_scream,scream,starting,m,positive,negative,ES_green,1,m,796,1447866,1448371,1448575
116,practice,8,kaputt,IAT_red1.bmp,red,ending_melody,melody,ending,c,negative,negative,ES_green,0,m,1183,1450444,1450948,1451152
116,practice,9,falsch,IAT_purple1.bmp,purple,starting_scream,scream,starting,c,negative,negative,ES_green,1,c,615,1453908,1454412,1454616
116,practice,10,einsam,IAT_red4.bmp,red,ending_melody,melody,ending,c,negative,negative,ES_green,1,c,870,1456303,1456807,1457011
116,practice,11,brutal,IAT_green3.bmp,green,ending_scream,scream,ending,c,negative,positive,ES_green,1,c,723,1458953,1459457,1459661
116,practice,12,schön,IAT_yellow2.bmp,yellow,starting_melody,melody,starting,m,positive,positive,ES_green,1,m,405,1461457,1461962,1462166
116,practice,13,witzig,IAT_red3.bmp,red,ending_melody,melody,ending,m,positive,negative,ES_green,1,m,517,1463643,1464147,1464351
116,practice,14,morsch,IAT_yellow2.bmp,yellow,starting_melody,melody,starting,c,negative,positive,ES_green,1,c,556,1465941,1466445,1466649
116,practice,15,streng,IAT_green1.bmp,green,ending_scream,scream,ending,c,negative,positive,ES_green,1,c,879,1468283,1468788,1468992
116,practice,16,krank,IAT_green2.bmp,green,ending_scream,scream,ending,c,negative,positive,ES_green,1,c,555,1470944,1471448,1471652
116,practice,17,gerecht,IAT_purple1.bmp,purple,starting_scream,scream,starting,m,positive,negative,ES_green,1,m,731,1473280,1473784,1473988
116,practice,18,gesund,IAT_green2.bmp,green,ending_scream,scream,ending,m,positive,positive,ES_green,1,m,458,1475792,1476296,1476500
116,practice,19,sozial,IAT_purple4.bmp,purple,starting_scream,scream,starting,m,positive,negative,ES_green,1,m,608,1478030,1478534,1478738
116,practice,20,human,IAT_yellow1.bmp,yellow,starting_melody,melody,starting,m,positive,positive,ES_green,1,m,629,1480419,1480923,1481127
116,practice,21,ehrlich,IAT_green1.bmp,green,ending_scream,scream,ending,m,positive,positive,ES_green,1,m,596,1482828,1483332,1483536
116,practice,22,lustig,IAT_yellow4.bmp,yellow,starting_melody,melody,starting,m,positive,positive,ES_green,1,m,481,1485204,1485708,1485912
116,practice,23,feige,IAT_purple2.bmp,purple,starting_scream,scream,starting,c,negative,negative,ES_green,0,m,442,1487466,1487970,1488174
