subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
10,lila Wesen,ending_melody,no,yes,no,no,0,2700248,2704666
10,gelben Wesen,ending_scream,no,no,no,yes,1,2706944,2710820
10,grünen Wesen,starting_scream,no,no,yes,no,2,2713097,2715044
10,roten Wesen,starting_melody,yes,no,no,no,3,2717321,2718817
