subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
7,grünen Wesen,starting_melody,yes,no,no,no,0,2460854,2465095
7,lila Wesen,ending_scream,no,no,no,yes,1,2467372,2470540
7,gelben Wesen,ending_melody,no,yes,no,no,2,2472818,2474524
7,roten Wesen,starting_scream,no,no,yes,no,3,2476800,2478154
