subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
49,gelben Wesen,ending_scream,no,no,no,yes,0,2434732,2445573
49,roten Wesen,starting_melody,yes,no,no,no,1,2447849,2450130
49,grünen Wesen,starting_scream,no,no,yes,no,2,2452406,2454571
49,lila Wesen,ending_melody,no,yes,no,no,3,2456847,2458380
