subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
34,roten Wesen,ending_melody,no,yes,no,no,0,2625553,2630727
34,lila Wesen,starting_scream,no,no,yes,no,1,2633005,2635658
34,gelben Wesen,starting_melody,yes,no,no,no,2,2637935,2640867
34,grünen Wesen,ending_scream,no,no,no,yes,3,2643144,2644365
