subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
21,practice,0,kaputt,IAT_yellow1.bmp,yellow,starting_scream,scream,starting,c,negative,negative,ES_red,0,None,1500,1360565,1361069,1361273
21,practice,1,lästig,IAT_red3.bmp,red,ending_scream,scream,ending,c,negative,positive,ES_red,0,m,689,1364345,1364850,1365054
21,practice,2,schön,IAT_red3.bmp,red,ending_scream,scream,ending,m,positive,positive,ES_red,1,m,656,1367316,1367821,1368025
21,practice,3,morsch,IAT_red1.bmp,red,ending_scream,scream,ending,c,negative,positive,ES_red,1,c,652,1369755,1370259,1370463
21,practice,4,sozial,IAT_purple4.bmp,purple,starting_melody,melody,starting,m,positive,positive,ES_red,1,m,959,1372186,1372690,1372894
21,practice,5,human,IAT_yellow4.bmp,yellow,starting_scream,scream,starting,m,positive,negative,ES_red,1,m,981,1374926,1375431,1375635
21,practice,6,geizig,IAT_yellow2.bmp,yellow,starting_scream,scream,starting,c,negative,negative,ES_red,1,c,592,1377688,1378192,1378396
21,practice,7,munter,IAT_purple2.bmp,purple,starting_melody,melody,starting,m,positive,positive,ES_red,1,m,776,1380059,1380564,1380768
21,practice,8,streng,IAT_yellow4.bmp,yellow,starting_scream,scream,starting,c,negative,negative,ES_red,1,c,661,1382616,1383121,1383325
21,practice,9,teuer,IAT_green3.bmp,green,ending_melody,melody,ending,c,negative,negative,ES_red,0,m,960,1385057,1385562,1385766
21,practice,10,witzig,IAT_green2.bmp,green,ending_melody,melody,ending,m,positive,negative,ES_red,1,m,1071,1388297,1388802,1389006
21,practice,11,falsch,IAT_purple4.bmp,purple,starting_melody,melody,starting,c,negative,positive,ES_red,1,c,621,1391149,1391653,1391857
21,practice,12,einsam,IAT_red4.bmp,red,ending_scream,scream,ending,c,negative,positive,ES_red,1,c,789,1393550,1394054,1394258
21,practice,13,krank,IAT_purple1.bmp,purple,starting_melody,melody,starting,c,negative,positive,ES_red,1,c,772,1396120,1396625,1396829
21,practice,14,feige,IAT_green1.bmp,green,ending_melody,melody,ending,c,negative,negative,ES_red,1,c,585,1398673,1399177,1399381
21,practice,15,gesund,IAT_purple1.bmp,purple,starting_melody,melody,starting,m,positive,positive,ES_red,1,m,509,1401038,1401542,1401746
21,practice,16,brutal,IAT_purple2.bmp,purple,starting_melody,melody,starting,c,negative,positive,ES_red,1,c,647,1403329,1403833,1404037
21,practice,17,lustig,IAT_green1.bmp,green,ending_melody,melody,ending,m,positive,negative,ES_red,1,m,549,1405755,1406259,1406463
21,practice,18,ehrlich,IAT_green3.bmp,green,ending_melody,melody,ending,m,positive,negative,ES_red,1,m,886,1408084,1408589,1408793
21,practice,19,gerecht,IAT_yellow2.bmp,yellow,starting_scream,scream,starting,m,positive,negative,ES_red,1,m,693,1410751,1411255,1411459
21,practice,20,gierig,IAT_green2.bmp,green,ending_melody,melody,ending,c,negative,negative,ES_red,1,c,771,1413225,1413729,1413933
21,practice,21,sonnig,IAT_red1.bmp,red,ending_scream,scream,ending,m,positive,positive,ES_red,1,m,591,1415776,1416280,1416485
21,practice,22,heiter,IAT_red4.bmp,red,ending_scream,scream,ending,m,positive,positive,ES_red,1,m,575,1418148,1418652,1418856
21,practice,23,sanft,IAT_yellow1.bmp,yellow,starting_scream,scream,starting,m,positive,negative,ES_red,1,m,574,1420503,1421007,1421211
