subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
79,practice,0,kaputt,IAT_red4.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,0,m,1440,1459281,1459786,1459990
79,practice,1,human,IAT_red1.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,0,c,1402,1463009,1463513,1463717
79,practice,2,sonnig,IAT_purple1.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,1419,1466692,1467197,1467401
79,practice,3,witzig,IAT_yellow2.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,1103,1469893,1470397,1470601
79,practice,4,heiter,IAT_green1.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,726,1472776,1473280,1473484
79,practice,5,schön,IAT_yellow1.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,801,1475283,1475787,1475991
79,practice,6,geizig,IAT_green1.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,638,1477864,1478368,1478572
79,practice,7,krank,IAT_red1.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,1,c,597,1480282,1480786,1480990
79,practice,8,einsam,IAT_purple2.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,662,1482660,1483164,1483368
79,practice,9,lustig,IAT_red3.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,1,m,546,1485103,1485607,1485811
79,practice,10,gesund,IAT_yellow4.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,523,1487430,1487934,1488138
79,practice,11,sozial,IAT_purple2.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,517,1489734,1490239,1490443
79,practice,12,feige,IAT_yellow2.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,733,1492032,1492537,1492741
79,practice,13,falsch,IAT_red3.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,1,c,889,1494546,1495050,1495254
79,practice,14,gierig,IAT_yellow4.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,736,1497215,1497719,1497923
79,practice,15,morsch,IAT_purple4.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,1442,1499730,1500235,1500439
79,practice,16,gerecht,IAT_green3.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,1041,1502953,1503458,1503662
79,practice,17,ehrlich,IAT_purple4.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,493,1505775,1506279,1506483
79,practice,18,streng,IAT_green3.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,776,1508048,1508552,1508756
79,practice,19,teuer,IAT_yellow1.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,1258,1510605,1511109,1511313
79,practice,20,munter,IAT_green2.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,0,None,1500,1513643,1514147,1514351
79,practice,21,sanft,IAT_red4.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,1,m,915,1517423,1517928,1518132
79,practice,22,lästig,IAT_purple1.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,528,1520122,1520627,1520831
79,practice,23,brutal,IAT_green2.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,677,1522433,1522937,1523141
