subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
117,gelben Wesen,starting_melody,yes,no,no,no,0,2413084,2419362
117,lila Wesen,starting_scream,no,no,yes,no,1,2421637,2424000
117,roten Wesen,ending_melody,no,yes,no,no,2,2426276,2427752
117,grünen Wesen,ending_scream,no,no,no,yes,3,2430030,2431396
