subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
35,grünen Wesen,starting_scream,no,no,yes,no,0,2376569,2380458
35,roten Wesen,starting_melody,yes,no,no,no,1,2382735,2386441
35,gelben Wesen,ending_scream,no,yes,no,no,2,2388718,2391069
35,lila Wesen,ending_melody,no,yes,no,no,3,2393346,2397254
