subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
51,lila Wesen,starting_scream,no,no,yes,no,0,2559480,2568453
51,gelben Wesen,starting_melody,yes,no,no,no,1,2570732,2577507
51,roten Wesen,ending_melody,no,yes,no,no,2,2579784,2581819
51,grünen Wesen,ending_scream,no,no,no,yes,3,2584096,2592530
