subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
84,lila Wesen,starting_scream,no,no,yes,no,0,2450695,2456069
84,grünen Wesen,ending_scream,no,no,no,yes,1,2458348,2466228
84,gelben Wesen,starting_melody,yes,no,no,no,2,2468506,2470588
84,roten Wesen,ending_melody,no,yes,no,no,3,2472865,2474639
