subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
116,roten Wesen,ending_melody,no,yes,no,no,0,2554504,2561278
116,gelben Wesen,starting_melody,yes,no,no,no,1,2563553,2567422
116,lila Wesen,starting_scream,no,no,yes,no,2,2569699,2572602
116,grünen Wesen,ending_scream,no,no,no,yes,3,2574880,2577183
