subject_nr,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
42,ES_purple,purple,ending_scream,IAT_purple2.bmp,IAT_purple1.bmp,IAT_purple3.bmp,IAT_purple4.bmp,6,0,2381066,2392376
42,ES_purple,red,starting_scream,IAT_red3.bmp,IAT_red2.bmp,IAT_red1.bmp,IAT_red4.bmp,0,1,2394657,2402013
42,ES_purple,green,starting_melody,IAT_green4.bmp,IAT_green1.bmp,IAT_green3.bmp,IAT_green2.bmp,8,2,2404292,2407079
42,ES_purple,yellow,ending_melody,IAT_yellow4.bmp,IAT_yellow2.bmp,IAT_yellow3.bmp,IAT_yellow1.bmp,6,3,2409359,2414457
