subject_nr,frage,yes,no,time_form,time_delay
91,schrei_beenden_positiv,yes,no,2974496,2979275
91,musik_beenden_negativ,no,yes,2981275,2986569
91,kopfhoerer_abgesetzt,no,yes,2988569,2993095
