subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
79,roten Wesen,starting_melody,yes,no,no,no,0,2627413,2632749
79,grünen Wesen,starting_scream,no,no,yes,no,1,2635028,2639124
79,lila Wesen,ending_melody,no,yes,no,no,2,2641401,2645301
79,gelben Wesen,ending_scream,no,no,no,yes,3,2647578,2649825
