subject_nr,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
68,ES_red,green,ending_melody,IAT_green3.bmp,IAT_green1.bmp,IAT_green4.bmp,IAT_green2.bmp,3,0,2392371,2403883
68,ES_red,purple,starting_melody,IAT_purple1.bmp,IAT_purple4.bmp,IAT_purple3.bmp,IAT_purple2.bmp,8,1,2406163,2411093
68,ES_red,red,ending_scream,IAT_red1.bmp,IAT_red4.bmp,IAT_red2.bmp,IAT_red3.bmp,2,2,2413372,2422523
68,ES_red,yellow,starting_scream,IAT_yellow1.bmp,IAT_yellow4.bmp,IAT_yellow3.bmp,IAT_yellow2.bmp,0,3,2424801,2426643
