subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
87,gelben Wesen,ending_melody,no,yes,no,no,0,2500949,2508343
87,lila Wesen,ending_scream,no,no,no,yes,1,2510623,2513654
87,roten Wesen,starting_scream,no,no,yes,no,2,2515932,2517246
87,grünen Wesen,starting_melody,yes,no,no,no,3,2519525,2521168
