subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
23,lila Wesen,ending_melody,no,yes,no,no,0,2441265,2446831
23,grünen Wesen,starting_scream,no,no,yes,no,1,2449108,2452995
23,roten Wesen,starting_melody,yes,no,no,no,2,2455272,2458442
23,gelben Wesen,ending_scream,no,no,no,yes,3,2460719,2463673
