subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
60,gelben Wesen,ending_scream,no,no,no,yes,0,2460837,2466781
60,grünen Wesen,starting_scream,no,no,yes,no,1,2469060,2472361
60,lila Wesen,ending_melody,no,yes,no,no,2,2474639,2478393
60,roten Wesen,starting_melody,yes,no,no,no,3,2480670,2482282
