subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
33,gelben Wesen,ending_melody,no,yes,no,no,0,2509842,2512771
33,grünen Wesen,starting_melody,yes,no,no,no,1,2515046,2516915
33,lila Wesen,ending_scream,no,no,no,yes,2,2519192,2521856
33,roten Wesen,starting_scream,no,no,yes,no,3,2524133,2526107
