subject_nr,frage,yes,no,time_form,time_delay
100,schrei_beenden_positiv,yes,no,2545754,2548990
100,musik_beenden_negativ,yes,no,2550991,2553560
100,kopfhoerer_abgesetzt,no,yes,2555560,2560654
