subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
97,practice,0,sanft,IAT_green3.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,0,c,1098,1382431,1382936,1383140
97,practice,1,streng,IAT_green3.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,1,c,800,1385813,1386317,1386522
97,practice,2,schön,IAT_red3.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,1093,1388395,1388899,1389103
97,practice,3,gierig,IAT_green2.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,1,c,835,1391268,1391772,1391976
97,practice,4,falsch,IAT_purple1.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,990,1393883,1394387,1394591
97,practice,5,sozial,IAT_purple2.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,776,1396653,1397158,1397362
97,practice,6,human,IAT_purple1.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,805,1399210,1399714,1399918
97,practice,7,gerecht,IAT_red1.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,677,1401795,1402299,1402503
97,practice,8,sonnig,IAT_green1.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,1,m,896,1404253,1404757,1404961
97,practice,9,brutal,IAT_purple2.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,705,1406929,1407433,1407637
97,practice,10,lästig,IAT_red1.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,1379,1409415,1409920,1410124
97,practice,11,einsam,IAT_yellow2.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,850,1412577,1413081,1413285
97,practice,12,morsch,IAT_red3.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,0,None,1500,1415207,1415712,1415916
97,practice,13,witzig,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,841,1418989,1419493,1419697
97,practice,14,teuer,IAT_purple4.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,761,1421610,1422114,1422318
97,practice,15,munter,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,713,1424151,1424656,1424860
97,practice,16,gesund,IAT_red4.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,851,1426646,1427150,1427354
97,practice,17,ehrlich,IAT_yellow2.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,661,1429277,1429782,1429986
97,practice,18,krank,IAT_red4.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,847,1431719,1432223,1432427
97,practice,19,geizig,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,945,1434348,1434852,1435056
97,practice,20,lustig,IAT_green2.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,1,m,677,1437073,1437577,1437781
97,practice,21,heiter,IAT_purple4.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,575,1439529,1440034,1440238
97,practice,22,feige,IAT_green1.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,1,c,831,1441885,1442389,1442593
97,practice,23,kaputt,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,1029,1444496,1445000,1445204
