subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
95,lila Wesen,starting_melody,yes,no,no,no,0,2408754,2416488
95,gelben Wesen,starting_scream,no,no,yes,no,1,2418767,2422457
95,roten Wesen,ending_scream,no,no,no,yes,2,2424734,2428162
95,grünen Wesen,ending_melody,no,yes,no,no,3,2430439,2432972
