subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
108,lila Wesen,ending_scream,no,no,no,yes,0,2450574,2456685
108,roten Wesen,starting_scream,no,no,yes,no,1,2458961,2461560
108,gelben Wesen,ending_melody,no,yes,no,no,2,2463837,2465272
108,grünen Wesen,starting_melody,yes,no,no,no,3,2467549,2469265
