subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
76,first,0,gierig,IAT_purple2.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,304,1355977,1356481,1356685
76,first,1,human,IAT_yellow3.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,109,1358064,1358568,1358772
76,first,2,sonnig,IAT_red3.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,0,c,105,1359955,1360460,1360664
76,first,3,munter,IAT_green1.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,100,1362343,1362847,1363051
76,first,4,lästig,IAT_red1.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,1,c,145,1364224,1364728,1364932
76,first,5,witzig,IAT_purple4.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,118,1366149,1366654,1366858
76,first,6,sanft,IAT_red3.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,0,c,121,1368049,1368553,1368758
76,first,7,gerecht,IAT_purple1.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,9,1370452,1370956,1371160
76,first,8,morsch,IAT_purple1.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,0,m,90,1372247,1372751,1372955
76,first,9,feige,IAT_yellow2.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,0,m,114,1374617,1375122,1375326
76,first,10,streng,IAT_green2.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,45,1377013,1377517,1377721
76,first,11,heiter,IAT_red4.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,1,m,45,1378839,1379343,1379547
76,first,12,lustig,IAT_green2.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,0,c,6,1380664,1381168,1381372
76,first,13,gierig,IAT_green4.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,0,m,72,1382951,1383455,1383659
76,first,14,streng,IAT_red3.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,1,c,45,1385304,1385808,1386013
76,first,15,geizig,IAT_purple4.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,0,m,15,1387131,1387635,1387839
76,first,16,kaputt,IAT_yellow2.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,121,1389426,1389930,1390134
76,first,17,gierig,IAT_green1.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,0,m,77,1391331,1391835,1392039
76,first,18,human,IAT_yellow3.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,0,c,40,1393689,1394193,1394397
76,first,19,lästig,IAT_red4.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,0,m,153,1396011,1396515,1396719
76,first,20,falsch,IAT_green2.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,228,1398445,1398949,1399153
76,first,21,gerecht,IAT_red2.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,1,m,332,1400456,1400960,1401164
76,first,22,einsam,IAT_yellow4.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,197,1402569,1403073,1403278
76,first,23,ehrlich,IAT_green3.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,184,1404548,1405053,1405257
76,first,24,sozial,IAT_purple1.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,0,c,32,1406515,1407019,1407223
76,first,25,ehrlich,IAT_yellow3.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,191,1408829,1409333,1409537
76,first,26,teuer,IAT_green3.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,93,1410802,1411306,1411510
76,first,27,krank,IAT_red2.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,0,m,225,1412678,1413182,1413386
76,first,28,feige,IAT_purple4.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,181,1415184,1415689,1415893
76,first,29,falsch,IAT_red2.bmp,red,starting_melody,melody,starting,c,negative,positive,ES_yellow,1,c,132,1417147,1417651,1417855
76,first,30,krank,IAT_green2.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,321,1419060,1419564,1419768
76,first,31,teuer,IAT_yellow1.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,1,c,375,1421163,1421668,1421872
76,first,32,gesund,IAT_green2.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,0,c,352,1423320,1423824,1424028
76,first,33,einsam,IAT_purple4.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,254,1425953,1426457,1426661
76,first,34,schön,IAT_yellow4.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,0,c,273,1427988,1428492,1428696
76,first,35,witzig,IAT_red3.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,0,c,400,1430543,1431048,1431252
76,first,36,lästig,IAT_green2.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,0,m,344,1433226,1433730,1433934
76,first,37,gerecht,IAT_yellow1.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,0,c,27,1435852,1436356,1436560
76,first,38,gesund,IAT_green1.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,51,1438159,1438663,1438868
76,first,39,brutal,IAT_purple2.bmp,purple,ending_melody,melody,ending,c,negative,negative,ES_yellow,1,c,231,1439994,1440498,1440702
76,first,40,krank,IAT_green4.bmp,green,starting_scream,scream,starting,c,negative,negative,ES_yellow,1,c,326,1442007,1442511,1442715
76,first,41,schön,IAT_purple2.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,0,c,339,1444115,1444619,1444823
76,first,42,lustig,IAT_purple2.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,265,1446735,1447240,1447444
76,first,43,sanft,IAT_green4.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,328,1448783,1449287,1449491
76,first,44,lustig,IAT_green3.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,259,1450893,1451397,1451601
76,first,45,sozial,IAT_red1.bmp,red,starting_melody,melody,starting,m,positive,positive,ES_yellow,1,m,304,1452934,1453439,1453643
76,first,46,schön,IAT_purple3.bmp,purple,ending_melody,melody,ending,m,positive,negative,ES_yellow,1,m,288,1455021,1455525,1455729
76,first,47,ehrlich,IAT_green3.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,0,c,346,1457090,1457594,1457798
76,first,48,schön,IAT_yellow4.bmp,yellow,ending_scream,scream,ending,m,positive,positive,ES_yellow,1,m,323,1459717,1460222,1460426
76,first,49,human,IAT_green3.bmp,green,starting_scream,scream,starting,m,positive,negative,ES_yellow,1,m,256,1461823,1462327,1462531
76,first,50,brutal,IAT_yellow3.bmp,yellow,ending_scream,scream,ending,c,negative,positive,ES_yellow,0,m,329,1463860,1464364,1464568
