subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
5,roten Wesen,ending_melody,no,yes,no,no,0,2491270,2501735
5,lila Wesen,starting_scream,no,no,yes,no,1,2504014,2510296
5,gelben Wesen,starting_melody,yes,no,no,no,2,2512573,2516955
5,grünen Wesen,ending_scream,no,no,no,yes,3,2519233,2525128
