subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
18,lila Wesen,starting_melody,yes,no,no,no,0,2625039,2627936
18,gelben Wesen,starting_scream,no,no,yes,no,1,2630216,2652543
18,grünen Wesen,ending_melody,no,yes,no,no,2,2654823,2656899
18,roten Wesen,ending_scream,no,no,no,yes,3,2659178,2661559
