subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
83,grünen Wesen,ending_scream,no,no,no,yes,0,2443849,2468013
83,roten Wesen,ending_melody,no,yes,no,no,1,2470290,2476477
83,gelben Wesen,starting_melody,yes,no,no,no,2,2478754,2480429
83,lila Wesen,starting_scream,no,no,yes,no,3,2482706,2486977
