subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
114,lila Wesen,starting_melody,yes,no,no,no,0,2518369,2529946
114,grünen Wesen,ending_melody,no,yes,no,no,1,2532224,2535852
114,gelben Wesen,starting_scream,no,no,yes,no,2,2538129,2540287
114,roten Wesen,ending_scream,no,no,no,yes,3,2542564,2544908
