subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
64,roten Wesen,starting_scream,no,no,yes,no,0,2540566,2544301
64,gelben Wesen,ending_melody,no,yes,no,no,1,2546578,2550926
64,lila Wesen,ending_scream,no,no,no,yes,2,2553205,2556059
64,grünen Wesen,starting_melody,yes,no,no,no,3,2558336,2560332
