subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
13,gelben Wesen,ending_scream,no,no,no,yes,0,2522066,2532458
13,roten Wesen,starting_melody,yes,no,no,no,1,2534735,2537377
13,grünen Wesen,starting_scream,no,no,yes,no,2,2539654,2542200
13,lila Wesen,ending_melody,no,yes,no,no,3,2544477,2546529
