subject_nr,frage,yes,no,time_form,time_delay
117,schrei_beenden_positiv,yes,no,2436286,2439746
117,musik_beenden_negativ,yes,no,2441746,2444271
117,kopfhoerer_abgesetzt,no,yes,2446272,2451455
