subject_nr,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
25,ES_purple,yellow,ending_melody,IAT_yellow4.bmp,IAT_yellow3.bmp,IAT_yellow1.bmp,IAT_yellow2.bmp,8,0,2348058,2358173
25,ES_purple,red,starting_scream,IAT_red1.bmp,IAT_red2.bmp,IAT_red3.bmp,IAT_red4.bmp,0,1,2360453,2362597
25,ES_purple,purple,ending_scream,IAT_purple1.bmp,IAT_purple4.bmp,IAT_purple3.bmp,IAT_purple2.bmp,8,2,2364877,2368229
25,ES_purple,green,starting_melody,IAT_green1.bmp,IAT_green4.bmp,IAT_green2.bmp,IAT_green3.bmp,8,3,2370509,2371501
