subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
58,lila Wesen,ending_melody,no,yes,no,no,0,2666802,2680203
58,grünen Wesen,starting_scream,no,no,yes,no,1,2682482,2686422
58,roten Wesen,starting_melody,yes,no,no,no,2,2688700,2691262
58,gelben Wesen,ending_scream,no,no,no,yes,3,2693539,2697146
