subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
73,grünen Wesen,ending_scream,no,no,no,yes,0,2526757,2533874
73,lila Wesen,starting_scream,no,no,yes,no,1,2536153,2540870
73,gelben Wesen,starting_melody,yes,no,no,no,2,2543148,2546436
73,roten Wesen,ending_melody,no,yes,no,no,3,2548712,2559310
