subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
25,lila Wesen,ending_scream,no,no,no,yes,0,2378169,2383900
25,roten Wesen,starting_scream,no,no,yes,no,1,2386178,2388582
25,gelben Wesen,ending_melody,no,yes,no,no,2,2390859,2393910
25,grünen Wesen,starting_melody,yes,no,no,no,3,2396187,2398302
