subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
100,grünen Wesen,ending_melody,no,yes,no,no,0,2514169,2520904
100,lila Wesen,starting_melody,yes,no,no,no,1,2523181,2527766
100,roten Wesen,ending_scream,no,no,no,yes,2,2530042,2536399
100,gelben Wesen,starting_scream,no,no,yes,no,3,2538676,2541181
