subject_nr,frage,yes,no,time_form,time_delay
62,schrei_beenden_positiv,yes,no,2472405,2476340
62,musik_beenden_negativ,yes,no,2478340,2481294
62,kopfhoerer_abgesetzt,no,yes,2483294,2489642
