subject_nr,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
13,ES_yellow,red,starting_melody,IAT_red3.bmp,IAT_red2.bmp,IAT_red1.bmp,IAT_red4.bmp,8,0,2476963,2481984
13,ES_yellow,purple,ending_melody,IAT_purple3.bmp,IAT_purple1.bmp,IAT_purple4.bmp,IAT_purple2.bmp,2,1,2484264,2495365
13,ES_yellow,yellow,ending_scream,IAT_yellow3.bmp,IAT_yellow4.bmp,IAT_yellow2.bmp,IAT_yellow1.bmp,6,2,2497645,2501365
13,ES_yellow,green,starting_scream,IAT_green1.bmp,IAT_green2.bmp,IAT_green4.bmp,IAT_green3.bmp,0,3,2503645,2506417
