subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
45,roten Wesen,ending_scream,no,no,no,yes,0,2444873,2454095
45,grünen Wesen,ending_melody,no,yes,no,no,1,2456372,2461066
45,gelben Wesen,starting_scream,no,no,yes,no,2,2463343,2465828
45,lila Wesen,starting_melody,yes,no,no,no,3,2468106,2471344
