subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
59,lila Wesen,ending_scream,yes,no,no,no,0,2563556,2570801
59,grünen Wesen,starting_melody,no,no,no,yes,1,2573079,2577890
59,gelben Wesen,ending_melody,no,yes,no,no,2,2580167,2582549
59,roten Wesen,starting_scream,no,no,yes,no,3,2584826,2586260
