subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
55,gelben Wesen,ending_scream,no,no,no,yes,0,2513946,2521474
55,roten Wesen,starting_melody,yes,no,no,no,1,2523750,2528064
55,grünen Wesen,starting_scream,no,no,yes,no,2,2530341,2532913
55,lila Wesen,ending_melody,no,yes,no,no,3,2535190,2538637
